@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
1060,'2019/02/08 17:38:48:988',7,80.628685,145.360046,207.468582,221.368423,227.307755,238.936172,83.568428,140.907578,209.338699,221.201202,227.18959,239.559341,0.041689,0.038318,0.018702,0.045813,0.050313,0.020925,0.82,1000,0,8,0.1,300,0.06,0.99,1
1061,'2019/02/08 17:38:48:988',7,80.628685,145.360046,207.468582,221.368423,227.307755,238.936172,83.568428,140.907578,209.338699,221.201202,227.18959,239.559341,0.041689,0.038318,0.018702,0.045813,0.050313,0.020925,0.82,1000,0,8,0.1,300,0.06,0.99,1
1062,'2019/02/08 17:38:49:054',7,84.301872,148.080032,210.788452,222.30864,228.955734,239.898712,92.907089,155.073151,223.213745,237.29483,245.746017,247.684769,0.041045,0.03857,0.01667,0.046534,0.04891,0.019382,0.82,1000,0,8,0.1,300,0.06,0.99,1
1063,'2019/02/08 17:38:49:055',7,84.301872,148.080032,210.788452,222.30864,228.955734,239.898712,92.907089,155.073151,223.213745,237.29483,245.746017,247.684769,0.041045,0.03857,0.01667,0.046534,0.04891,0.019382,0.82,1000,0,8,0.1,300,0.06,0.99,1
1064,'2019/02/08 17:38:49:126',7,88.980591,149.222733,218.383392,232.115372,237.469757,242.273926,74.606598,136.75914,205.92514,222.983765,231.85199,241.900864,0.038304,0.041763,0.012702,0.045328,0.049732,0.027145,0.82,1000,0,8,0.1,300,0.06,0.99,1
1065,'2019/02/08 17:38:49:127',7,88.980591,149.222733,218.383392,232.115372,237.469757,242.273926,74.606598,136.75914,205.92514,222.983765,231.85199,241.900864,0.038304,0.041763,0.012702,0.045328,0.049732,0.027145,0.82,1000,0,8,0.1,300,0.06,0.99,1
1066,'2019/02/08 17:38:49:199',7,66.843483,140.554886,211.078339,225.372101,228.260315,236.549332,72.598091,135.182892,202.607864,217.90686,227.468887,235.840866,0.046498,0.043071,0.014474,0.044691,0.050666,0.026534,0.82,1000,0,8,0.1,300,0.06,0.99,1
1067,'2019/02/08 17:38:49:199',7,66.843483,140.554886,211.078339,225.372101,228.260315,236.549332,72.598091,135.182892,202.607864,217.90686,227.468887,235.840866,0.046498,0.043071,0.014474,0.044691,0.050666,0.026534,0.82,1000,0,8,0.1,300,0.06,0.99,1
1068,'2019/02/08 17:38:49:266',7,66.907166,138.478043,205.123672,225.071762,234.089767,238.68277,75.775665,138.6297,206.514969,222.259338,226.358353,241.757355,0.045592,0.039142,0.019262,0.046248,0.051619,0.025376,0.82,1000,0,8,0.1,300,0.06,0.99,1
1069,'2019/02/08 17:38:49:266',7,66.907166,138.478043,205.123672,225.071762,234.089767,238.68277,75.775665,138.6297,206.514969,222.259338,226.358353,241.757355,0.045592,0.039142,0.019262,0.046248,0.051619,0.025376,0.82,1000,0,8,0.1,300,0.06,0.99,1
1070,'2019/02/08 17:38:49:332',7,67.732231,138.268265,206.789581,226.013275,227.421341,239.921738,83.108337,145.922028,211.511887,224.864838,228.766037,243.862167,0.044948,0.040275,0.019412,0.047114,0.050984,0.025824,0.82,1000,0,8,0.1,300,0.06,0.99,1
1071,'2019/02/08 17:38:49:333',7,67.732231,138.268265,206.789581,226.013275,227.421341,239.921738,83.108337,145.922028,211.511887,224.864838,228.766037,243.862167,0.044948,0.040275,0.019412,0.047114,0.050984,0.025824,0.82,1000,0,8,0.1,300,0.06,0.99,1
1072,'2019/02/08 17:38:49:402',7,66.910149,138.989487,204.00769,222.093597,226.561081,237.955963,83.109123,144.324463,206.995743,222.070694,234.562561,240.653061,0.045521,0.037713,0.018692,0.045482,0.050301,0.026192,0.82,1000,0,8,0.1,300,0.06,0.99,1
1073,'2019/02/08 17:38:49:402',7,66.910149,138.989487,204.00769,222.093597,226.561081,237.955963,83.109123,144.324463,206.995743,222.070694,234.562561,240.653061,0.045521,0.037713,0.018692,0.045482,0.050301,0.026192,0.82,1000,0,8,0.1,300,0.06,0.99,1
1074,'2019/02/08 17:38:49:472',7,63.845547,133.914917,197.911697,216.855713,219.772232,231.312454,80.387558,134.73671,198.919067,220.547089,224.655701,239.594589,0.044839,0.0368,0.018284,0.039834,0.05247,0.032495,0.82,1000,0,8,0.1,300,0.06,0.99,1
1075,'2019/02/08 17:38:49:472',7,63.845547,133.914917,197.911697,216.855713,219.772232,231.312454,80.387558,134.73671,198.919067,220.547089,224.655701,239.594589,0.044839,0.0368,0.018284,0.039834,0.05247,0.032495,0.82,1000,0,8,0.1,300,0.06,0.99,1
1076,'2019/02/08 17:38:49:545',7,64.871819,131.162628,188.308365,205.378555,215.214203,216.511627,87.147377,148.339584,215.547363,225.694885,231.252853,235.334518,0.041954,0.033708,0.015069,0.050288,0.052953,0.014662,0.82,1000,0,8,0.1,300,0.06,0.99,1
1077,'2019/02/08 17:38:49:545',7,64.871819,131.162628,188.308365,205.378555,215.214203,216.511627,87.147377,148.339584,215.547363,225.694885,231.252853,235.334518,0.041954,0.033708,0.015069,0.050288,0.052953,0.014662,0.82,1000,0,8,0.1,300,0.06,0.99,1
1078,'2019/02/08 17:38:49:613',7,70.39122,139.723312,197.649521,215.372467,216.765823,215.311172,89.366043,149.431122,216.979782,225.001572,228.841995,232.588165,0.044409,0.032644,0.010241,0.050767,0.052805,0.012185,0.82,1000,0,8,0.1,300,0.06,0.99,1
1079,'2019/02/08 17:38:49:613',7,70.39122,139.723312,197.649521,215.372467,216.765823,215.311172,89.366043,149.431122,216.979782,225.001572,228.841995,232.588165,0.044409,0.032644,0.010241,0.050767,0.052805,0.012185,0.82,1000,0,8,0.1,300,0.06,0.99,1
1080,'2019/02/08 17:38:49:684',7,79.348572,122.088409,174.811234,186.507492,196.581467,191.555847,88.054169,150.014481,215.625198,225.62001,226.808777,231.692871,0.029135,0.031881,0.00693,0.05086,0.052495,0.012085,0.82,1000,0,8,0.1,300,0.06,0.99,1
1081,'2019/02/08 17:38:49:685',7,79.348572,122.088409,174.811234,186.507492,196.581467,191.555847,88.054169,150.014481,215.625198,225.62001,226.808777,231.692871,0.029135,0.031881,0.00693,0.05086,0.052495,0.012085,0.82,1000,0,8,0.1,300,0.06,0.99,1
1082,'2019/02/08 17:38:49:755',7,77.796883,127.639862,183.539932,198.427109,222.866486,222.86467,89.596748,150.692276,216.658905,225.168213,226.399246,229.947311,0.034305,0.032306,0.021712,0.051129,0.052365,0.010316,0.82,1000,0,8,0.1,300,0.06,0.99,1
1083,'2019/02/08 17:38:49:756',7,77.796883,127.639862,183.539932,198.427109,222.866486,222.86467,89.596748,150.692276,216.658905,225.168213,226.399246,229.947311,0.034305,0.032306,0.021712,0.051129,0.052365,0.010316,0.82,1000,0,8,0.1,300,0.06,0.99,1
1084,'2019/02/08 17:38:49:823',7,77.156891,127.31675,182.830841,195.297012,199.873795,219.169876,93.457954,153.193161,218.30983,225.396698,226.05896,228.286789,0.034602,0.031843,0.018176,0.051486,0.051853,0.007944,0.82,1000,0,8,0.1,300,0.06,0.99,1
1085,'2019/02/08 17:38:49:824',7,77.156891,127.31675,182.830841,195.297012,199.873795,219.169876,93.457954,153.193161,218.30983,225.396698,226.05896,228.286789,0.034602,0.031843,0.018176,0.051486,0.051853,0.007944,0.82,1000,0,8,0.1,300,0.06,0.99,1
1086,'2019/02/08 17:38:49:894',7,76.003136,126.719505,180.749741,200.385727,216.26619,216.889969,106.998711,161.042953,219.989639,222.677994,224.276703,225.219421,0.035032,0.030794,0.017557,0.047597,0.046939,0.004528,0.82,1000,0,8,0.1,300,0.06,0.99,1
1087,'2019/02/08 17:38:49:894',7,76.003136,126.719505,180.749741,200.385727,216.26619,216.889969,106.998711,161.042953,219.989639,222.677994,224.276703,225.219421,0.035032,0.030794,0.017557,0.047597,0.046939,0.004528,0.82,1000,0,8,0.1,300,0.06,0.99,1
1088,'2019/02/08 17:38:49:964',7,75.802841,126.449387,180.251053,203.741974,220.218689,218.773529,107.685257,161.004425,214.619232,221.654755,222.400787,225.224442,0.034963,0.030648,0.01745,0.046056,0.044713,0.00704,0.82,1000,0,8,0.1,300,0.06,0.99,1
1089,'2019/02/08 17:38:49:965',7,75.802841,126.449387,180.251053,203.741974,220.218689,218.773529,107.685257,161.004425,214.619232,221.654755,222.400787,225.224442,0.034963,0.030648,0.01745,0.046056,0.044713,0.00704,0.82,1000,0,8,0.1,300,0.06,0.99,1
1090,'2019/02/08 17:38:50:032',7,71.069763,125.175446,179.337921,202.624344,214.295425,214.033661,109.070168,158.517075,213.642639,218.103516,219.669815,220.859955,0.037259,0.030816,0.01612,0.043568,0.046062,0.004471,0.82,1000,0,8,0.1,300,0.06,0.99,1
1091,'2019/02/08 17:38:50:032',7,71.069763,125.175446,179.337921,202.624344,214.295425,214.033661,109.070168,158.517075,213.642639,218.103516,219.669815,220.859955,0.037259,0.030816,0.01612,0.043568,0.046062,0.004471,0.82,1000,0,8,0.1,300,0.06,0.99,1
1092,'2019/02/08 17:38:50:100',7,67.914162,133.513962,185.847778,203.61673,214.855682,217.778198,109.687721,158.428513,213.861267,216.691254,218.481155,218.476379,0.044656,0.028979,0.014386,0.043296,0.046237,0.002811,0.82,1000,0,8,0.1,300,0.06,0.99,1
1093,'2019/02/08 17:38:50:100',7,67.914162,133.513962,185.847778,203.61673,214.855682,217.778198,109.687721,158.428513,213.861267,216.691254,218.481155,218.476379,0.044656,0.028979,0.014386,0.043296,0.046237,0.002811,0.82,1000,0,8,0.1,300,0.06,0.99,1
1094,'2019/02/08 17:38:50:174',7,68.104881,134.455109,179.456528,197.451508,213.518005,211.955612,109.307251,164.839478,214.02092,214.772385,215.002075,214.361511,0.045292,0.025336,0.015097,0.04858,0.041569,0.001355,0.82,1000,0,8,0.1,300,0.06,0.99,1
1095,'2019/02/08 17:38:50:175',7,68.104881,134.455109,179.456528,197.451508,213.518005,211.955612,109.307251,164.839478,214.02092,214.772385,215.002075,214.361511,0.045292,0.025336,0.015097,0.04858,0.041569,0.001355,0.82,1000,0,8,0.1,300,0.06,0.99,1
1096,'2019/02/08 17:38:50:247',7,66.770645,131.132004,186.295059,209.686295,213.581863,214.592804,110.016609,157.998703,203.402267,206.113586,207.991425,216.594666,0.044244,0.03063,0.013585,0.04256,0.037685,0.011485,0.82,1000,0,8,0.1,300,0.06,0.99,1
1097,'2019/02/08 17:38:50:247',7,66.770645,131.132004,186.295059,209.686295,213.581863,214.592804,110.016609,157.998703,203.402267,206.113586,207.991425,216.594666,0.044244,0.03063,0.013585,0.04256,0.037685,0.011485,0.82,1000,0,8,0.1,300,0.06,0.99,1
1098,'2019/02/08 17:38:50:316',7,66.401184,131.286667,186.561295,211.282669,211.571793,217.294357,109.921532,157.816711,203.390594,207.94014,212.470123,216.961014,0.044486,0.030738,0.014966,0.042264,0.037773,0.012007,0.82,1000,0,8,0.1,300,0.06,0.99,1
1099,'2019/02/08 17:38:50:317',7,66.401184,131.286667,186.561295,211.282669,211.571793,217.294357,109.921532,157.816711,203.390594,207.94014,212.470123,216.961014,0.044486,0.030738,0.014966,0.042264,0.037773,0.012007,0.82,1000,0,8,0.1,300,0.06,0.99,1
1100,'2019/02/08 17:38:50:392',7,66.108383,130.601166,186.777191,204.204178,215.680832,217.07338,109.783722,153.942184,197.711945,208.458603,213.292175,214.775879,0.044205,0.031318,0.014479,0.039165,0.039086,0.012603,0.82,1000,0,8,0.1,300,0.06,0.99,1
1101,'2019/02/08 17:38:50:393',7,66.108383,130.601166,186.777191,204.204178,215.680832,217.07338,109.783722,153.942184,197.711945,208.458603,213.292175,214.775879,0.044205,0.031318,0.014479,0.039165,0.039086,0.012603,0.82,1000,0,8,0.1,300,0.06,0.99,1
1102,'2019/02/08 17:38:50:459',7,79.35154,142.598297,186.710114,204.931183,210.816681,217.632263,110.982063,154.263168,194.822021,205.352875,213.743927,213.569061,0.041845,0.023896,0.015556,0.038973,0.036174,0.014585,0.82,1000,0,8,0.1,300,0.06,0.99,1
1103,'2019/02/08 17:38:50:460',7,79.35154,142.598297,186.710114,204.931183,210.816681,217.632263,110.982063,154.263168,194.822021,205.352875,213.743927,213.569061,0.041845,0.023896,0.015556,0.038973,0.036174,0.014585,0.82,1000,0,8,0.1,300,0.06,0.99,1
1104,'2019/02/08 17:38:50:530',7,70.627647,135.706802,187.084686,204.777924,217.949005,220.61467,110.601631,154.684555,194.703598,204.672897,213.015167,213.510986,0.043677,0.028311,0.015348,0.038836,0.035986,0.014568,0.82,1000,0,8,0.1,300,0.06,0.99,1
1105,'2019/02/08 17:38:50:530',7,70.627647,135.706802,187.084686,204.777924,217.949005,220.61467,110.601631,154.684555,194.703598,204.672897,213.015167,213.510986,0.043677,0.028311,0.015348,0.038836,0.035986,0.014568,0.82,1000,0,8,0.1,300,0.06,0.99,1
1106,'2019/02/08 17:38:50:598',7,69.50576,134.3228,187.206802,205.001312,215.181625,215.434753,108.60611,155.565094,201.1008,206.677704,212.120697,214.363754,0.043633,0.029373,0.012446,0.040663,0.03798,0.01228,0.82,1000,0,8,0.1,300,0.06,0.99,1
1107,'2019/02/08 17:38:50:598',7,69.50576,134.3228,187.206802,205.001312,215.181625,215.434753,108.60611,155.565094,201.1008,206.677704,212.120697,214.363754,0.043633,0.029373,0.012446,0.040663,0.03798,0.01228,0.82,1000,0,8,0.1,300,0.06,0.99,1
1108,'2019/02/08 17:38:50:664',7,68.812195,135.126465,188.531845,204.785355,200.588928,215.334686,109.074051,156.046097,202.022141,208.570023,213.082123,214.47937,0.044535,0.029984,0.013097,0.04074,0.037986,0.011745,0.82,1000,0,8,0.1,300,0.06,0.99,1
1109,'2019/02/08 17:38:50:664',7,68.812195,135.126465,188.531845,204.785355,200.588928,215.334686,109.074051,156.046097,202.022141,208.570023,213.082123,214.47937,0.044535,0.029984,0.013097,0.04074,0.037986,0.011745,0.82,1000,0,8,0.1,300,0.06,0.99,1
1110,'2019/02/08 17:38:50:730',7,66.884003,133.314896,192.402496,208.791275,209.166199,218.840652,105.601723,153.639969,199.984329,206.480576,211.106934,215.628235,0.044196,0.033665,0.012674,0.041406,0.037964,0.013007,0.82,1000,0,8,0.1,300,0.06,0.99,1
1111,'2019/02/08 17:38:50:731',7,66.884003,133.314896,192.402496,208.791275,209.166199,218.840652,105.601723,153.639969,199.984329,206.480576,211.106934,215.628235,0.044196,0.033665,0.012674,0.041406,0.037964,0.013007,0.82,1000,0,8,0.1,300,0.06,0.99,1
1112,'2019/02/08 17:38:50:797',7,70.6661,125.034409,169.963074,183.284302,181.269455,204.698288,102.396507,150.671661,197.291382,203.220459,209.482407,211.180725,0.034993,0.027138,0.015874,0.04159,0.037956,0.012179,0.82,1000,0,8,0.1,300,0.06,0.99,1
1113,'2019/02/08 17:38:50:797',7,70.6661,125.034409,169.963074,183.284302,181.269455,204.698288,102.396507,150.671661,197.291382,203.220459,209.482407,211.180725,0.034993,0.027138,0.015874,0.04159,0.037956,0.012179,0.82,1000,0,8,0.1,300,0.06,0.99,1
1114,'2019/02/08 17:38:50:871',7,71.19828,132.141998,170.684082,175.037506,206.220505,206.215057,101.356697,150.676865,193.210434,200.309113,209.499374,207.911606,0.039378,0.022841,0.021405,0.04308,0.036228,0.011504,0.82,1000,0,8,0.1,300,0.06,0.99,1
1115,'2019/02/08 17:38:50:872',7,71.19828,132.141998,170.684082,175.037506,206.220505,206.215057,101.356697,150.676865,193.210434,200.309113,209.499374,207.911606,0.039378,0.022841,0.021405,0.04308,0.036228,0.011504,0.82,1000,0,8,0.1,300,0.06,0.99,1
1116,'2019/02/08 17:38:50:938',7,70.347084,134.484665,173.158966,189.18895,204.807022,205.18779,103.161438,151.085434,192.509232,199.692612,194.220078,207.581802,0.041816,0.022325,0.01492,0.042468,0.035892,0.011718,0.82,1000,0,8,0.1,300,0.06,0.99,1
1117,'2019/02/08 17:38:50:939',7,70.347084,134.484665,173.158966,189.18895,204.807022,205.18779,103.161438,151.085434,192.509232,199.692612,194.220078,207.581802,0.041816,0.022325,0.01492,0.042468,0.035892,0.011718,0.82,1000,0,8,0.1,300,0.06,0.99,1
1118,'2019/02/08 17:38:51:011',7,70.073914,139.968597,185.281189,203.145111,205.428009,209.691284,102.672867,149.726273,191.056229,197.911957,201.735245,206.626617,0.045156,0.025864,0.011378,0.041711,0.035831,0.012085,0.82,1000,0,8,0.1,300,0.06,0.99,1
1119,'2019/02/08 17:38:51:011',7,70.073914,139.968597,185.281189,203.145111,205.428009,209.691284,102.672867,149.726273,191.056229,197.911957,201.735245,206.626617,0.045156,0.025864,0.011378,0.041711,0.035831,0.012085,0.82,1000,0,8,0.1,300,0.06,0.99,1
1120,'2019/02/08 17:38:51:082',7,69.922173,131.925781,170.29454,177.788605,177.204117,203.568481,101.242378,149.056839,190.763702,199.34433,208.63855,207.065155,0.040278,0.022812,0.01906,0.042145,0.035819,0.011947,0.82,1000,0,8,0.1,300,0.06,0.99,1
1121,'2019/02/08 17:38:51:082',7,69.922173,131.925781,170.29454,177.788605,177.204117,203.568481,101.242378,149.056839,190.763702,199.34433,208.63855,207.065155,0.040278,0.022812,0.01906,0.042145,0.035819,0.011947,0.82,1000,0,8,0.1,300,0.06,0.99,1
1122,'2019/02/08 17:38:51:155',7,69.702835,131.986572,170.66008,187.425522,182.487793,203.484741,101.191177,148.374756,188.625122,198.725342,201.555176,206.196732,0.040322,0.023028,0.016101,0.041556,0.03505,0.012606,0.82,1000,0,8,0.1,300,0.06,0.99,1
1123,'2019/02/08 17:38:51:155',7,69.702835,131.986572,170.66008,187.425522,182.487793,203.484741,101.191177,148.374756,188.625122,198.725342,201.555176,206.196732,0.040322,0.023028,0.016101,0.041556,0.03505,0.012606,0.82,1000,0,8,0.1,300,0.06,0.99,1
1124,'2019/02/08 17:38:51:222',7,70.1166,137.376221,177.600693,200.152435,206.399307,208.307541,102.026344,149.377823,189.613419,198.288376,200.74324,205.731262,0.043663,0.022978,0.015111,0.042258,0.035334,0.01193,0.82,1000,0,8,0.1,300,0.06,0.99,1
1125,'2019/02/08 17:38:51:222',7,70.1166,137.376221,177.600693,200.152435,206.399307,208.307541,102.026344,149.377823,189.613419,198.288376,200.74324,205.731262,0.043663,0.022978,0.015111,0.042258,0.035334,0.01193,0.82,1000,0,8,0.1,300,0.06,0.99,1
1126,'2019/02/08 17:38:51:292',7,67.502281,139.033585,186.342422,201.149048,208.024277,209.35022,101.767006,148.182892,189.069107,196.657776,199.496948,205.531281,0.045572,0.027719,0.010852,0.041003,0.03566,0.012491,0.82,1000,0,8,0.1,300,0.06,0.99,1
1127,'2019/02/08 17:38:51:293',7,67.502281,139.033585,186.342422,201.149048,208.024277,209.35022,101.767006,148.182892,189.069107,196.657776,199.496948,205.531281,0.045572,0.027719,0.010852,0.041003,0.03566,0.012491,0.82,1000,0,8,0.1,300,0.06,0.99,1
1128,'2019/02/08 17:38:51:355',7,64.883888,135.945023,179.099533,198.16803,207.4263,210.521927,101.561775,148.739258,190.185699,197.398575,197.100449,203.009155,0.045294,0.025186,0.015913,0.041557,0.035874,0.010231,0.82,1000,0,8,0.1,300,0.06,0.99,1
1129,'2019/02/08 17:38:51:355',7,64.883888,135.945023,179.099533,198.16803,207.4263,210.521927,101.561775,148.739258,190.185699,197.398575,197.100449,203.009155,0.045294,0.025186,0.015913,0.041557,0.035874,0.010231,0.82,1000,0,8,0.1,300,0.06,0.99,1
1130,'2019/02/08 17:38:51:425',7,67.026794,132.153702,170.45166,189.481262,203.936249,203.648346,100.862564,148.690063,190.498184,197.771439,200.436844,204.640518,0.041478,0.022923,0.016539,0.042069,0.03601,0.011237,0.82,1000,0,8,0.1,300,0.06,0.99,1
1131,'2019/02/08 17:38:51:426',7,67.026794,132.153702,170.45166,189.481262,203.936249,203.648346,100.862564,148.690063,190.498184,197.771439,200.436844,204.640518,0.041478,0.022923,0.016539,0.042069,0.03601,0.011237,0.82,1000,0,8,0.1,300,0.06,0.99,1
1132,'2019/02/08 17:38:51:497',7,62.132793,131.303116,170.108994,187.900665,188.717438,201.133835,100.484459,148.449356,190.651596,196.689697,198.079712,207.150787,0.044012,0.023368,0.015029,0.042138,0.036121,0.012377,0.82,1000,0,8,0.1,300,0.06,0.99,1
1133,'2019/02/08 17:38:51:498',7,62.132793,131.303116,170.108994,187.900665,188.717438,201.133835,100.484459,148.449356,190.651596,196.689697,198.079712,207.150787,0.044012,0.023368,0.015029,0.042138,0.036121,0.012377,0.82,1000,0,8,0.1,300,0.06,0.99,1
1134,'2019/02/08 17:38:51:564',7,61.68063,131.064651,171.072098,186.407364,191.257462,202.841354,103.92025,151.004929,192.384018,199.044846,203.067398,206.425964,0.044267,0.02345,0.015476,0.042276,0.036179,0.011114,0.82,1000,0,8,0.1,300,0.06,0.99,1
1135,'2019/02/08 17:38:51:564',7,61.68063,131.064651,171.072098,186.407364,191.257462,202.841354,103.92025,151.004929,192.384018,199.044846,203.067398,206.425964,0.044267,0.02345,0.015476,0.042276,0.036179,0.011114,0.82,1000,0,8,0.1,300,0.06,0.99,1
1136,'2019/02/08 17:38:51:635',7,63.028275,132.47821,190.64299,206.492676,211.750549,220.018311,107.204979,154.050049,195.126114,201.563019,201.755249,209.648575,0.044296,0.033134,0.014341,0.041942,0.036237,0.011226,0.82,1000,0,8,0.1,300,0.06,0.99,1
1137,'2019/02/08 17:38:51:635',7,63.028275,132.47821,190.64299,206.492676,211.750549,220.018311,107.204979,154.050049,195.126114,201.563019,201.755249,209.648575,0.044296,0.033134,0.014341,0.041942,0.036237,0.011226,0.82,1000,0,8,0.1,300,0.06,0.99,1
1138,'2019/02/08 17:38:51:704',7,61.514011,130.008331,190.319992,208.006851,217.370651,216.898834,108.302788,154.833969,195.829453,201.644348,205.290207,207.155075,0.043809,0.034557,0.013598,0.041168,0.036225,0.009517,0.82,1000,0,8,0.1,300,0.06,0.99,1
1139,'2019/02/08 17:38:51:704',7,61.514011,130.008331,190.319992,208.006851,217.370651,216.898834,108.302788,154.833969,195.829453,201.644348,205.290207,207.155075,0.043809,0.034557,0.013598,0.041168,0.036225,0.009517,0.82,1000,0,8,0.1,300,0.06,0.99,1
1140,'2019/02/08 17:38:51:775',7,61.977825,131.994141,192.014862,207.021378,215.989502,215.614624,110.321075,155.388672,195.59407,200.824127,202.91304,206.043915,0.044643,0.03418,0.011756,0.040211,0.036208,0.00957,0.82,1000,0,8,0.1,300,0.06,0.99,1
1141,'2019/02/08 17:38:51:775',7,61.977825,131.994141,192.014862,207.021378,215.989502,215.614624,110.321075,155.388672,195.59407,200.824127,202.91304,206.043915,0.044643,0.03418,0.011756,0.040211,0.036208,0.00957,0.82,1000,0,8,0.1,300,0.06,0.99,1
1142,'2019/02/08 17:38:51:845',7,62.49865,135.213028,194.189713,207.531601,217.616684,221.193069,109.201096,156.472183,196.973404,202.422195,204.423462,207.46402,0.046939,0.033856,0.014733,0.04297,0.036293,0.009189,0.82,1000,0,8,0.1,300,0.06,0.99,1
