@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
4507,'2018/10/17 13:42:22:491',13,348,2,1,?,?,?,?,?,?,?,?,?,1
4508,'2018/10/17 13:42:22:533',13,380,4,3,?,?,?,?,?,?,?,?,?,1
4509,'2018/10/17 13:42:22:533',13,380,4,3,?,?,?,?,?,?,?,?,?,1
4510,'2018/10/17 13:42:22:845',13,348,3,0,?,?,?,?,?,?,?,?,?,1
4511,'2018/10/17 13:42:22:846',13,348,3,0,?,?,?,?,?,?,?,?,?,1
4512,'2018/10/17 13:42:22:856',13,348,3,0,?,?,?,?,?,?,?,?,?,1
4513,'2018/10/17 13:42:22:893',13,374,2,0,?,?,?,?,?,?,?,?,?,1
4514,'2018/10/17 13:42:22:893',13,374,2,0,?,?,?,?,?,?,?,?,?,1
4515,'2018/10/17 13:42:22:904',13,374,2,0,?,?,?,?,?,?,?,?,?,1
4516,'2018/10/17 13:42:22:971',13,510,0,1,?,?,?,?,?,?,?,?,?,1
4517,'2018/10/17 13:42:22:971',13,510,0,1,?,?,?,?,?,?,?,?,?,1
4518,'2018/10/17 13:42:23:023',13,469,0,0,?,?,?,?,?,?,?,?,?,1
4519,'2018/10/17 13:42:23:024',13,469,0,0,?,?,?,?,?,?,?,?,?,1
4520,'2018/10/17 13:42:23:033',13,469,0,0,?,?,?,?,?,?,?,?,?,1
4521,'2018/10/17 13:42:23:075',13,372,0,1,?,?,?,?,?,?,?,?,?,1
4522,'2018/10/17 13:42:23:075',13,372,0,1,?,?,?,?,?,?,?,?,?,1
4523,'2018/10/17 13:42:23:127',13,356,0,0,?,?,?,?,?,?,?,?,?,1
4524,'2018/10/17 13:42:23:128',13,356,0,0,?,?,?,?,?,?,?,?,?,1
4525,'2018/10/17 13:42:23:138',13,356,0,0,?,?,?,?,?,?,?,?,?,1
4526,'2018/10/17 13:42:23:393',13,456,1,0,?,?,?,?,?,?,?,?,?,1
4527,'2018/10/17 13:42:23:394',13,456,1,0,?,?,?,?,?,?,?,?,?,1
4528,'2018/10/17 13:42:23:440',13,470,2,0,?,?,?,?,?,?,?,?,?,1
4529,'2018/10/17 13:42:23:440',13,470,2,0,?,?,?,?,?,?,?,?,?,1
4530,'2018/10/17 13:42:23:502',13,475,0,0,?,?,?,?,?,?,?,?,?,1
4531,'2018/10/17 13:42:23:503',13,475,0,0,?,?,?,?,?,?,?,?,?,1
4532,'2018/10/17 13:42:23:568',13,395,0,0,?,?,?,?,?,?,?,?,?,1
4533,'2018/10/17 13:42:23:569',13,395,0,0,?,?,?,?,?,?,?,?,?,1
4534,'2018/10/17 13:42:23:578',13,395,0,0,?,?,?,?,?,?,?,?,?,1
4535,'2018/10/17 13:42:23:590',13,395,0,0,?,?,?,?,?,?,?,?,?,1
4536,'2018/10/17 13:42:23:678',13,458,2,0,?,?,?,?,?,?,?,?,?,1
4537,'2018/10/17 13:42:23:679',13,458,2,0,?,?,?,?,?,?,?,?,?,1
4538,'2018/10/17 13:42:23:689',13,458,2,0,?,?,?,?,?,?,?,?,?,1
4539,'2018/10/17 13:42:23:724',13,495,1,1,?,?,?,?,?,?,?,?,?,1
4540,'2018/10/17 13:42:23:724',13,495,1,1,?,?,?,?,?,?,?,?,?,1
4541,'2018/10/17 13:42:23:735',13,495,1,1,?,?,?,?,?,?,?,?,?,1
4542,'2018/10/17 13:42:23:744',13,466,1,0,?,?,?,?,?,?,?,?,?,1
4543,'2018/10/17 13:42:23:977',13,342,0,0,?,?,?,?,?,?,?,?,?,1
4544,'2018/10/17 13:42:23:977',13,342,0,0,?,?,?,?,?,?,?,?,?,1
4545,'2018/10/17 13:42:23:989',13,342,0,0,?,?,?,?,?,?,?,?,?,1
4546,'2018/10/17 13:42:23:998',13,342,0,0,?,?,?,?,?,?,?,?,?,1
4547,'2018/10/17 13:42:24:056',13,335,0,0,?,?,?,?,?,?,?,?,?,1
4548,'2018/10/17 13:42:24:059',13,335,0,0,?,?,?,?,?,?,?,?,?,1
4549,'2018/10/17 13:42:24:100',13,349,3,2,?,?,?,?,?,?,?,?,?,1
4550,'2018/10/17 13:42:24:101',13,349,3,2,?,?,?,?,?,?,?,?,?,1
4551,'2018/10/17 13:42:24:110',13,349,3,2,?,?,?,?,?,?,?,?,?,1
4552,'2018/10/17 13:42:24:121',13,349,3,2,?,?,?,?,?,?,?,?,?,1
4553,'2018/10/17 13:42:24:153',13,409,2,0,?,?,?,?,?,?,?,?,?,1
4554,'2018/10/17 13:42:24:153',13,409,2,0,?,?,?,?,?,?,?,?,?,1
4555,'2018/10/17 13:42:24:164',13,442,3,1,?,?,?,?,?,?,?,?,?,1
4556,'2018/10/17 13:42:24:228',13,407,2,0,?,?,?,?,?,?,?,?,?,1
4557,'2018/10/17 13:42:24:229',13,407,2,0,?,?,?,?,?,?,?,?,?,1
4558,'2018/10/17 13:42:24:239',13,407,2,0,?,?,?,?,?,?,?,?,?,1
4559,'2018/10/17 13:42:24:283',13,389,1,1,?,?,?,?,?,?,?,?,?,1
4560,'2018/10/17 13:42:24:284',13,389,1,1,?,?,?,?,?,?,?,?,?,1
4561,'2018/10/17 13:42:24:326',13,347,1,0,?,?,?,?,?,?,?,?,?,1
4562,'2018/10/17 13:42:24:327',13,347,1,0,?,?,?,?,?,?,?,?,?,1
4563,'2018/10/17 13:42:24:590',13,392,1,0,?,?,?,?,?,?,?,?,?,1
4564,'2018/10/17 13:42:24:590',13,392,1,0,?,?,?,?,?,?,?,?,?,1
4565,'2018/10/17 13:42:24:645',13,347,3,0,?,?,?,?,?,?,?,?,?,1
4566,'2018/10/17 13:42:24:645',13,347,3,0,?,?,?,?,?,?,?,?,?,1
4567,'2018/10/17 13:42:24:655',13,347,3,0,?,?,?,?,?,?,?,?,?,1
4568,'2018/10/17 13:42:24:711',13,219,1,0,?,?,?,?,?,?,?,?,?,1
4569,'2018/10/17 13:42:24:712',13,219,1,0,?,?,?,?,?,?,?,?,?,1
4570,'2018/10/17 13:42:24:721',13,219,1,0,?,?,?,?,?,?,?,?,?,1
4571,'2018/10/17 13:42:24:746',13,184,0,0,?,?,?,?,?,?,?,?,?,1
4572,'2018/10/17 13:42:24:747',13,184,0,0,?,?,?,?,?,?,?,?,?,1
4573,'2018/10/17 13:42:24:757',13,184,0,0,?,?,?,?,?,?,?,?,?,1
4574,'2018/10/17 13:42:24:883',13,156,0,0,?,?,?,?,?,?,?,?,?,1
4575,'2018/10/17 13:42:24:883',13,156,0,0,?,?,?,?,?,?,?,?,?,1
4576,'2018/10/17 13:42:24:925',13,141,0,0,?,?,?,?,?,?,?,?,?,1
4577,'2018/10/17 13:42:24:926',13,141,0,0,?,?,?,?,?,?,?,?,?,1
4578,'2018/10/17 13:42:24:936',13,141,0,0,?,?,?,?,?,?,?,?,?,1
4579,'2018/10/17 13:42:25:122',13,230,2,1,?,?,?,?,?,?,?,?,?,1
4580,'2018/10/17 13:42:25:123',13,230,2,1,?,?,?,?,?,?,?,?,?,1
4581,'2018/10/17 13:42:25:189',13,200,1,0,?,?,?,?,?,?,?,?,?,1
4582,'2018/10/17 13:42:25:189',13,200,1,0,?,?,?,?,?,?,?,?,?,1
4583,'2018/10/17 13:42:25:254',13,266,2,0,?,?,?,?,?,?,?,?,?,1
4584,'2018/10/17 13:42:25:254',13,266,2,0,?,?,?,?,?,?,?,?,?,1
4585,'2018/10/17 13:51:45:946',14,76,5,5,0,232,0,0,0,?,0.06,0.99,1,?
4586,'2018/10/17 13:51:45:952',14,76,5,5,0,232,0,0,0,?,0.06,0.99,1,?
4587,'2018/10/17 13:51:45:971',14,82,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4588,'2018/10/17 13:51:45:972',14,82,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4589,'2018/10/17 13:51:45:982',14,82,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4590,'2018/10/17 13:51:46:019',14,78,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4591,'2018/10/17 13:51:46:020',14,78,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4592,'2018/10/17 13:51:46:087',14,81,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4593,'2018/10/17 13:51:46:088',14,81,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4594,'2018/10/17 13:51:46:112',14,78,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4595,'2018/10/17 13:51:46:112',14,78,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4596,'2018/10/17 13:51:46:137',14,80,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4597,'2018/10/17 13:51:46:137',14,80,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4598,'2018/10/17 13:51:46:147',14,80,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4599,'2018/10/17 13:51:46:159',14,80,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4600,'2018/10/17 13:51:46:243',14,89,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4601,'2018/10/17 13:51:46:244',14,89,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4602,'2018/10/17 13:51:46:308',14,83,3,6,0,232,0,0,0,?,0.06,0.99,1,?
4603,'2018/10/17 13:51:46:308',14,83,3,6,0,232,0,0,0,?,0.06,0.99,1,?
4604,'2018/10/17 13:51:46:444',14,81,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4605,'2018/10/17 13:51:46:444',14,81,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4606,'2018/10/17 13:51:46:506',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4607,'2018/10/17 13:51:46:506',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4608,'2018/10/17 13:51:46:518',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4609,'2018/10/17 13:51:46:554',14,104,0,0,0,232,0,0,0,?,0.06,0.99,1,?
4610,'2018/10/17 13:51:46:554',14,104,0,0,0,232,0,0,0,?,0.06,0.99,1,?
4611,'2018/10/17 13:51:46:565',14,104,0,0,0,232,0,0,0,?,0.06,0.99,1,?
4612,'2018/10/17 13:51:46:842',14,91,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4613,'2018/10/17 13:51:46:842',14,91,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4614,'2018/10/17 13:51:46:918',14,88,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4615,'2018/10/17 13:51:46:918',14,88,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4616,'2018/10/17 13:51:47:048',14,97,1,3,0,232,0,0,0,?,0.06,0.99,1,?
4617,'2018/10/17 13:51:47:049',14,97,1,3,0,232,0,0,0,?,0.06,0.99,1,?
4618,'2018/10/17 13:51:47:060',14,97,1,3,0,232,0,0,0,?,0.06,0.99,1,?
4619,'2018/10/17 13:51:47:225',14,115,1,1,0,232,0,0,0,?,0.06,0.99,1,?
4620,'2018/10/17 13:51:47:226',14,115,1,1,0,232,0,0,0,?,0.06,0.99,1,?
4621,'2018/10/17 13:51:47:237',14,116,2,4,0,232,0,0,0,?,0.06,0.99,1,?
4622,'2018/10/17 13:51:47:327',14,90,0,8,0,232,0,0,0,?,0.06,0.99,1,?
4623,'2018/10/17 13:51:47:328',14,90,0,8,0,232,0,0,0,?,0.06,0.99,1,?
4624,'2018/10/17 13:51:47:337',14,90,0,8,0,232,0,0,0,?,0.06,0.99,1,?
4625,'2018/10/17 13:51:47:354',14,91,0,0,0,232,0,0,0,?,0.06,0.99,1,?
4626,'2018/10/17 13:51:47:359',14,91,0,0,0,232,0,0,0,?,0.06,0.99,1,?
4627,'2018/10/17 13:51:47:548',14,137,6,2,0,232,0,0,0,?,0.06,0.99,1,?
4628,'2018/10/17 13:51:47:549',14,137,6,2,0,232,0,0,0,?,0.06,0.99,1,?
4629,'2018/10/17 13:51:47:597',14,148,3,1,0,232,0,0,0,?,0.06,0.99,1,?
4630,'2018/10/17 13:51:47:598',14,148,3,1,0,232,0,0,0,?,0.06,0.99,1,?
4631,'2018/10/17 13:51:47:670',14,142,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4632,'2018/10/17 13:51:47:670',14,142,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4633,'2018/10/17 13:51:47:681',14,142,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4634,'2018/10/17 13:51:47:705',14,124,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4635,'2018/10/17 13:51:47:705',14,124,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4636,'2018/10/17 13:51:47:715',14,124,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4637,'2018/10/17 13:51:47:780',14,109,9,2,0,232,0,0,0,?,0.06,0.99,1,?
4638,'2018/10/17 13:51:47:781',14,109,9,2,0,232,0,0,0,?,0.06,0.99,1,?
4639,'2018/10/17 13:51:47:791',14,109,9,2,0,232,0,0,0,?,0.06,0.99,1,?
4640,'2018/10/17 13:51:47:871',14,88,0,10,0,232,0,0,0,?,0.06,0.99,1,?
4641,'2018/10/17 13:51:47:871',14,88,0,10,0,232,0,0,0,?,0.06,0.99,1,?
4642,'2018/10/17 13:51:47:882',14,88,0,10,0,232,0,0,0,?,0.06,0.99,1,?
4643,'2018/10/17 13:51:47:893',14,88,0,10,0,232,0,0,0,?,0.06,0.99,1,?
4644,'2018/10/17 13:51:47:989',14,100,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4645,'2018/10/17 13:51:47:989',14,100,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4646,'2018/10/17 13:51:47:999',14,100,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4647,'2018/10/17 13:51:48:017',14,99,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4648,'2018/10/17 13:51:48:019',14,99,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4649,'2018/10/17 13:51:48:029',14,99,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4650,'2018/10/17 13:51:48:073',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4651,'2018/10/17 13:51:48:073',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4652,'2018/10/17 13:51:48:083',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4653,'2018/10/17 13:51:48:093',14,82,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4654,'2018/10/17 13:51:48:125',14,82,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4655,'2018/10/17 13:51:48:126',14,82,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4656,'2018/10/17 13:51:48:154',14,94,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4657,'2018/10/17 13:51:48:155',14,94,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4658,'2018/10/17 13:51:48:217',14,92,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4659,'2018/10/17 13:51:48:217',14,92,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4660,'2018/10/17 13:51:48:228',14,92,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4661,'2018/10/17 13:51:48:279',14,95,0,2,0,232,0,0,0,?,0.06,0.99,1,?
4662,'2018/10/17 13:51:48:280',14,95,0,2,0,232,0,0,0,?,0.06,0.99,1,?
4663,'2018/10/17 13:51:48:290',14,95,0,2,0,232,0,0,0,?,0.06,0.99,1,?
4664,'2018/10/17 13:51:48:337',14,97,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4665,'2018/10/17 13:51:48:338',14,97,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4666,'2018/10/17 13:51:48:361',14,91,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4667,'2018/10/17 13:51:48:361',14,91,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4668,'2018/10/17 13:51:48:400',14,97,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4669,'2018/10/17 13:51:48:400',14,97,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4670,'2018/10/17 13:51:48:543',14,112,0,6,0,232,0,0,0,?,0.06,0.99,1,?
4671,'2018/10/17 13:51:48:543',14,112,0,6,0,232,0,0,0,?,0.06,0.99,1,?
4672,'2018/10/17 13:51:48:591',14,108,6,1,0,232,0,0,0,?,0.06,0.99,1,?
4673,'2018/10/17 13:51:48:591',14,108,6,1,0,232,0,0,0,?,0.06,0.99,1,?
4674,'2018/10/17 13:51:48:602',14,108,6,1,0,232,0,0,0,?,0.06,0.99,1,?
4675,'2018/10/17 13:51:48:648',14,106,5,2,0,232,0,0,0,?,0.06,0.99,1,?
4676,'2018/10/17 13:51:48:649',14,106,5,2,0,232,0,0,0,?,0.06,0.99,1,?
4677,'2018/10/17 13:51:48:659',14,106,2,5,0,232,0,0,0,?,0.06,0.99,1,?
4678,'2018/10/17 13:51:48:695',14,110,3,7,0,232,0,0,0,?,0.06,0.99,1,?
4679,'2018/10/17 13:51:48:695',14,110,3,7,0,232,0,0,0,?,0.06,0.99,1,?
4680,'2018/10/17 13:51:48:706',14,110,3,7,0,232,0,0,0,?,0.06,0.99,1,?
4681,'2018/10/17 13:51:48:715',14,110,3,7,0,232,0,0,0,?,0.06,0.99,1,?
4682,'2018/10/17 13:51:48:763',14,101,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4683,'2018/10/17 13:51:48:764',14,101,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4684,'2018/10/17 13:51:48:820',14,105,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4685,'2018/10/17 13:51:48:820',14,105,0,1,0,232,0,0,0,?,0.06,0.99,1,?
4686,'2018/10/17 13:51:49:170',14,96,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4687,'2018/10/17 13:51:49:171',14,96,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4688,'2018/10/17 13:51:49:181',14,96,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4689,'2018/10/17 13:51:49:204',14,93,1,5,0,232,0,0,0,?,0.06,0.99,1,?
4690,'2018/10/17 13:51:49:204',14,93,1,5,0,232,0,0,0,?,0.06,0.99,1,?
4691,'2018/10/17 13:51:49:307',14,93,2,5,0,232,0,0,0,?,0.06,0.99,1,?
4692,'2018/10/17 13:51:49:307',14,93,2,5,0,232,0,0,0,?,0.06,0.99,1,?
4693,'2018/10/17 13:51:49:362',14,84,2,1,0,232,0,0,0,?,0.06,0.99,1,?
4694,'2018/10/17 13:51:49:363',14,84,2,1,0,232,0,0,0,?,0.06,0.99,1,?
4695,'2018/10/17 13:51:49:411',14,80,1,2,0,232,0,0,0,?,0.06,0.99,1,?
4696,'2018/10/17 13:51:49:412',14,80,1,2,0,232,0,0,0,?,0.06,0.99,1,?
4697,'2018/10/17 13:51:49:430',14,84,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4698,'2018/10/17 13:51:49:432',14,84,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4699,'2018/10/17 13:51:49:503',14,83,3,5,0,232,0,0,0,?,0.06,0.99,1,?
4700,'2018/10/17 13:51:49:503',14,83,3,5,0,232,0,0,0,?,0.06,0.99,1,?
4701,'2018/10/17 13:51:49:672',14,93,2,6,0,232,0,0,0,?,0.06,0.99,1,?
4702,'2018/10/17 13:51:49:672',14,93,2,6,0,232,0,0,0,?,0.06,0.99,1,?
4703,'2018/10/17 13:51:49:704',14,91,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4704,'2018/10/17 13:51:49:705',14,91,0,3,0,232,0,0,0,?,0.06,0.99,1,?
4705,'2018/10/17 13:51:49:771',14,86,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4706,'2018/10/17 13:51:49:771',14,86,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4707,'2018/10/17 13:51:49:821',14,79,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4708,'2018/10/17 13:51:49:821',14,79,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4709,'2018/10/17 13:51:49:960',14,81,1,7,0,232,0,0,0,?,0.06,0.99,1,?
4710,'2018/10/17 13:51:49:960',14,81,1,7,0,232,0,0,0,?,0.06,0.99,1,?
4711,'2018/10/17 13:51:50:008',14,86,7,3,0,232,0,0,0,?,0.06,0.99,1,?
4712,'2018/10/17 13:51:50:008',14,86,7,3,0,232,0,0,0,?,0.06,0.99,1,?
4713,'2018/10/17 13:51:50:210',14,75,0,0,0,232,0,0,0,?,0.06,0.99,1,?
4714,'2018/10/17 13:51:50:210',14,75,0,0,0,232,0,0,0,?,0.06,0.99,1,?
4715,'2018/10/17 13:51:50:232',14,72,1,4,0,232,0,0,0,?,0.06,0.99,1,?
4716,'2018/10/17 13:51:50:233',14,72,1,4,0,232,0,0,0,?,0.06,0.99,1,?
4717,'2018/10/17 13:51:50:244',14,72,1,4,0,232,0,0,0,?,0.06,0.99,1,?
4718,'2018/10/17 13:51:50:277',14,75,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4719,'2018/10/17 13:51:50:278',14,75,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4720,'2018/10/17 13:51:50:300',14,71,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4721,'2018/10/17 13:51:50:300',14,71,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4722,'2018/10/17 13:51:50:310',14,71,0,7,0,232,0,0,0,?,0.06,0.99,1,?
4723,'2018/10/17 13:51:50:357',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4724,'2018/10/17 13:51:50:358',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4725,'2018/10/17 13:51:50:368',14,85,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4726,'2018/10/17 13:51:50:403',14,80,4,0,0,232,0,0,0,?,0.06,0.99,1,?
4727,'2018/10/17 13:51:50:403',14,80,4,0,0,232,0,0,0,?,0.06,0.99,1,?
4728,'2018/10/17 13:51:50:413',14,80,4,0,0,232,0,0,0,?,0.06,0.99,1,?
4729,'2018/10/17 13:51:50:428',14,76,0,2,0,232,0,0,0,?,0.06,0.99,1,?
4730,'2018/10/17 13:51:50:433',14,76,0,2,0,232,0,0,0,?,0.06,0.99,1,?
4731,'2018/10/17 13:51:50:464',14,79,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4732,'2018/10/17 13:51:50:465',14,79,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4733,'2018/10/17 13:51:50:475',14,79,0,4,0,232,0,0,0,?,0.06,0.99,1,?
4734,'2018/10/17 13:51:50:568',14,87,3,4,0,232,0,0,0,?,0.06,0.99,1,?
4735,'2018/10/17 13:51:50:569',14,87,3,4,0,232,0,0,0,?,0.06,0.99,1,?
4736,'2018/10/17 13:51:50:579',14,87,3,4,0,232,0,0,0,?,0.06,0.99,1,?
4737,'2018/10/17 13:51:50:606',14,75,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4738,'2018/10/17 13:51:50:606',14,75,0,5,0,232,0,0,0,?,0.06,0.99,1,?
4739,'2018/10/17 13:51:50:782',14,93,0,29,0,232,0,0,0,?,0.06,0.99,1,?
4740,'2018/10/17 13:51:50:782',14,93,0,29,0,232,0,0,0,?,0.06,0.99,1,?
4741,'2018/10/17 13:51:50:812',14,96,1,38,0,232,0,0,0,?,0.06,0.99,1,?
4742,'2018/10/17 13:51:50:812',14,96,1,38,0,232,0,0,0,?,0.06,0.99,1,?
4743,'2018/10/17 13:51:50:822',14,93,1,38,0,232,0,0,0,?,0.06,0.99,1,?
4744,'2018/10/17 13:51:50:833',14,93,1,38,0,232,0,0,0,?,0.06,0.99,1,?
4745,'2018/10/17 13:51:51:082',14,82,0,112,0,232,0,0,0,?,0.06,0.99,1,?
4746,'2018/10/17 13:51:51:083',14,82,0,112,0,232,0,0,0,?,0.06,0.99,1,?
4747,'2018/10/17 13:51:51:112',14,88,1,118,0,232,0,0,0,?,0.06,0.99,1,?
4748,'2018/10/17 13:51:51:113',14,88,1,118,0,232,0,0,0,?,0.06,0.99,1,?
4749,'2018/10/17 13:51:51:136',14,87,3,125,0,232,0,0,0,?,0.06,0.99,1,?
4750,'2018/10/17 13:51:51:136',14,87,3,125,0,232,0,0,0,?,0.06,0.99,1,?
4751,'2018/10/17 13:51:51:146',14,83,2,125,0,232,0,0,0,?,0.06,0.99,1,?
4752,'2018/10/17 13:51:51:310',14,79,14,144,0,232,0,0,0,?,0.06,0.99,1,?
4753,'2018/10/17 13:51:51:311',14,79,14,144,0,232,0,0,0,?,0.06,0.99,1,?
4754,'2018/10/17 13:51:51:487',14,83,0,81,0,232,0,0,0,?,0.06,0.99,1,?
4755,'2018/10/17 13:51:51:488',14,83,0,81,0,232,0,0,0,?,0.06,0.99,1,?
4756,'2018/10/17 13:51:51:498',14,83,0,81,0,232,0,0,0,?,0.06,0.99,1,?
4757,'2018/10/17 13:51:51:507',14,89,0,82,0,232,0,0,0,?,0.06,0.99,1,?
4758,'2018/10/17 13:51:51:877',14,70,0,88,0,232,0,0,0,?,0.06,0.99,1,?
4759,'2018/10/17 13:51:51:878',14,70,0,88,0,232,0,0,0,?,0.06,0.99,1,?
4760,'2018/10/17 13:51:51:925',14,82,4,89,0,232,0,0,0,?,0.06,0.99,1,?
4761,'2018/10/17 13:51:51:925',14,82,4,89,0,232,0,0,0,?,0.06,0.99,1,?
4762,'2018/10/17 13:51:51:965',14,84,0,89,0,232,0,0,0,?,0.06,0.99,1,?
4763,'2018/10/17 13:51:51:965',14,84,0,89,0,232,0,0,0,?,0.06,0.99,1,?
4764,'2018/10/17 13:51:51:975',14,84,0,89,0,232,0,0,0,?,0.06,0.99,1,?
4765,'2018/10/17 13:51:51:985',14,82,1,94,0,232,0,0,0,?,0.06,0.99,1,?
4766,'2018/10/17 13:51:51:994',14,72,0,104,0,232,0,0,0,?,0.06,0.99,1,?
4767,'2018/10/17 13:51:52:008',14,70,1,110,0,232,0,0,0,?,0.06,0.99,1,?
4768,'2018/10/17 13:51:52:280',14,65,7,137,0,232,0,0,0,?,0.06,0.99,1,?
4769,'2018/10/17 13:51:52:280',14,65,7,137,0,232,0,0,0,?,0.06,0.99,1,?
4770,'2018/10/17 13:51:52:290',14,61,2,144,0,232,0,0,0,?,0.06,0.99,1,?
4771,'2018/10/17 13:51:52:300',14,61,3,143,0,232,0,0,0,?,0.06,0.99,1,?
4772,'2018/10/17 13:51:52:310',14,62,0,151,0,232,0,0,0,?,0.06,0.99,1,?
4773,'2018/10/17 13:51:52:332',14,64,0,148,0,232,0,0,0,?,0.06,0.99,1,?
4774,'2018/10/17 13:51:52:332',14,64,0,148,0,232,0,0,0,?,0.06,0.99,1,?
4775,'2018/10/17 13:51:52:344',14,76,7,150,0,232,0,0,0,?,0.06,0.99,1,?
4776,'2018/10/17 13:51:52:521',14,72,7,153,0,232,0,0,0,?,0.06,0.99,1,?
4777,'2018/10/17 13:51:52:522',14,72,7,153,0,232,0,0,0,?,0.06,0.99,1,?
4778,'2018/10/17 13:51:52:817',14,66,3,159,0,232,0,0,0,?,0.06,0.99,1,?
4779,'2018/10/17 13:51:52:817',14,66,3,159,0,232,0,0,0,?,0.06,0.99,1,?
4780,'2018/10/17 13:51:52:841',14,65,9,157,0,232,0,0,0,?,0.06,0.99,1,?
4781,'2018/10/17 13:51:52:841',14,65,9,157,0,232,0,0,0,?,0.06,0.99,1,?
