@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
65,'2018/09/21 18:01:27:768',1,919.675781,486.87085,938.271851,630.633911,954.872375,782.402405,948.086609,823.507446,965.428162,828.635132,941.041687,862.854187,744.141235,487.542053,703.409851,626.382019,676.156189,748.687805,677.092712,798.145996,702.396301,806.783447,667.145203,846.837769,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
66,'2018/09/21 18:01:27:836',1,919.58075,486.975098,938.217896,630.520569,954.834778,783.011353,948.052002,823.696655,965.473816,826.175659,942.459961,860.829102,744.078857,487.502197,703.370239,626.385254,676.090637,748.608948,677.166626,798.078247,703.501221,789.79834,668.100403,848.31311,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
67,'2018/09/21 18:01:27:907',1,919.592163,487.976807,938.164551,630.550903,954.379211,783.676514,948.36377,822.883179,966.838562,816.546021,946.312866,857.495911,743.963501,487.457947,703.36615,626.437988,676.112488,748.492493,677.69458,798.518677,703.319946,794.718689,668.238281,847.034058,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
68,'2018/09/21 18:01:27:981',1,919.4198,487.564331,938.128601,630.519653,953.879944,783.720947,947.780273,823.286926,967.228149,810.984802,944.380981,856.073669,743.851868,487.41449,703.262756,626.253906,676.142761,748.403015,677.274719,798.178406,703.34729,795.0271,668.976013,847.213623,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
69,'2018/09/21 18:01:28:053',1,919.303162,486.671936,938.048218,630.388794,954.01886,783.582458,947.685059,824.475586,966.824768,814.624146,943.091248,860.791138,743.825195,487.405945,703.205566,626.278442,676.135193,748.349731,677.102295,797.758606,703.363586,791.590515,667.774353,847.439575,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
70,'2018/09/21 18:01:28:112',1,919.233154,486.239197,938.018921,630.369385,954.065613,783.520447,947.509888,823.16925,966.517029,810.650452,942.639526,860.442139,743.800293,487.391113,703.205872,626.277588,676.118652,748.370911,676.974365,798.208923,702.205872,803.194763,667.574707,847.135986,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
71,'2018/09/21 18:01:28:184',1,919.212402,486.13385,937.98053,630.399841,953.476257,783.773315,947.503418,824.132385,967.047668,816.06189,943.316772,860.340332,743.739136,487.387024,703.206421,626.221191,676.140198,748.384094,677.234863,797.931152,702.280029,807.557068,667.921509,847.085938,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
72,'2018/09/21 18:01:28:265',1,919.127197,485.930237,937.834595,630.386963,953.923218,783.552307,947.136292,823.550171,966.137878,814.124756,943.439331,859.054688,743.611572,487.392792,703.151978,626.214966,676.084412,748.135315,676.933716,798.079285,702.318176,807.55542,667.430054,846.286865,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
73,'2018/09/21 18:01:28:331',1,919.037964,485.6745,937.462097,630.316711,953.987183,783.112793,946.83783,823.301392,964.675415,828.124573,941.917236,862.294128,743.406128,487.373596,703.069214,626.184204,674.417542,780.064941,679.399597,817.304016,704.088318,802.68689,676.816956,860.537354,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
74,'2018/09/21 18:01:28:400',1,918.728027,487.524872,937.11322,630.508484,953.700256,782.933472,946.424377,822.21582,966.893921,807.722168,947.266724,854.28125,742.980103,487.605408,702.949768,626.193359,675.38324,752.371277,676.899841,801.482666,703.465759,796.61377,669.234985,850.286865,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
75,'2018/09/21 18:01:28:476',1,918.719543,488.953735,936.153687,630.126099,953.441711,781.807373,948.280579,821.180298,966.401489,808.074585,949.078796,853.225159,742.784607,488.000183,702.834595,626.12085,675.347839,751.24939,676.793945,800.458679,703.152771,798.368408,670.77356,850.477539,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
76,'2018/09/21 18:01:28:549',1,918.288147,489.897766,934.878601,629.028687,953.382507,779.325684,948.969666,818.862793,966.224792,820.661438,945.458557,857.355713,742.113892,488.367615,702.607422,626.005188,674.928833,751.234497,677.304016,800.189636,703.358398,800.494019,670.204773,849.884583,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
77,'2018/09/21 18:01:28:616',1,917.433838,490.727478,933.645386,628.990173,953.752258,778.107117,948.482544,814.80603,965.920288,804.450623,944.956055,857.011047,741.50824,488.283081,702.282227,625.836792,674.40387,751.647461,676.926147,799.965088,702.359558,808.853882,670.783997,850.357666,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
78,'2018/09/21 18:01:28:688',1,916.504517,491.528381,931.794006,629.615601,953.466919,777.296631,950.057129,812.632324,968.083252,820.0979,946.395813,855.41748,740.545349,487.898651,701.310791,625.794006,673.51416,752.338684,677.487915,800.657837,703.314941,801.088074,671.250977,849.913757,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
79,'2018/09/21 18:01:28:761',1,914.541504,493.52475,928.931091,629.897583,952.008911,775.785339,949.487854,811.772156,963.324341,807.081482,946.222778,850.475647,740.136475,487.5961,699.818665,625.477661,673.138916,752.983154,677.567993,802.958618,704.235657,802.156128,673.436707,851.974426,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
80,'2018/09/21 18:01:28:827',1,913.833618,493.856201,926.85614,630.262573,950.995361,775.744934,948.657043,812.751038,962.460022,822.185242,945.22644,852.535339,739.923218,487.302704,699.285278,625.363037,673.17749,752.81842,677.806274,802.526123,705.06311,806.163147,674.141724,852.03833,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
81,'2018/09/21 18:01:28:880',1,913.833618,493.856201,926.85614,630.262573,950.995361,775.744934,948.657043,812.751038,962.460022,822.185242,945.22644,852.535339,739.923218,487.302704,699.285278,625.363037,673.17749,752.81842,677.806274,802.526123,705.06311,806.163147,674.141724,852.03833,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
82,'2018/09/21 18:01:28:950',1,911.33197,495.487885,921.277649,630.372437,947.305176,775.390137,947.085388,814.384277,959.57489,807.889282,940.402344,852.616272,739.5578,487.01416,697.936829,625.681641,673.409851,762.766602,678.725464,809.541199,706.673218,809.25824,678.872742,857.733887,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
83,'2018/09/21 18:01:29:027',1,910.265137,496.210205,920.128723,630.636108,946.726074,775.353394,945.890808,814.088318,955.381653,831.062134,940.919983,852.590576,739.106018,486.643402,697.309998,625.705688,674.007874,767.915161,680.012695,811.995178,708.532166,798.60376,679.11676,857.726196,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
84,'2018/09/21 18:01:29:101',1,909.331665,496.606873,918.69873,630.700134,946.053101,775.398438,944.276184,815.319336,954.330078,816.237427,940.277344,852.564819,738.25946,486.431915,696.672668,625.730103,673.806824,773.997253,678.733765,816.941528,706.905762,815.3573,673.03363,869.51709,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
85,'2018/09/21 18:01:29:176',1,908.704102,496.321106,917.994812,630.654541,902.158264,743.914368,905.913025,775.779175,929.729004,774.811157,905.194336,826.644226,737.708679,486.421478,695.953918,625.506836,673.055481,779.987305,675.100952,821.948486,707.551147,813.17688,662.975952,875.560852,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
86,'2018/09/21 18:01:29:244',1,908.652405,496.228394,917.951782,630.666687,902.169495,743.929016,905.889587,775.583984,942.222412,795.721008,905.195801,826.644531,737.333923,486.464905,695.689026,625.352905,670.791565,753.736938,674.966187,803.677979,704.696838,810.611938,661.713379,852.915833,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
87,'2018/09/21 18:01:29:305',1,908.456665,496.010956,918.716553,631.03833,903.09314,746.424805,906.230103,778.613159,941.388489,795.439392,914.218079,829.870972,736.039368,486.645752,695.139771,623.79364,670.050537,760.75946,671.207153,807.929443,701.279968,816.766846,651.414734,859.501038,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
88,'2018/09/21 18:01:29:377',1,908.918823,495.093506,921.176514,632.206787,906.232666,757.450562,911.429321,788.278564,945.232605,800.637634,917.211121,839.074829,735.449158,487.788452,695.322021,624.422241,669.657898,762.486572,667.452515,808.049927,698.432251,807.577332,647.043152,861.398804,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
89,'2018/09/21 18:01:29:444',1,909.822876,493.566772,926.296509,632.564819,955.134521,777.87915,954.220459,825.457397,971.135986,822.134033,952.495178,867.287048,735.785461,488.733032,697.587463,625.25415,667.729492,761.971008,661.971741,808.041016,691.53064,808.009277,643.080139,861.567505,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
90,'2018/09/21 18:01:29:512',1,910.134338,493.664764,932.086365,632.757202,958.706421,780.074463,959.30127,823.253052,981.789551,833.634949,963.243896,867.202332,737.264832,489.385406,701.420715,625.444092,672.028198,749.386719,662.931458,795.063965,683.050537,810.096313,633.463074,844.445374,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
91,'2018/09/21 18:01:29:587',1,910.888794,493.49585,939.245239,631.362183,964.589722,778.794006,964.867493,820.671204,987.578979,819.065918,969.479065,867.153076,739.273743,493.33429,705.114929,627.612183,670.802979,756.064453,660.855896,803.795471,684.459595,811.819641,635.390076,854.623901,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
92,'2018/09/21 18:01:29:655',1,918.622131,489.620667,946.302795,632.126953,968.062317,775.735168,969.590942,817.217285,990.637451,817.221924,971.326172,864.837463,741.675415,495.333313,710.758972,630.717834,677.69104,749.376709,667.289795,797.142822,689.726196,805.665649,639.800049,844.47583,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
93,'2018/09/21 18:01:29:720',1,921.023743,488.896973,950.559204,630.850464,970.839722,772.851196,973.169861,815.467529,989.2229,812.401611,971.410767,864.37085,745.565002,496.44693,716.23584,633.611633,679.625549,772.60376,669.251831,818.120667,677.87323,821.61676,652.153809,863.883606,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
94,'2018/09/21 18:01:29:792',1,923.824829,489.519806,955.219788,628.377014,971.630798,767.188232,971.801941,807.939087,993.295166,808.965942,969.042542,853.587402,751.412476,497.853058,725.9505,638.90979,692.459961,765.848999,686.695618,816.132202,683.294983,829.452942,677.804932,859.132629,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
95,'2018/09/21 18:01:29:863',1,925.354248,489.293579,956.901123,629.164551,966.056091,766.083984,966.311523,801.907593,970.046204,803.771118,961.977905,849.477905,756.562866,499.342102,732.71582,642.458557,702.086487,767.746948,696.477844,814.080017,698.065979,831.229614,694.100647,855.497314,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
96,'2018/09/21 18:01:29:937',1,926.275208,489.505249,957.550476,628.197327,961.967957,764.842773,958.382751,797.519226,977.905762,785.476013,950.038696,840.491455,759.945313,500.284149,738.525757,641.443909,707.843262,767.084656,704.796814,813.646606,701.891846,838.975708,703.552063,855.8797,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
97,'2018/09/21 18:01:30:010',1,927.149902,490.460266,957.546753,626.814331,956.795715,764.235596,947.989258,792.711609,952.457397,798.633057,937.067749,836.590332,763.687866,500.986145,742.181824,643.349976,713.41864,766.926147,707.252319,817.71228,705.503662,842.569824,707.65686,855.358398,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
98,'2018/09/21 18:01:30:084',1,927.573364,490.902496,957.631836,627.304626,952.251709,765.858582,939.944092,793.63031,944.458496,799.279846,927.843994,836.304749,765.882202,501.967896,744.457397,644.969116,725.048706,745.192017,722.759277,774.341064,715.856995,780.47821,718.914795,821.90564,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
99,'2018/09/21 18:01:30:162',1,929.026794,491.54718,957.708801,627.912964,947.431091,767.728577,934.918457,796.292725,954.406677,799.028931,924.457825,836.226135,767.790466,502.431793,745.147095,645.323669,721.299927,751.662598,706.736816,807.274048,706.156921,786.69165,704.36908,842.020142,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
100,'2018/09/21 18:01:30:229',1,931.947876,492.176788,958.165894,628.533142,947.653137,770.479553,941.668579,799.021606,968.972412,795.11615,930.663269,838.846069,768.88501,502.120209,743.312378,645.023071,716.729736,751.579468,699.628906,804.669434,694.652039,783.638672,695.112183,845.078979,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
101,'2018/09/21 18:01:30:296',1,935.624634,493.724487,959.459106,629.970459,951.883484,773.635254,949.855835,801.874878,976.15625,797.990356,941.652832,843.607971,769.444946,502.165955,739.280762,642.042358,704.314514,772.199402,692.271057,818.590393,674.088257,832.033813,692.39093,861.412048,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
102,'2018/09/21 18:01:30:377',1,939.494751,496.29953,960.92572,632.859741,960.993469,773.395569,961.875977,805.942505,980.743164,804.444946,959.026123,849.134155,768.588501,501.826477,733.716553,637.768616,688.207275,759.901489,683.606506,808.851013,662.242432,815.147278,677.263123,852.884155,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
103,'2018/09/21 18:01:30:447',1,940.583069,498.433411,960.151062,633.324097,973.042908,767.981628,970.526123,809.401062,990.499207,803.036621,970.646606,850.930725,771.510559,501.789886,727.985901,634.930664,683.905212,754.074402,673.981323,804.547729,657.499634,804.452393,664.66748,850.059998,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
104,'2018/09/21 18:01:30:518',1,939.71814,499.132904,959.537781,634.530396,974.370972,772.214661,974.183472,813.676941,997.028259,814.736511,974.822815,858.494751,770.199524,500.890869,720.986877,632.209473,672.05481,764.75708,664.422302,809.327759,642.3797,809.814941,659.332153,854.109375,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
105,'2018/09/21 18:01:30:587',1,934.188721,499.033508,954.432678,635.827576,975.127625,776.365112,973.475281,813.927063,997.635437,807.884644,979.656067,861.234436,767.979797,499.79895,714.2948,628.42926,668.091553,755.96344,654.277466,803.664001,633.925598,798.338379,647.47229,852.53479,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
106,'2018/09/21 18:01:30:654',1,930.656128,499.056671,947.248291,635.730347,972.159058,779.210571,968.318542,815.905701,990.099854,808.127869,977.321655,861.854736,766.564453,498.657654,707.417114,626.732422,659.173828,761.851563,644.709412,807.961975,625.30304,810.551086,629.379456,853.922913,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
107,'2018/09/21 18:01:30:725',1,929.191528,498.910126,939.685608,635.082031,965.307556,779.051208,959.964417,822.04657,961.24353,836.062561,959.544006,862.324158,765.424133,497.445313,701.697083,625.394592,655.601135,761.503113,643.244751,802.677856,627.166748,789.140137,625.450989,849.911621,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
108,'2018/09/21 18:01:30:790',1,925.585876,499.047546,927.546204,633.956787,948.002563,771.41626,944.684204,822.686157,939.949097,833.633545,940.569946,861.888794,758.777344,492.422302,694.172302,623.639648,655.528076,760.456665,649.481384,796.15625,668.022888,795.919617,649.936218,844.543457,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
109,'2018/09/21 18:01:30:863',1,916.781433,501.472046,918.369202,630.180176,906.329834,744.644287,912.266541,775.487305,929.11084,759.62323,914.545898,822.125549,749.848572,486.525635,692.376709,620.360474,659.32666,760.65863,656.958801,795.467041,678.556519,794.345642,663.251282,840.541504,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
110,'2018/09/21 18:01:30:937',1,915.292358,501.205322,911.533142,627.721375,905.287476,743.422974,911.342651,773.174011,926.921021,788.60968,912.459595,821.937683,748.399536,485.949585,691.38269,617.948425,664.996033,761.260864,668.696533,794.871887,696.906067,795.543335,671.513428,838.04126,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
111,'2018/09/21 18:01:31:005',1,913.45166,500.631531,906.350342,634.776245,905.421692,752.334229,900.588745,795.138123,921.037354,797.664551,895.471252,844.647583,745.846313,484.457153,691.203247,617.204834,671.363037,760.686462,679.988953,795.209412,707.114563,795.882324,682.369507,836.625549,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
112,'2018/09/21 18:01:31:074',1,912.375244,500.497681,904.580688,636.674316,903.12262,725.011108,897.358032,766.215576,920.312195,764.506226,894.329163,813.658325,744.584534,484.169189,691.399597,618.150146,681.25116,762.391052,690.976257,795.467407,717.997559,795.111694,700.342896,837.702271,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
113,'2018/09/21 18:01:31:146',1,910.912354,500.806763,903.196289,633.039856,903.098938,719.496155,894.996399,759.19281,917.986023,764.865112,894.895447,807.101501,745.110291,484.674805,691.371887,618.229919,687.547729,764.200745,697.276001,796.90271,720.722046,795.485474,707.729797,837.61853,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
114,'2018/09/21 18:01:31:212',1,910.102234,500.802979,903.403259,631.457031,905.065613,721.250977,895.776123,758.298889,914.928833,777.921875,895.318787,785.250122,745.123596,484.993469,691.442871,619.477173,691.622437,767.160645,698.444458,798.116272,726.577881,800.15387,706.449097,838.020874,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
115,'2018/09/21 18:01:31:284',1,909.800842,500.564331,906.3573,632.747253,903.226135,754.729126,910.993469,775.243103,922.798218,788.625427,914.394165,825.867798,741.721497,484.539856,691.64917,621.185486,691.390015,769.828735,696.502991,801.216431,723.893982,788.761475,705.287415,842.78125,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
116,'2018/09/21 18:01:31:358',1,909.976318,500.153625,913.524048,636.498413,903.671448,760.312988,912.99707,786.592041,926.360657,782.043823,914.916809,833.32666,739.256409,484.914368,691.852112,622.97583,687.015808,769.588257,690.598877,802.042603,720.684937,794.704041,693.995544,845.976685,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
117,'2018/09/21 18:01:31:430',1,911.087585,499.050293,921.94458,635.428406,954.17749,779.668335,952.200562,818.834473,971.792603,789.687744,950.497925,854.359375,736.626953,486.042664,694.576904,624.459473,678.993286,771.763245,681.082703,804.303223,713.999084,797.462585,678.960693,852.892395,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
118,'2018/09/21 18:01:31:501',1,911.963379,497.233582,927.10968,634.734131,958.759399,772.82782,956.561462,812.859131,976.783325,811.446716,954.698853,853.069519,740.961609,487.750427,695.912415,624.840942,672.500671,752.869263,675.41449,802.018433,707.207825,801.306763,673.528748,853.769226,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
119,'2018/09/21 18:01:31:576',1,913.102173,496.858948,932.042725,632.692078,960.653931,768.348694,959.069702,809.847168,980.667297,797.618713,957.098633,852.800659,741.72998,489.012573,698.241211,625.381409,670.471436,751.055847,672.292114,800.992554,703.818176,792.890747,664.619141,849.227966,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
120,'2018/09/21 18:01:31:644',1,913.771912,496.770325,934.289917,632.631836,960.777771,766.100464,959.602356,808.944458,981.592346,801.858093,958.654602,850.203613,742.884888,489.367859,699.277832,625.23053,670.097473,751.243774,672.303284,800.49646,701.344238,805.513916,663.586304,849.380493,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
121,'2018/09/21 18:01:31:713',1,916.391235,495.275452,939.561035,632.493652,961.75531,764.836426,958.7052,805.075745,976.709045,801.220825,955.293091,847.760803,744.369263,490.905029,704.325439,628.214478,672.322327,749.331177,672.641113,798.63562,699.179321,805.534424,660.505859,847.561768,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
122,'2018/09/21 18:01:31:785',1,918.055298,495.612793,942.067383,631.74884,958.83783,764.409912,954.066467,804.045105,977.242188,796.650513,951.877502,848.659424,747.620117,491.607758,709.172241,629.710693,677.363037,749.240601,676.789917,799.088562,701.752258,788.842041,665.462341,847.2323,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
123,'2018/09/21 18:01:31:851',1,918.557983,495.682312,942.800781,631.592407,956.679321,767.875732,950.467224,804.397461,971.999329,801.760132,948.386047,848.836304,748.609741,491.863159,711.17157,630.276001,679.048218,748.843262,678.380066,798.423096,701.354736,803.740845,666.513245,845.151123,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
124,'2018/09/21 18:01:31:924',1,920.069824,495.836121,944.886414,631.252563,952.136963,773.694458,944.983459,807.447327,970.197449,801.464722,944.933472,851.988953,751.893311,495.041809,716.153687,632.329041,684.841797,762.480286,682.043396,810.69519,703.356506,814.774109,678.913879,857.786621,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
