@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
6866,'2019/02/24 21:05:18:211',35,664,292.299988,955.5,0,-65,-27,0,0,8
6867,'2019/02/24 21:05:18:262',35,551.5,267.799988,955.5,0,-43,-6,0,0,8
6868,'2019/02/24 21:05:18:314',35,539.599976,305.399994,956.5,0,0,0,0,0,8
6869,'2019/02/24 21:05:18:365',35,573.599976,290.799988,956,0.1,-63,-12,0,-1,8
6870,'2019/02/24 21:05:18:416',35,555.599976,313.299988,956.5,0,0,-22,-1,0,8
6871,'2019/02/24 21:05:18:468',35,660.200012,290.200012,957,0,-28,-21,0,0,8
6872,'2019/02/24 21:05:18:519',35,619.5,277.5,958,0.5,-69,0,0,0,8
6873,'2019/02/24 21:05:18:570',35,644.200012,320.200012,959,0,-24,-11,0,0,8
6874,'2019/02/24 21:05:18:622',35,678.200012,299.899994,958.5,0,-54,-3,-1,0,8
6875,'2019/02/24 21:05:18:673',35,670,264.799988,959,0.5,-18,-32,0,-1,8
6876,'2019/02/24 21:05:18:725',35,661.299988,291.299988,959.5,0,-4,0,0,0,8
6877,'2019/02/24 21:05:18:777',35,717.299988,311.5,960,0.5,-115,-13,0,-1,8
6878,'2019/02/24 21:05:18:829',35,615.900024,318.600006,960.099976,0,-61,-11,-1,0,8
6879,'2019/02/24 21:05:18:879',35,576,330.899994,960.5,0,0,0,-1,0,8
6880,'2019/02/24 21:05:18:930',35,636.900024,336,960.5,0.4,-33,0,0,-1,8
6881,'2019/02/24 21:05:18:982',35,614.599976,358.899994,961,0,-60,-7,0,0,8
6882,'2019/02/24 21:05:19:033',35,550.400024,361.399994,960.900024,0,-31,-33,0,0,8
6883,'2019/02/24 21:05:19:085',35,537.299988,296.899994,959.5,0,-11,-23,0,0,8
6884,'2019/02/24 21:05:19:136',35,478.399994,267,960.5,0,-48,0,-1,0,8
6885,'2019/02/24 21:05:19:187',35,566.900024,308.200012,961.5,0.4,-55,-22,0,-1,8
6886,'2019/02/24 21:05:19:238',35,585.799988,325,960.5,0.8,0,0,0,-2,8
6887,'2019/02/24 21:05:19:289',35,621.599976,317.100006,961.5,1,-40,0,0,0,8
6888,'2019/02/24 21:05:19:339',35,604.200012,337.799988,961.900024,0,0,-4,0,0,8
6889,'2019/02/24 21:05:19:390',35,596.400024,336.399994,962.5,0,-95,-40,0,0,8
6890,'2019/02/24 21:05:19:441',35,685,251.800003,962.5,0.4,-21,-23,0,-1,8
6891,'2019/02/24 21:05:19:492',35,694.700012,301,963.5,0,-11,0,0,0,8
6892,'2019/02/24 21:05:19:543',35,611.700012,324.600006,963.5,2.4,-24,0,-1,-1,8
6893,'2019/02/24 21:05:19:594',35,631.400024,289,964,0.3,0,-46,0,-3,8
6894,'2019/02/24 21:05:19:645',35,767,270.799988,964,0.4,-19,0,-2,-1,8
6895,'2019/02/24 21:05:19:696',35,778.400024,256.600006,963.5,0,-38,-16,0,0,8
6896,'2019/02/24 21:05:19:747',35,655.599976,274.600006,963.5,0.4,-45,0,0,-1,8
6897,'2019/02/24 21:05:19:798',35,575.900024,325,963.599976,0,-48,-12,-1,0,8
6898,'2019/02/24 21:05:19:849',35,617.799988,299.200012,963,2.4,-31,-2,-2,0,8
6899,'2019/02/24 21:05:19:900',35,580.299988,277.299988,963,0.5,-39,-6,0,0,8
6900,'2019/02/24 21:05:19:951',35,465.100006,271,962.5,0,-69,-31,-1,0,8
6901,'2019/02/24 21:05:20:002',35,481.700012,297.799988,962,0,-53,-25,0,0,8
6902,'2019/02/24 21:05:20:053',35,519.299988,297.399994,962.900024,0,-12,-20,0,0,8
6903,'2019/02/24 21:05:20:105',35,547,297.799988,962.099976,0,-33,0,-1,0,8
6904,'2019/02/24 21:05:20:156',35,546.299988,306.700012,963,1,-25,-29,0,0,8
6905,'2019/02/24 21:05:20:207',35,498.700012,306.100006,963,0.5,-53,-12,0,-1,8
6906,'2019/02/24 21:05:20:259',35,474.299988,280.200012,962.5,0,-35,-14,-1,0,8
6907,'2019/02/24 21:05:20:309',35,433.799988,298.799988,962.900024,0,-14,-23,0,0,8
6908,'2019/02/24 21:05:20:361',35,472.399994,346.399994,962.5,1.2,-19,-19,0,0,8
6909,'2019/02/24 21:05:20:412',35,452.899994,262.799988,962.5,0,-31,-44,-1,0,8
6910,'2019/02/24 21:05:20:464',35,451.399994,244.399994,963.5,0,0,0,-1,0,8
6911,'2019/02/24 21:05:20:516',35,503.899994,265.799988,962.099976,0.5,-43,0,-1,0,8
6912,'2019/02/24 21:05:20:566',35,479.100006,315.799988,961,0.5,-53,-18,0,0,8
6913,'2019/02/24 21:05:20:617',35,389,305.399994,961.5,1.8,0,-9,0,0,8
6914,'2019/02/24 21:05:20:668',35,428.399994,346.5,961.599976,1,0,0,-1,-2,8
6915,'2019/02/24 21:05:20:718',35,488.5,327,962.5,0,0,0,-1,0,8
6916,'2019/02/24 21:05:20:769',35,586.900024,300.200012,962.5,0.4,-66,-12,-1,-1,8
6917,'2019/02/24 21:05:20:820',35,468.100006,273.5,962.5,0,-23,-35,0,0,8
6918,'2019/02/24 21:05:20:871',35,499.200012,261.200012,962,0.1,-33,-26,0,-1,8
6919,'2019/02/24 21:05:20:922',35,457.899994,266.299988,961.5,0,0,0,-1,0,8
6920,'2019/02/24 21:05:20:973',35,492.899994,292.799988,962,0.4,-38,-8,-2,-1,8
6921,'2019/02/24 21:05:21:025',35,504.100006,288.299988,963,1,0,-24,0,-2,8
6922,'2019/02/24 21:05:21:076',35,596.5,307.799988,963,0,-3,-35,0,0,8
6923,'2019/02/24 21:05:21:129',35,550.599976,284.200012,962.5,0,-40,-24,0,0,8
6924,'2019/02/24 21:05:21:180',35,538,324.600006,963.599976,0,-25,0,-1,0,8
6925,'2019/02/24 21:05:21:231',35,461.299988,312.899994,964,1.5,-19,-15,0,0,8
6926,'2019/02/24 21:05:21:282',35,507.100006,277.600006,963.5,1.8,-63,0,0,0,8
6927,'2019/02/24 21:05:21:332',35,521,287.799988,962.5,0.6,-48,0,0,0,8
6928,'2019/02/24 21:05:21:383',35,618.700012,270.200012,963,0.4,-71,-7,0,-1,8
6929,'2019/02/24 21:05:21:434',35,545.599976,297.799988,963.5,0,-86,-6,0,0,8
6930,'2019/02/24 21:05:21:486',35,491.899994,311.200012,964.5,0,-64,-2,-1,0,8
6931,'2019/02/24 21:05:21:538',35,422.5,340.200012,963.5,0,0,-12,-1,0,8
6932,'2019/02/24 21:05:21:590',35,630.900024,335.200012,962.5,0,-5,-26,0,0,8
6933,'2019/02/24 21:05:21:641',35,646.599976,355.399994,963,0,-43,0,0,0,8
6934,'2019/02/24 21:05:21:693',35,510.399994,393.399994,963.5,0.4,-55,0,-1,-1,8
6935,'2019/02/24 21:05:21:745',35,538.799988,408,964,0,-17,-1,0,0,8
6936,'2019/02/24 21:05:21:797',35,531.099976,389.299988,964,0,-49,-7,0,0,8
6937,'2019/02/24 21:05:21:847',35,582.599976,366,963,1,-22,-8,0,0,8
6938,'2019/02/24 21:05:21:899',35,562,362.799988,964.5,0.4,-34,0,0,-1,8
6939,'2019/02/24 21:05:21:949',35,549.200012,367.799988,964,0,-21,-12,0,0,8
6940,'2019/02/24 21:05:22:000',35,511.399994,362.799988,964.5,0.4,-67,-28,-1,-1,8
6941,'2019/02/24 21:05:22:051',35,477.100006,313.799988,965,1.5,-51,-22,0,0,8
6942,'2019/02/24 21:05:22:103',35,493.899994,290,965.5,0.6,0,0,-1,0,8
6943,'2019/02/24 21:05:22:154',35,479.700012,315.799988,965,0.1,0,0,0,-1,8
6944,'2019/02/24 21:05:22:206',35,466.899994,378.899994,965.5,0,-39,0,-1,0,8
6945,'2019/02/24 21:05:22:257',35,472,404,965.5,0.4,-12,0,0,-1,8
6946,'2019/02/24 21:05:22:309',35,438.5,437.299988,966,1,-31,-3,0,-2,8
6947,'2019/02/24 21:05:22:361',35,437.600006,424.600006,965,0,-16,-19,0,0,8
6948,'2019/02/24 21:05:22:411',35,483.600006,403,965.5,0.6,-23,0,-1,0,8
6949,'2019/02/24 21:05:22:462',35,482.299988,391.5,965,0.5,-49,-27,0,0,8
6950,'2019/02/24 21:05:22:514',35,460.799988,372.299988,966,1,0,-11,0,0,8
6951,'2019/02/24 21:05:22:564',35,486.399994,415,965.5,2.2,-18,0,-1,0,8
6952,'2019/02/24 21:05:22:616',35,484.399994,435.700012,965,1,-34,-32,0,-2,8
6953,'2019/02/24 21:05:22:667',35,431.200012,403.200012,964,0.5,-16,-11,0,-1,8
6954,'2019/02/24 21:05:22:718',35,406.100006,420.799988,965,0,-20,0,0,0,8
6955,'2019/02/24 21:05:22:768',35,450.899994,451.399994,965,0,-37,0,0,0,8
6956,'2019/02/24 21:05:22:819',35,463.600006,451.399994,965.099976,0,-14,0,-1,0,8
6957,'2019/02/24 21:05:22:870',35,435.700012,448.100006,966,0,-55,-4,0,0,8
6958,'2019/02/24 21:05:22:922',35,465.600006,414.200012,965.900024,0,-34,-28,0,0,8
6959,'2019/02/24 21:05:22:974',35,464.700012,395,965.5,0.6,-27,-25,-1,0,8
6960,'2019/02/24 21:05:23:025',35,579.5,390.600006,965.5,0,-45,-2,-1,0,8
6961,'2019/02/24 21:05:23:075',35,496.200012,367.200012,965.900024,0,-41,-14,0,0,8
6962,'2019/02/24 21:05:23:126',35,458,362.799988,965.700012,1.2,-10,0,-1,-2,8
6963,'2019/02/24 21:05:23:178',35,488.600006,388.600006,965,0.2,-39,0,0,-2,8
6964,'2019/02/24 21:05:23:228',35,442.200012,416.200012,966,0,-34,0,0,0,8
6965,'2019/02/24 21:05:23:280',35,485.399994,389.700012,965.5,0,-46,-3,0,0,8
6966,'2019/02/24 21:05:23:332',35,438.5,375.600006,965.900024,0,-25,0,0,0,8
6967,'2019/02/24 21:05:23:384',35,422,393.100006,965.5,1,0,0,-1,0,8
6968,'2019/02/24 21:05:23:435',35,468.299988,403.399994,966,0,-44,-19,0,0,8
6969,'2019/02/24 21:05:23:487',35,403.5,381.799988,966.099976,0.4,-5,-4,-1,0,8
6970,'2019/02/24 21:05:23:538',35,428.100006,383.399994,966.099976,0,-28,0,-1,0,8
6971,'2019/02/24 21:05:50:277',36,321.299988,372.100006,65,951.799988,-17,-18,-2,-2,9
6972,'2019/02/24 21:05:50:328',36,321.399994,372.200012,60,953,-16,-13,-2,0,9
6973,'2019/02/24 21:05:50:379',36,322.899994,376.299988,63,953,0,-5,0,0,9
6974,'2019/02/24 21:05:50:430',36,325,379.5,53.599998,952,0,-2,-2,-2,9
6975,'2019/02/24 21:05:50:481',36,319.799988,384.299988,56.5,953,-2,-1,-1,0,9
6976,'2019/02/24 21:05:50:533',36,315,391.600006,55.5,953.400024,-14,0,0,-1,9
6977,'2019/02/24 21:05:50:584',36,322.100006,407.200012,58,953,-12,-4,0,0,9
6978,'2019/02/24 21:05:50:635',36,327.5,422.700012,60.5,953,-13,0,0,0,9
6979,'2019/02/24 21:05:50:685',36,335.399994,466.200012,65,953.400024,-18,0,-2,-1,9
6980,'2019/02/24 21:05:50:736',36,342.600006,521.599976,70,952.799988,-1,-46,-4,-2,9
6981,'2019/02/24 21:05:50:788',36,341.399994,440.700012,65,953,-10,-18,-2,0,9
6982,'2019/02/24 21:05:50:839',36,349.399994,502,64.800003,952.5,-4,0,0,0,9
6983,'2019/02/24 21:05:50:891',36,351.399994,538.599976,61,953,-16,-4,0,0,9
6984,'2019/02/24 21:05:50:943',36,355.399994,591,62,954,-12,-30,-4,0,9
6985,'2019/02/24 21:05:50:994',36,377.5,675.700012,62,954,-17,0,0,0,9
6986,'2019/02/24 21:05:51:045',36,427.200012,695.200012,63.5,955,0,-5,0,0,9
6987,'2019/02/24 21:05:51:096',36,413.100006,681.599976,64.5,954.599976,-10,-1,0,0,9
6988,'2019/02/24 21:05:51:147',36,387.100006,665.099976,61.400002,953.5,-23,-18,0,0,9
6989,'2019/02/24 21:05:51:199',36,377.299988,649.400024,45,953.5,-27,-18,0,-1,9
6990,'2019/02/24 21:05:51:250',36,460.200012,697,54.5,955.200012,-25,0,0,0,9
6991,'2019/02/24 21:05:51:300',36,518.400024,710,61,955.5,-24,-17,0,-1,9
6992,'2019/02/24 21:05:51:352',36,449,682.200012,60,955.599976,-41,-37,-2,0,9
6993,'2019/02/24 21:05:51:404',36,377.600006,713.5,63,955,-24,0,-2,0,9
6994,'2019/02/24 21:05:51:455',36,384,746.700012,62,955,-18,-7,0,0,9
6995,'2019/02/24 21:05:51:505',36,367.600006,755.599976,59.5,955.599976,-4,-26,-3,0,9
6996,'2019/02/24 21:05:51:556',36,361.600006,736.799988,55.5,956.599976,-19,-48,-5,0,9
6997,'2019/02/24 21:05:51:607',36,339.200012,666.200012,56.5,956.400024,-23,0,0,-1,9
6998,'2019/02/24 21:05:51:659',36,331.100006,672.200012,56.5,955.400024,-2,-22,-3,-1,9
6999,'2019/02/24 21:05:51:710',36,341.899994,694.200012,57,954.599976,-18,0,0,0,9
7000,'2019/02/24 21:05:51:761',36,352.100006,709.700012,61,955,0,-15,0,0,9
7001,'2019/02/24 21:05:51:811',36,350.200012,727.299988,50,955,0,-9,-8,0,9
7002,'2019/02/24 21:05:51:862',36,344.600006,679.599976,41.5,954.400024,-4,-36,0,-1,9
7003,'2019/02/24 21:05:51:912',36,327.600006,602.200012,44.5,954.400024,-15,0,-1,-1,9
7004,'2019/02/24 21:05:51:963',36,317.899994,600.799988,43.5,952.799988,-11,0,-3,-2,9
7005,'2019/02/24 21:05:52:014',36,325.100006,632,43.5,951.799988,-18,0,-1,-2,9
7006,'2019/02/24 21:05:52:065',36,326.399994,669,44.700001,950.099976,-16,0,-1,-1,9
7007,'2019/02/24 21:05:52:116',36,330.5,669.599976,38.799999,948.799988,0,-19,-5,0,9
7008,'2019/02/24 21:05:52:168',36,321.100006,630.200012,38,949.799988,-3,-27,0,-2,9
7009,'2019/02/24 21:05:52:219',36,319.100006,648,35.5,950,-7,-4,0,0,9
7010,'2019/02/24 21:05:52:271',36,312.700012,628.400024,37,948.599976,-17,0,0,0,9
7011,'2019/02/24 21:05:52:323',36,307.600006,632.099976,35.5,948,-11,-19,0,0,9
7012,'2019/02/24 21:05:52:373',36,308.200012,633.400024,35.5,947,-6,-23,0,0,9
7013,'2019/02/24 21:05:52:424',36,320.799988,635.599976,37.5,946.400024,-13,0,0,-1,9
7014,'2019/02/24 21:05:52:476',36,323.299988,613.400024,38.299999,946,-16,-32,-1,-2,9
7015,'2019/02/24 21:05:52:527',36,314.700012,589.900024,35,945.5,-1,-25,0,0,9
7016,'2019/02/24 21:05:52:579',36,312.299988,575.599976,35,944.400024,0,0,0,-1,9
7017,'2019/02/24 21:05:52:630',36,313.899994,602.400024,36.5,943.599976,-15,0,-1,0,9
7018,'2019/02/24 21:05:52:681',36,312.700012,614,35.5,944.599976,-12,0,0,0,9
7019,'2019/02/24 21:05:52:733',36,315.299988,619,36,945.5,-15,-2,0,0,9
7020,'2019/02/24 21:05:52:784',36,320.799988,626.900024,36.799999,945.5,-7,-10,0,-1,9
7021,'2019/02/24 21:05:52:835',36,335.600006,626,37.299999,946,-4,-10,-6,0,9
7022,'2019/02/24 21:05:52:885',36,330.799988,631.200012,35,946.200012,-5,-12,0,-3,9
7023,'2019/02/24 21:05:52:937',36,324,632,39,945.5,-4,-3,0,0,9
7024,'2019/02/24 21:05:52:989',36,323,630.599976,36.900002,946,-15,0,-3,0,9
7025,'2019/02/24 21:05:53:040',36,320.200012,630.799988,43,947.799988,-12,0,-2,0,9
7026,'2019/02/24 21:05:53:091',36,327.299988,627.799988,38,947.400024,-14,0,-2,-1,9
7027,'2019/02/24 21:05:53:143',36,332.299988,633.200012,32.400002,947,-8,-12,0,0,9
7028,'2019/02/24 21:05:53:194',36,330.799988,630.799988,33.5,948.599976,-2,-3,0,0,9
7029,'2019/02/24 21:05:53:246',36,328.5,637,31,948.200012,-4,-5,0,0,9
7030,'2019/02/24 21:05:53:297',36,329.399994,635.799988,35,948.599976,-1,-3,0,0,9
7031,'2019/02/24 21:05:53:349',36,326.600006,637.200012,34.5,949.400024,-13,-2,-3,-1,9
7032,'2019/02/24 21:05:53:401',36,329.600006,636.599976,26.5,948.400024,-17,0,-1,-1,9
7033,'2019/02/24 21:05:53:453',36,332.899994,634.400024,26.5,949,-13,-2,0,0,9
7034,'2019/02/24 21:05:53:504',36,333.600006,640.200012,23.200001,948.5,-14,-1,-2,0,9
7035,'2019/02/24 21:05:53:556',36,335.100006,643,21.6,948,-17,-8,-1,0,9
7036,'2019/02/24 21:05:53:607',36,329.799988,643,19.5,950,-6,-3,-3,0,9
7037,'2019/02/24 21:05:53:659',36,329.5,645,10,949.599976,-10,-5,0,0,9
7038,'2019/02/24 21:05:53:711',36,321.200012,643.400024,9,950,-9,-6,0,0,9
7039,'2019/02/24 21:05:53:762',36,316.799988,641.200012,6,949,-5,-6,0,0,9
7040,'2019/02/24 21:05:53:813',36,325.299988,639.299988,6,948.5,-5,-6,0,-1,9
7041,'2019/02/24 21:05:53:864',36,327.700012,635.200012,3.5,949.599976,-10,-12,0,0,9
7042,'2019/02/24 21:05:53:915',36,329.200012,632.799988,5.6,950.5,-8,-16,-1,-1,9
7043,'2019/02/24 21:05:53:967',36,331.799988,634.299988,5,950,-10,-9,0,0,9
7044,'2019/02/24 21:05:54:017',36,330.600006,627.900024,5,950,-6,-6,-2,0,9
7045,'2019/02/24 21:05:54:068',36,326.899994,630.599976,6,950.599976,-4,-1,-4,0,9
7046,'2019/02/24 21:05:54:120',36,323.5,624.799988,3.5,949,-5,-7,0,0,9
7047,'2019/02/24 21:05:54:171',36,327.299988,621.099976,4,949,-4,-5,0,0,9
7048,'2019/02/24 21:05:54:221',36,331.799988,620,5,949.799988,-22,-20,0,0,9
7049,'2019/02/24 21:05:54:273',36,324.600006,607.599976,2.8,949,-7,-16,-3,0,9
7050,'2019/02/24 21:05:54:324',36,323.399994,608.200012,1,949.200012,-7,-2,-2,0,9
7051,'2019/02/24 21:05:54:375',36,324.100006,597,0.1,950,-4,-6,-1,0,9
7052,'2019/02/24 21:05:54:426',36,322.200012,589,0.5,949,-2,-3,-1,0,9
7053,'2019/02/24 21:05:54:478',36,326.200012,582,0,948.900024,-3,-13,0,0,9
7054,'2019/02/24 21:05:54:530',36,324.399994,577.5,0,948.5,-4,-17,0,0,9
7055,'2019/02/24 21:05:54:581',36,326.5,573.599976,0.1,949.5,-10,-16,-1,0,9
7056,'2019/02/24 21:05:54:633',36,328.600006,575.700012,0,947.5,-7,-13,0,-1,9
7057,'2019/02/24 21:05:54:684',36,326.600006,576.900024,0.5,948,-6,-1,-1,0,9
7058,'2019/02/24 21:05:54:735',36,330.100006,582.400024,0,947.900024,-9,-5,0,0,9
7059,'2019/02/24 21:05:54:786',36,324.600006,574.200012,1.5,947,-4,-5,0,0,9
7060,'2019/02/24 21:05:54:838',36,320.5,566,0,946.5,-11,-22,0,-1,9
7061,'2019/02/24 21:05:54:889',36,321.200012,564.599976,0.5,945.400024,-8,0,0,-1,9
7062,'2019/02/24 21:05:54:940',36,329.799988,569.599976,0,944.099976,-6,-15,0,-1,9
7063,'2019/02/24 21:05:54:992',36,329.799988,566.099976,0,943.5,-12,-24,0,-1,9
7064,'2019/02/24 21:05:55:043',36,325.299988,565.799988,0,943,-8,-4,0,0,9
7065,'2019/02/24 21:05:55:094',36,322.899994,562.599976,0,941.099976,0,0,0,-3,9
7066,'2019/02/24 21:05:55:145',36,318,556.200012,0,941.5,0,-4,0,0,9
7067,'2019/02/24 21:05:55:197',36,313.399994,547.900024,0,940.5,-4,-21,0,0,9
7068,'2019/02/24 21:05:55:248',36,313.700012,546.599976,0,940.5,-2,-18,0,-1,9
7069,'2019/02/24 21:05:55:299',36,320.700012,551.400024,0.5,940.599976,-11,-24,0,0,9
7070,'2019/02/24 21:05:55:350',36,322.600006,552.400024,1,941,-10,-24,0,0,9
7071,'2019/02/24 21:05:55:402',36,322.200012,556.5,0,940.5,-6,-5,0,0,9
7072,'2019/02/24 21:05:55:454',36,319,546.200012,0,943,-10,-4,0,0,9
7073,'2019/02/24 21:05:55:505',36,314.899994,534.099976,0,944.5,0,-3,0,-1,9
7074,'2019/02/24 21:05:55:557',36,305.600006,530.799988,0.5,945.400024,-5,0,0,-1,9
7075,'2019/02/24 21:05:55:609',36,305.700012,518.799988,0,944.5,-7,-18,0,-1,9
7076,'2019/02/24 21:05:55:660',36,317,536.599976,0,944.5,-10,-8,0,-1,9
7077,'2019/02/24 21:05:55:711',36,319.100006,571.700012,0,945.5,-9,-16,0,-1,9
7078,'2019/02/24 21:05:55:762',36,320.899994,597.099976,0,947,-3,-1,0,0,9
7079,'2019/02/24 21:05:55:814',36,315.100006,608.200012,0.1,947.5,0,-6,-1,0,9
7080,'2019/02/24 21:05:55:865',36,322,616.200012,0,948,-18,-2,0,0,9
7081,'2019/02/24 21:05:55:917',36,320.600006,615.599976,0,947.5,-13,-30,0,-1,9
7082,'2019/02/24 21:05:55:967',36,320.5,621.599976,0,948.099976,0,-4,0,-1,9
7083,'2019/02/24 21:05:56:019',36,328.799988,621.799988,0,947.099976,-12,-29,0,-1,9
7084,'2019/02/24 21:05:56:070',36,327.899994,622.099976,0,947,-9,-25,0,-2,9
7085,'2019/02/24 21:05:56:121',36,329.100006,628.299988,0,947.5,-5,-5,0,-1,9
7086,'2019/02/24 21:05:56:172',36,320.799988,626.799988,0,947.200012,0,-7,0,-2,9
7087,'2019/02/24 21:05:56:224',36,325.799988,626.599976,0,947.900024,0,-6,0,0,9
7088,'2019/02/24 21:05:56:275',36,326.399994,622.700012,0.5,948,-13,-29,0,0,9
7089,'2019/02/24 21:05:56:326',36,325.899994,623.900024,0,947.5,-12,-27,0,-1,9
7090,'2019/02/24 21:05:56:376',36,334,628.400024,0,948.900024,-10,-28,0,0,9
7091,'2019/02/24 21:05:56:427',36,333.700012,634,1,947.400024,-5,0,-2,-1,9
7092,'2019/02/24 21:05:56:478',36,332.799988,636.200012,0,948.200012,-8,-3,0,-1,9
7093,'2019/02/24 21:05:56:530',36,328.799988,631,0,948.5,0,-7,0,-1,9
7094,'2019/02/24 21:05:56:581',36,328.299988,633,0.1,949,0,-9,-1,0,9
7095,'2019/02/24 21:05:56:633',36,329.899994,627.5,0,946.5,-17,-29,0,0,9
7096,'2019/02/24 21:05:56:684',36,336.899994,632.799988,0.5,948.200012,-12,-28,-1,0,9
7097,'2019/02/24 21:05:56:735',36,329,628.400024,0,947.5,-14,-28,0,-1,9
7098,'2019/02/24 21:05:56:785',36,336.700012,637.599976,0,948.5,0,-8,0,-1,9
7099,'2019/02/24 21:05:56:837',36,335.600006,638.200012,0.1,949,0,-7,-1,0,9
7100,'2019/02/24 21:05:56:889',36,333.299988,636.200012,1,949.200012,0,-7,0,0,9
7101,'2019/02/24 21:05:56:939',36,336.5,637.200012,0,948.5,0,-4,0,-1,9
7102,'2019/02/24 21:05:56:990',36,334.299988,634.099976,0.5,949,-12,-29,0,0,9
7103,'2019/02/24 21:05:57:042',36,340,639.299988,1,949.200012,-12,-28,0,0,9
7104,'2019/02/24 21:05:57:093',36,339.700012,638.900024,0,949.5,-11,-27,0,0,9
7105,'2019/02/24 21:05:57:143',36,342.299988,643.200012,0,947.5,-1,-8,0,0,9
7106,'2019/02/24 21:05:57:195',36,336.399994,642.599976,1,947.400024,0,-6,0,-1,9
7107,'2019/02/24 21:05:57:246',36,339.100006,644.400024,1,948.799988,-3,-9,-2,-2,9
7108,'2019/02/24 21:05:57:297',36,334.600006,636,0,949.5,-13,-28,0,-1,9
7109,'2019/02/24 21:05:57:349',36,337.399994,640.400024,0.1,949,-16,-26,-1,0,9
7110,'2019/02/24 21:05:57:400',36,343.100006,639.5,0.5,949,-15,-26,-1,0,9
7111,'2019/02/24 21:05:57:451',36,344.600006,642.799988,1,949.200012,-17,-23,-2,0,9
7112,'2019/02/24 21:05:57:502',36,344.700012,650.200012,0.1,951,0,-10,-1,0,9
7113,'2019/02/24 21:05:57:553',36,339.100006,644.900024,0,950,-1,-10,0,0,9
7114,'2019/02/24 21:05:57:604',36,340.700012,646,0,951,-13,-9,0,0,9
7115,'2019/02/24 21:05:57:655',36,339.200012,642.700012,1.5,950,-19,-25,-1,0,9
7116,'2019/02/24 21:05:57:706',36,338.799988,642.200012,0,951.5,-16,-24,0,0,9
7117,'2019/02/24 21:05:57:757',36,347,648.099976,0,951.5,-16,-19,0,0,9
7118,'2019/02/24 21:05:57:809',36,347.600006,647,0,952,-16,-25,0,0,9
7119,'2019/02/24 21:05:57:861',36,350.399994,656,0.2,952,-6,-6,-2,0,9
7120,'2019/02/24 21:05:57:912',36,343.5,650.799988,0,951,-12,-10,0,0,9
7121,'2019/02/24 21:05:57:964',36,343.899994,654,0,952.799988,-1,-13,0,0,9
7122,'2019/02/24 21:05:58:015',36,346.200012,651.799988,0,952.200012,-19,-22,0,-2,9
7123,'2019/02/24 21:05:58:066',36,342.899994,650.200012,0.5,953.599976,-17,0,-1,0,9
7124,'2019/02/24 21:05:58:117',36,353.100006,658,0,953.5,-17,-20,0,0,9
7125,'2019/02/24 21:05:58:168',36,356,663.799988,0,954,-4,-13,0,0,9
7126,'2019/02/24 21:05:58:220',36,352.399994,658,0.5,954.099976,0,-10,0,-1,9
7127,'2019/02/24 21:05:58:271',36,348.899994,657,0,955,-3,-12,0,0,9
7128,'2019/02/24 21:05:58:322',36,349.700012,654.299988,0,954,0,-7,0,-2,9
7129,'2019/02/24 21:05:58:373',36,347.600006,648,0.5,953.400024,-20,0,-1,-1,9
7130,'2019/02/24 21:05:58:426',36,348.799988,650.700012,1,955,-18,-17,0,0,9
7131,'2019/02/24 21:05:58:477',36,357.399994,656,1,953.599976,-20,-25,0,0,9
7132,'2019/02/24 21:05:58:527',36,355.899994,656.799988,0,954.200012,-1,-8,0,-2,9
7133,'2019/02/24 21:05:58:578',36,354.700012,651.099976,0,954,-1,-11,0,0,9
7134,'2019/02/24 21:05:58:629',36,348.100006,649,0.5,954,-1,-10,-1,0,9
7135,'2019/02/24 21:05:58:681',36,345.600006,646.200012,0,953.099976,0,-10,0,-1,9
7136,'2019/02/24 21:05:58:732',36,347.700012,642.700012,0,952,-20,-21,0,0,9
7137,'2019/02/24 21:05:58:783',36,353,643.599976,0.1,953,-20,-19,-1,0,9
7138,'2019/02/24 21:05:58:834',36,352.399994,646.700012,0.5,952,-20,-13,-1,0,9
7139,'2019/02/24 21:05:58:885',36,352.100006,648.200012,0,951.900024,-7,-9,0,0,9
7140,'2019/02/24 21:05:58:937',36,350.5,649.599976,0.2,951.5,0,-10,-2,0,9
7141,'2019/02/24 21:05:58:988',36,350,647.700012,0,951,-8,-10,0,0,9
7142,'2019/02/24 21:05:59:040',36,344.100006,644.599976,0.5,951.400024,-19,0,0,-1,9
7143,'2019/02/24 21:05:59:090',36,343.799988,641,0,951.5,-20,-18,0,0,9
7144,'2019/02/24 21:05:59:142',36,351.700012,649,0,951,-17,-14,0,0,9
7145,'2019/02/24 21:05:59:193',36,350.600006,643.400024,1,952,-18,-19,0,0,9
7146,'2019/02/24 21:05:59:245',36,348,647,0,950.700012,-7,-7,0,0,9
7147,'2019/02/24 21:05:59:296',36,350,648.099976,0.4,951.700012,-11,-11,0,0,9
7148,'2019/02/24 21:05:59:348',36,341.899994,645,1,951.099976,-6,-11,0,-1,9
