@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric

@data
23545,'2019/04/09 19:19:33:020',21,69.699997,155.5,0,601.099976,1,?,?,?,?,60.96,?,?
23546,'2019/04/09 19:19:33:020',21,69.300003,155.800003,0,599.700012,1,?,?,?,?,60.96,?,?
23547,'2019/04/09 19:19:33:020',21,68.900002,156.100006,0,598.299988,1,?,?,?,?,60.96,?,?
23548,'2019/04/09 19:19:33:020',21,68.5,156.399994,0,596.900024,1,?,?,?,?,60.96,?,?
23549,'2019/04/09 19:19:33:020',21,67.300003,156.699997,0,595.5,1,?,?,?,?,60.96,?,?
23550,'2019/04/09 19:19:33:037',21,66.099998,157,0,591.5,1,?,?,?,?,60.96,?,?
23551,'2019/04/09 19:19:33:037',21,64.900002,157.199997,0,587.5,1,?,?,?,?,60.96,?,?
23552,'2019/04/09 19:19:33:037',21,63.700001,157.399994,0,583.5,1,?,?,?,?,60.96,?,?
23553,'2019/04/09 19:19:33:037',21,62.5,157.600006,0,579.5,1,?,?,?,?,60.96,?,?
23554,'2019/04/09 19:19:33:037',21,61.400002,157.800003,0,575.5,1,?,?,?,?,60.96,?,?
23555,'2019/04/09 19:19:33:037',21,60.299999,158,0,573,1.1,?,?,?,?,60.96,?,?
23556,'2019/04/09 19:19:33:038',21,59.200001,157.199997,0,570.599976,1.2,?,?,?,?,60.96,?,?
23557,'2019/04/09 19:19:33:038',21,58.099998,157.399994,0,568.200012,1.3,?,?,?,?,60.96,?,?
23558,'2019/04/09 19:19:33:038',21,57,157.600006,0,565.799988,1.4,?,?,?,?,60.96,?,?
23559,'2019/04/09 19:19:33:038',21,56.700001,157.800003,0,563.400024,1.5,?,?,?,?,60.96,?,?
23560,'2019/04/09 19:19:33:052',21,56.400002,158,0,563.5,1.5,?,?,?,?,60.96,?,?
23561,'2019/04/09 19:19:33:052',21,56.099998,159,0,562.700012,1.5,?,?,?,?,60.96,?,?
23562,'2019/04/09 19:19:33:052',21,55.799999,158.600006,0,561.900024,1.5,?,?,?,?,60.96,?,?
23563,'2019/04/09 19:19:33:052',21,55.5,158.199997,0,561.099976,1.5,?,?,?,?,60.96,?,?
23564,'2019/04/09 19:19:33:052',21,55.599998,157.800003,0,560.299988,1.5,?,?,?,?,60.96,?,?
23565,'2019/04/09 19:19:33:052',21,56.200001,157.399994,0,559.5,1.4,?,?,?,?,60.96,?,?
23566,'2019/04/09 19:19:33:080',21,56.799999,157,0,558.5,1.3,?,?,?,?,60.96,?,?
23567,'2019/04/09 19:19:33:080',21,57.400002,155.899994,0,557.5,1.2,?,?,?,?,60.96,?,?
23568,'2019/04/09 19:19:33:080',21,58,154.800003,0,556.5,1.1,?,?,?,?,60.96,?,?
23569,'2019/04/09 19:19:33:080',21,58.5,153.699997,0,555.5,1,?,?,?,?,60.96,?,?
23570,'2019/04/09 19:19:33:080',21,59.400002,152.600006,0,554.5,1,?,?,?,?,60.96,?,?
23571,'2019/04/09 19:19:33:096',21,60.299999,151.5,0,554.099976,1,?,?,?,?,60.96,?,?
23572,'2019/04/09 19:19:33:096',21,61.200001,150.899994,0,553.700012,1,?,?,?,?,60.96,?,?
23573,'2019/04/09 19:19:33:096',21,62.099998,150.300003,0,553.299988,1,?,?,?,?,60.96,?,?
23574,'2019/04/09 19:19:33:111',21,63,149.699997,0,552.599976,1,?,?,?,?,60.96,?,?
23575,'2019/04/09 19:19:33:111',21,63.400002,149.899994,0,551.900024,1,?,?,?,?,60.96,?,?
23576,'2019/04/09 19:19:33:111',21,63.799999,150.100006,0,551.299988,1,?,?,?,?,60.96,?,?
23577,'2019/04/09 19:19:33:111',21,64.199997,150,0,550.700012,1,?,?,?,?,60.96,?,?
23578,'2019/04/09 19:19:33:111',21,66,149.899994,0,550.099976,1,?,?,?,?,60.96,?,?
23579,'2019/04/09 19:19:33:125',21,67.800003,149.800003,0,549.5,0.9,?,?,?,?,60.96,?,?
23580,'2019/04/09 19:19:33:125',21,69.199997,149.699997,0,549.099976,0.8,?,?,?,?,60.96,?,?
23581,'2019/04/09 19:19:33:125',21,70.599998,149.5,0,549,0.7,?,?,?,?,60.96,?,?
23582,'2019/04/09 19:19:33:125',21,72,150.199997,0,548.900024,0.6,?,?,?,?,60.96,?,?
23583,'2019/04/09 19:19:33:125',21,73.400002,150.899994,0,548.799988,0.5,?,?,?,?,60.96,?,?
23584,'2019/04/09 19:19:33:125',21,76,151.600006,0,549,0.4,?,?,?,?,60.96,?,?
23585,'2019/04/09 19:19:33:141',21,78.599998,151.5,0,549.200012,0.4,?,?,?,?,60.96,?,?
23586,'2019/04/09 19:19:33:141',21,81.199997,150.600006,0,549.400024,0.4,?,?,?,?,60.96,?,?
23587,'2019/04/09 19:19:33:141',21,83.800003,149.699997,0,549.599976,0.4,?,?,?,?,60.96,?,?
23588,'2019/04/09 19:19:33:141',21,85,148.800003,0,549.799988,0.4,?,?,?,?,60.96,?,?
23589,'2019/04/09 19:19:33:141',21,85.400002,147.899994,0,550,0.5,?,?,?,?,60.96,?,?
23590,'2019/04/09 19:19:33:156',21,85.800003,147,0,550,0.7,?,?,?,?,60.96,?,?
23591,'2019/04/09 19:19:33:156',21,86.199997,145.199997,0,550,0.9,?,?,?,?,60.96,?,?
23592,'2019/04/09 19:19:33:156',21,86.599998,143.399994,0,550,1.1,?,?,?,?,60.96,?,?
23593,'2019/04/09 19:19:33:156',21,87,141.600006,0,550,1.3,?,?,?,?,60.96,?,?
23594,'2019/04/09 19:19:33:156',21,86,139.800003,0,550,1.5,?,?,?,?,60.96,?,?
23595,'2019/04/09 19:19:33:172',21,85,138,0,550,1.5,?,?,?,?,60.96,?,?
23596,'2019/04/09 19:19:33:172',21,84,139.600006,0,550,1.5,?,?,?,?,60.96,?,?
23597,'2019/04/09 19:19:33:172',21,83,141.199997,0,550,1.5,?,?,?,?,60.96,?,?
23598,'2019/04/09 19:19:33:172',21,81,142.800003,0,550,1.5,?,?,?,?,60.96,?,?
23599,'2019/04/09 19:19:33:172',21,79.800003,144.399994,0,550,1.4,?,?,?,?,60.96,?,?
23600,'2019/04/09 19:19:33:172',21,78.599998,146,0,549.799988,1.2,?,?,?,?,60.96,?,?
23601,'2019/04/09 19:19:33:172',21,77.400002,146.800003,0,549.599976,1,?,?,?,?,60.96,?,?
23602,'2019/04/09 19:19:33:172',21,76.199997,147.600006,0,549.400024,0.8,?,?,?,?,60.96,?,?
23603,'2019/04/09 19:19:33:173',21,75,148.399994,0,549.200012,0.6,?,?,?,?,60.96,?,?
23604,'2019/04/09 19:19:33:173',21,73.699997,149.199997,0,549,0.4,?,?,?,?,60.96,?,?
23605,'2019/04/09 19:19:33:200',21,72.400002,150,0,548.799988,0.4,?,?,?,?,60.96,?,?
23606,'2019/04/09 19:19:33:200',21,71.099998,148.199997,0,548.799988,0.4,?,?,?,?,60.96,?,?
23607,'2019/04/09 19:19:33:201',21,69.800003,145.399994,0,548.799988,0.4,?,?,?,?,60.96,?,?
23608,'2019/04/09 19:19:33:201',21,69.5,142.600006,0,548.799988,0.4,?,?,?,?,60.96,?,?
23609,'2019/04/09 19:19:33:201',21,69.900002,139.800003,0,548.799988,0.5,?,?,?,?,60.96,?,?
23610,'2019/04/09 19:19:33:216',21,70.300003,137,0,549,0.7,?,?,?,?,60.96,?,?
23611,'2019/04/09 19:19:33:216',21,70.699997,136,0,548.700012,0.9,?,?,?,?,60.96,?,?
23612,'2019/04/09 19:19:33:216',21,71.099998,136,0,548.400024,1.1,?,?,?,?,60.96,?,?
23613,'2019/04/09 19:19:33:216',21,71.5,136,0,548.099976,1.3,?,?,?,?,60.96,?,?
23614,'2019/04/09 19:19:33:216',21,72.199997,136,0,547.799988,1.5,?,?,?,?,60.96,?,?
23615,'2019/04/09 19:19:33:216',21,72,136,0,547.5,1.6,?,?,?,?,60.96,?,?
23616,'2019/04/09 19:19:33:231',21,71.800003,136,0,547,1.6,?,?,?,?,60.96,?,?
23617,'2019/04/09 19:19:33:231',21,71.599998,137,0,546.599976,1.6,?,?,?,?,60.96,?,?
23618,'2019/04/09 19:19:33:231',21,71.400002,139,0,546.200012,1.6,?,?,?,?,60.96,?,?
23619,'2019/04/09 19:19:33:231',21,70.5,141,0,545.799988,1.6,?,?,?,?,60.96,?,?
23620,'2019/04/09 19:19:33:231',21,69.800003,143,0,545.400024,1.5,?,?,?,?,60.96,?,?
23621,'2019/04/09 19:19:33:248',21,69.099998,145,0,545.900024,1.4,?,?,?,?,60.96,?,?
23622,'2019/04/09 19:19:33:248',21,68.400002,144.800003,0,546.400024,1.3,?,?,?,?,60.96,?,?
23623,'2019/04/09 19:19:33:248',21,67.699997,144.600006,0,546.900024,1.2,?,?,?,?,60.96,?,?
23624,'2019/04/09 19:19:33:248',21,67,144.399994,0,547.400024,1.1,?,?,?,?,60.96,?,?
23625,'2019/04/09 19:19:33:248',21,67.099998,144.199997,0,547.900024,1,?,?,?,?,60.96,?,?
23626,'2019/04/09 19:19:33:248',21,67.199997,144,0,549.700012,1,?,?,?,?,60.96,?,?
23627,'2019/04/09 19:19:33:248',21,67.300003,143.399994,0,551.400024,1,?,?,?,?,60.96,?,?
23628,'2019/04/09 19:19:33:248',21,67.400002,141.800003,0,553.099976,1,?,?,?,?,60.96,?,?
23629,'2019/04/09 19:19:33:248',21,67.300003,140.199997,0,554.799988,1,?,?,?,?,60.96,?,?
23630,'2019/04/09 19:19:33:276',21,67,138.600006,0,557.299988,1,?,?,?,?,60.96,?,?
23631,'2019/04/09 19:19:33:276',21,66.699997,138.100006,0,559.400024,1,?,?,?,?,60.96,?,?
23632,'2019/04/09 19:19:33:276',21,66.400002,138.800003,0,561.5,1,?,?,?,?,60.96,?,?
23633,'2019/04/09 19:19:33:276',21,66.199997,139.5,0,563.599976,1,?,?,?,?,60.96,?,?
23634,'2019/04/09 19:19:33:291',21,66,140.199997,0,566.400024,1,?,?,?,?,60.96,?,?
23635,'2019/04/09 19:19:33:291',21,65.900002,142,0,569.200012,1,?,?,?,?,60.96,?,?
23636,'2019/04/09 19:19:33:291',21,65.800003,143.800003,0,570.700012,1,?,?,?,?,60.96,?,?
23637,'2019/04/09 19:19:33:291',21,65.5,146,0,572.200012,1,?,?,?,?,60.96,?,?
23638,'2019/04/09 19:19:33:307',21,65.199997,148.199997,0,573.700012,1.1,?,?,?,?,60.96,?,?
23639,'2019/04/09 19:19:33:307',21,65.099998,150.399994,0,575.400024,1.2,?,?,?,?,60.96,?,?
23640,'2019/04/09 19:19:33:307',21,65,150.800003,0,576.299988,1.3,?,?,?,?,60.96,?,?
23641,'2019/04/09 19:19:33:307',21,64.900002,150.100006,0,577.200012,1.4,?,?,?,?,60.96,?,?
23642,'2019/04/09 19:19:33:307',21,65.300003,149.399994,0,578.099976,1.5,?,?,?,?,60.96,?,?
23643,'2019/04/09 19:19:33:321',21,65.599998,148.699997,0,579,1.5,?,?,?,?,60.96,?,?
23644,'2019/04/09 19:19:33:321',21,65.900002,148,0,578.599976,1.5,?,?,?,?,60.96,?,?
23645,'2019/04/09 19:19:33:321',21,66.199997,146.600006,0,578.200012,1.5,?,?,?,?,60.96,?,?
23646,'2019/04/09 19:19:33:321',21,66.5,145.199997,0,577.799988,1.5,?,?,?,?,60.96,?,?
23647,'2019/04/09 19:19:33:321',21,67,143.800003,0,577.400024,1.5,?,?,?,?,60.96,?,?
23648,'2019/04/09 19:19:33:321',21,69,142.399994,0,577,1.4,?,?,?,?,60.96,?,?
23649,'2019/04/09 19:19:33:336',21,71,141,0,575.799988,1.3,?,?,?,?,60.96,?,?
23650,'2019/04/09 19:19:33:336',21,73,141.100006,0,574.599976,1.2,?,?,?,?,60.96,?,?
23651,'2019/04/09 19:19:33:336',21,75,141.199997,0,573.400024,1.1,?,?,?,?,60.96,?,?
23652,'2019/04/09 19:19:33:336',21,76.5,141.300003,0,572.200012,1,?,?,?,?,60.96,?,?
23653,'2019/04/09 19:19:33:336',21,77.800003,141.399994,0,571,1,?,?,?,?,60.96,?,?
23654,'2019/04/09 19:19:33:351',21,79.099998,141.5,0,569.5,1,?,?,?,?,60.96,?,?
23655,'2019/04/09 19:19:33:351',21,80.400002,141.300003,0,568,1,?,?,?,?,60.96,?,?
23656,'2019/04/09 19:19:33:351',21,81.699997,141.100006,0,566.5,1,?,?,?,?,60.96,?,?
23657,'2019/04/09 19:19:33:351',21,82.400002,140.899994,0,565,1,?,?,?,?,60.96,?,?
23658,'2019/04/09 19:19:33:366',21,81.599998,140.699997,0,563.5,1.1,?,?,?,?,60.96,?,?
23659,'2019/04/09 19:19:33:366',21,80.800003,140.5,0,563.700012,1.2,?,?,?,?,60.96,?,?
23660,'2019/04/09 19:19:33:366',21,80,139.899994,0,563.900024,1.3,?,?,?,?,60.96,?,?
23661,'2019/04/09 19:19:33:366',21,79.199997,139.300003,0,564.099976,1.4,?,?,?,?,60.96,?,?
23662,'2019/04/09 19:19:33:366',21,78.400002,138.699997,0,564.299988,1.5,?,?,?,?,60.96,?,?
23663,'2019/04/09 19:19:33:366',21,76.699997,138.100006,0,564.5,1.6,?,?,?,?,60.96,?,?
23664,'2019/04/09 19:19:33:380',21,75,137.5,0,565.599976,1.5,?,?,?,?,60.96,?,?
23665,'2019/04/09 19:19:33:380',21,73.300003,136.800003,0,567.200012,1.4,?,?,?,?,60.96,?,?
23666,'2019/04/09 19:19:33:380',21,71.599998,136.699997,0,568.799988,1.3,?,?,?,?,60.96,?,?
23667,'2019/04/09 19:19:33:380',21,70.5,136.600006,0,570.400024,1.2,?,?,?,?,60.96,?,?
23668,'2019/04/09 19:19:33:380',21,69.400002,136.5,0,572,1,?,?,?,?,60.96,?,?
23669,'2019/04/09 19:19:33:380',21,69.199997,136.399994,0,572.5,0.8,?,?,?,?,60.96,?,?
23670,'2019/04/09 19:19:33:396',21,69,137,0,573,0.8,?,?,?,?,60.96,?,?
23671,'2019/04/09 19:19:33:396',21,68.800003,137.600006,0,575.200012,0.8,?,?,?,?,60.96,?,?
23672,'2019/04/09 19:19:33:396',21,68.599998,139.399994,0,577.400024,0.8,?,?,?,?,60.96,?,?
23673,'2019/04/09 19:19:33:396',21,69.5,141.199997,0,579.599976,0.8,?,?,?,?,60.96,?,?
23674,'2019/04/09 19:19:33:396',21,70.400002,143,0,581.799988,1,?,?,?,?,60.96,?,?
23675,'2019/04/09 19:19:33:396',21,71.199997,144.800003,0,583.5,1.2,?,?,?,?,60.96,?,?
23676,'2019/04/09 19:19:33:412',21,72,146,0,585.200012,1.3,?,?,?,?,60.96,?,?
23677,'2019/04/09 19:19:33:412',21,72.800003,145.100006,0,586.900024,1.4,?,?,?,?,60.96,?,?
23678,'2019/04/09 19:19:33:412',21,73.599998,144.199997,0,588.599976,1.5,?,?,?,?,60.96,?,?
23679,'2019/04/09 19:19:33:412',21,73.5,143.300003,0,590.299988,1.6,?,?,?,?,60.96,?,?
23680,'2019/04/09 19:19:33:412',21,73,142.399994,0,592,1.5,?,?,?,?,60.96,?,?
23681,'2019/04/09 19:19:33:426',21,72.5,141.5,0,592,1.5,?,?,?,?,60.96,?,?
23682,'2019/04/09 19:19:33:426',21,72,139.399994,0,591.400024,1.5,?,?,?,?,60.96,?,?
23683,'2019/04/09 19:19:33:426',21,71.5,139.300003,0,590.799988,1.5,?,?,?,?,60.96,?,?
23684,'2019/04/09 19:19:33:426',21,71,139.199997,0,590.200012,1.5,?,?,?,?,60.96,?,?
23685,'2019/04/09 19:19:33:426',21,70.199997,139.100006,0,589.599976,1.5,?,?,?,?,60.96,?,?
23686,'2019/04/09 19:19:33:441',21,69.400002,139,0,589,1.5,?,?,?,?,60.96,?,?
23687,'2019/04/09 19:19:33:441',21,68.599998,141,0,587.099976,1.5,?,?,?,?,60.96,?,?
23688,'2019/04/09 19:19:33:441',21,67.800003,141.300003,0,585.200012,1.5,?,?,?,?,60.96,?,?
23689,'2019/04/09 19:19:33:441',21,67,141.600006,0,583.299988,1.5,?,?,?,?,60.96,?,?
23690,'2019/04/09 19:19:33:441',21,66.599998,141.899994,0,581.400024,1.5,?,?,?,?,60.96,?,?
23691,'2019/04/09 19:19:33:441',21,66.900002,142.199997,0,579.5,1.4,?,?,?,?,60.96,?,?
23692,'2019/04/09 19:19:33:455',21,67.199997,142.5,0,578.200012,1.2,?,?,?,?,60.96,?,?
23693,'2019/04/09 19:19:33:455',21,67.5,140.800003,0,576.799988,1,?,?,?,?,60.96,?,?
23694,'2019/04/09 19:19:33:455',21,67.800003,141.699997,0,575.400024,0.8,?,?,?,?,60.96,?,?
23695,'2019/04/09 19:19:33:455',21,68.5,142.600006,0,574,0.6,?,?,?,?,60.96,?,?
23696,'2019/04/09 19:19:33:455',21,69.199997,143.5,0,572.599976,0.5,?,?,?,?,60.96,?,?
23697,'2019/04/09 19:19:33:455',21,69.300003,144.399994,0,572.5,0.4,?,?,?,?,60.96,?,?
23698,'2019/04/09 19:19:33:471',21,69.400002,147,0,572.400024,0.5,?,?,?,?,60.96,?,?
23699,'2019/04/09 19:19:33:471',21,69.5,149.600006,0,573.599976,0.6,?,?,?,?,60.96,?,?
23700,'2019/04/09 19:19:33:471',21,69.599998,150.699997,0,574.799988,0.7,?,?,?,?,60.96,?,?
23701,'2019/04/09 19:19:33:471',21,69,151.800003,0,576,0.8,?,?,?,?,60.96,?,?
23702,'2019/04/09 19:19:33:471',21,68.599998,152.899994,0,577.200012,1,?,?,?,?,60.96,?,?
23703,'2019/04/09 19:19:33:486',21,68.199997,154,0,578.5,1,?,?,?,?,60.96,?,?
23704,'2019/04/09 19:19:33:486',21,67.800003,152.5,0,581,1,?,?,?,?,60.96,?,?
23705,'2019/04/09 19:19:33:486',21,67.400002,152.399994,0,583.5,1,?,?,?,?,60.96,?,?
23706,'2019/04/09 19:19:33:486',21,67,152.300003,0,586,1,?,?,?,?,60.96,?,?
23707,'2019/04/09 19:19:33:486',21,67.199997,152.199997,0,588.5,1,?,?,?,?,60.96,?,?
23708,'2019/04/09 19:19:33:486',21,67.699997,152.100006,0,591,0.8,?,?,?,?,60.96,?,?
23709,'2019/04/09 19:19:33:501',21,68.199997,152,0,592.200012,0.8,?,?,?,?,60.96,?,?
23710,'2019/04/09 19:19:33:501',21,68.699997,153.399994,0,593.5,0.8,?,?,?,?,60.96,?,?
23711,'2019/04/09 19:19:33:501',21,69.199997,153.800003,0,594.799988,0.8,?,?,?,?,60.96,?,?
23712,'2019/04/09 19:19:33:501',21,69.5,154.199997,0,596.099976,0.8,?,?,?,?,60.96,?,?
23713,'2019/04/09 19:19:33:501',21,69.800003,154.600006,0,597.400024,1,?,?,?,?,60.96,?,?
23714,'2019/04/09 19:19:33:501',21,69.599998,155,0,597.5,1.2,?,?,?,?,60.96,?,?
23715,'2019/04/09 19:19:33:516',21,69.400002,154,0,597.700012,1.4,?,?,?,?,60.96,?,?
23716,'2019/04/09 19:19:33:516',21,69.199997,153.800003,0,597.900024,1.6,?,?,?,?,60.96,?,?
23717,'2019/04/09 19:19:33:516',21,69,153.600006,0,598.099976,1.8,?,?,?,?,60.96,?,?
23718,'2019/04/09 19:19:33:516',21,68.5,153.399994,0,598.299988,2,?,?,?,?,60.96,?,?
23719,'2019/04/09 19:19:33:516',21,68.699997,153.199997,0,598.5,2,?,?,?,?,60.96,?,?
23720,'2019/04/09 19:19:33:531',21,68.900002,152.100006,0,598.599976,2,?,?,?,?,60.96,?,?
23721,'2019/04/09 19:19:33:532',21,69.099998,152,0,598.700012,2,?,?,?,?,60.96,?,?
23722,'2019/04/09 19:19:33:532',21,69.300003,151.899994,0,598.799988,2,?,?,?,?,60.96,?,?
23723,'2019/04/09 19:19:33:532',21,69,151.800003,0,598.900024,2,?,?,?,?,60.96,?,?
23724,'2019/04/09 19:19:33:545',21,69.199997,151.699997,0,598.900024,2,?,?,?,?,60.96,?,?
23725,'2019/04/09 19:19:33:545',21,69.400002,151.100006,0,598.799988,2,?,?,?,?,60.96,?,?
23726,'2019/04/09 19:19:33:545',21,69.599998,149.699997,0,598.700012,2,?,?,?,?,60.96,?,?
23727,'2019/04/09 19:19:33:545',21,69.800003,148.300003,0,598.599976,2,?,?,?,?,60.96,?,?
23728,'2019/04/09 19:19:33:545',21,69.900002,146.899994,0,598.5,2,?,?,?,?,60.96,?,?
23729,'2019/04/09 19:19:33:560',21,69.300003,145.5,0,598.400024,1.9,?,?,?,?,60.96,?,?
23730,'2019/04/09 19:19:33:560',21,68.699997,145,0,598.400024,1.8,?,?,?,?,60.96,?,?
23731,'2019/04/09 19:19:33:560',21,68.099998,144.100006,0,598.400024,1.7,?,?,?,?,60.96,?,?
23732,'2019/04/09 19:19:33:560',21,67.5,143.199997,0,598.400024,1.6,?,?,?,?,60.96,?,?
23733,'2019/04/09 19:19:33:560',21,67.400002,142.300003,0,598.400024,1.5,?,?,?,?,60.96,?,?
23734,'2019/04/09 19:19:33:560',21,67.800003,141.399994,0,598.5,1.4,?,?,?,?,60.96,?,?
23735,'2019/04/09 19:19:33:576',21,68.199997,142.5,0,598.599976,1.3,?,?,?,?,60.96,?,?
23736,'2019/04/09 19:19:33:576',21,68.599998,143.600006,0,598.700012,1.2,?,?,?,?,60.96,?,?
23737,'2019/04/09 19:19:33:576',21,69,144.699997,0,598.799988,1.1,?,?,?,?,60.96,?,?
23738,'2019/04/09 19:19:33:576',21,69.199997,145.800003,0,598.900024,1,?,?,?,?,60.96,?,?
23739,'2019/04/09 19:19:33:590',21,69.400002,146.899994,0,599,1.1,?,?,?,?,60.96,?,?
23740,'2019/04/09 19:19:33:590',21,69.599998,147.100006,0,599,1.2,?,?,?,?,60.96,?,?
23741,'2019/04/09 19:19:33:590',21,69.800003,147.699997,0,599,1.3,?,?,?,?,60.96,?,?
23742,'2019/04/09 19:19:33:590',21,70,148.300003,0,599,1.4,?,?,?,?,60.96,?,?
23743,'2019/04/09 19:19:33:590',21,69.599998,148.899994,0,599,1.5,?,?,?,?,60.96,?,?
23744,'2019/04/09 19:19:33:605',21,68.699997,149.5,0,599,1.5,?,?,?,?,60.96,?,?
23745,'2019/04/09 19:19:33:605',21,67.800003,148.699997,0,599,1.5,?,?,?,?,60.96,?,?
23746,'2019/04/09 19:19:33:605',21,66.900002,147.899994,0,599,1.5,?,?,?,?,60.96,?,?
23747,'2019/04/09 19:19:33:605',21,66,147.100006,0,599,1.5,?,?,?,?,60.96,?,?
23748,'2019/04/09 19:19:33:605',21,65,146.300003,0,599,1.5,?,?,?,?,60.96,?,?
23749,'2019/04/09 19:19:33:621',21,64,144,0,599,1.4,?,?,?,?,60.96,?,?
23750,'2019/04/09 19:19:33:621',21,63,142.600006,0,599,1.3,?,?,?,?,60.96,?,?
23751,'2019/04/09 19:19:33:621',21,62,141.199997,0,599,1.2,?,?,?,?,60.96,?,?
23752,'2019/04/09 19:19:33:621',21,61.099998,139.800003,0,599,1.1,?,?,?,?,60.96,?,?
23753,'2019/04/09 19:19:33:636',21,60.799999,138.399994,0,599.099976,1,?,?,?,?,60.96,?,?
23754,'2019/04/09 19:19:33:636',21,60.5,139.399994,0,599.200012,1,?,?,?,?,60.96,?,?
23755,'2019/04/09 19:19:33:636',21,60.200001,140.300003,0,599.299988,1,?,?,?,?,60.96,?,?
23756,'2019/04/09 19:19:33:636',21,59.900002,141.199997,0,599.400024,1,?,?,?,?,60.96,?,?
23757,'2019/04/09 19:19:33:651',21,59.599998,142.100006,0,599.400024,1,?,?,?,?,60.96,?,?
23758,'2019/04/09 19:19:33:651',21,59.700001,142.800003,0,599.400024,1,?,?,?,?,60.96,?,?
23759,'2019/04/09 19:19:33:651',21,59.799999,145,0,599.400024,1,?,?,?,?,60.96,?,?
23760,'2019/04/09 19:19:33:651',21,59.900002,147.199997,0,599.400024,1,?,?,?,?,60.96,?,?
23761,'2019/04/09 19:19:33:651',21,59.799999,149.399994,0,599.400024,1,?,?,?,?,60.96,?,?
23762,'2019/04/09 19:19:33:666',21,59.599998,151.600006,0,599.400024,1.1,?,?,?,?,60.96,?,?
23763,'2019/04/09 19:19:33:666',21,59.400002,153.800003,0,599.400024,1.2,?,?,?,?,60.96,?,?
23764,'2019/04/09 19:19:33:666',21,59.200001,153.100006,0,599.400024,1.3,?,?,?,?,60.96,?,?
23765,'2019/04/09 19:19:33:666',21,59,152.399994,0,599.400024,1.4,?,?,?,?,60.96,?,?
23766,'2019/04/09 19:19:33:666',21,59.099998,151.699997,0,599.400024,1.5,?,?,?,?,60.96,?,?
23767,'2019/04/09 19:19:33:680',21,59.200001,148.800003,0,599.5,1.6,?,?,?,?,60.96,?,?
23768,'2019/04/09 19:19:33:680',21,59.299999,146.100006,0,599.599976,1.7,?,?,?,?,60.96,?,?
23769,'2019/04/09 19:19:33:680',21,59.799999,143.399994,0,599.700012,1.8,?,?,?,?,60.96,?,?
23770,'2019/04/09 19:19:33:695',21,60.299999,140.699997,0,599.799988,1.8,?,?,?,?,60.96,?,?
23771,'2019/04/09 19:19:33:695',21,61,138,0,599.799988,1.8,?,?,?,?,60.96,?,?
23772,'2019/04/09 19:19:33:695',21,61.700001,136.100006,0,599.799988,1.7,?,?,?,?,60.96,?,?
23773,'2019/04/09 19:19:33:695',21,62.400002,134.199997,0,599.700012,1.6,?,?,?,?,60.96,?,?
23774,'2019/04/09 19:19:33:695',21,63.099998,132.800003,0,599.599976,1.5,?,?,?,?,60.96,?,?
23775,'2019/04/09 19:19:33:695',21,64.400002,131.399994,0,599.5,1.4,?,?,?,?,60.96,?,?
23776,'2019/04/09 19:19:33:710',21,65.400002,130,0,599.400024,1.4,?,?,?,?,60.96,?,?
23777,'2019/04/09 19:19:33:710',21,66.400002,133.300003,0,599.299988,1.4,?,?,?,?,60.96,?,?
23778,'2019/04/09 19:19:33:710',21,67.400002,136.600006,0,599.200012,1.4,?,?,?,?,60.96,?,?
23779,'2019/04/09 19:19:33:710',21,68,139.899994,0,599.099976,1.4,?,?,?,?,60.96,?,?
23780,'2019/04/09 19:19:33:728',21,68.599998,143.199997,0,599,1.4,?,?,?,?,60.96,?,?
23781,'2019/04/09 19:19:33:728',21,69.199997,146.5,0,599.299988,1.4,?,?,?,?,60.96,?,?
23782,'2019/04/09 19:19:33:728',21,69.800003,148.100006,0,599.599976,1.4,?,?,?,?,60.96,?,?
23783,'2019/04/09 19:19:33:728',21,70.400002,149.699997,0,599.900024,1.4,?,?,?,?,60.96,?,?
23784,'2019/04/09 19:19:33:728',21,71,151.300003,0,600.200012,1.4,?,?,?,?,60.96,?,?
23785,'2019/04/09 19:19:33:728',21,71.900002,152.899994,0,600.5,1.4,?,?,?,?,60.96,?,?
23786,'2019/04/09 19:19:33:728',21,72.800003,154.5,0,601.799988,1.3,?,?,?,?,60.96,?,?
23787,'2019/04/09 19:19:33:728',21,73.699997,153.199997,0,603.099976,1.2,?,?,?,?,60.96,?,?
23788,'2019/04/09 19:19:33:728',21,74.599998,151.899994,0,604.400024,1.1,?,?,?,?,60.96,?,?
23789,'2019/04/09 19:19:33:728',21,75.5,150.600006,0,605.700012,1,?,?,?,?,60.96,?,?
23790,'2019/04/09 19:19:33:728',21,76.300003,149.300003,0,607,1,?,?,?,?,60.96,?,?
23791,'2019/04/09 19:19:33:756',21,77.099998,148,0,608.200012,1,?,?,?,?,60.96,?,?
23792,'2019/04/09 19:19:33:756',21,77.900002,147.899994,0,609.400024,1,?,?,?,?,60.96,?,?
