@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric
@attribute giveme-8 numeric
@attribute giveme-9 numeric
@attribute giveme-10 numeric

@data
208,'2019/04/11 20:43:40:920',1,56.5,188.800003,0,362,966,0,?,?,?,?,?,?,?,?,?
209,'2019/04/11 20:43:40:920',1,54.400002,201.300003,0,362,966,0,?,?,?,?,?,?,?,?,?
210,'2019/04/11 20:43:40:936',1,52.299999,213.800003,0,361.899994,966,0,?,?,?,?,?,?,?,?,?
211,'2019/04/11 20:43:40:937',1,50.200001,227.5,0,361.799988,966,0,?,?,?,?,?,?,?,?,?
212,'2019/04/11 20:43:40:937',1,49,241.199997,0,361.700012,966,0,?,?,?,?,?,?,?,?,?
213,'2019/04/11 20:43:40:937',1,47.799999,251.800003,0,361.600006,966,0,?,?,?,?,?,?,?,?,?
214,'2019/04/11 20:43:40:937',1,46.099998,262.399994,0,361.5,966,0,?,?,?,?,?,?,?,?,?
215,'2019/04/11 20:43:40:951',1,45.200001,273,0,361.399994,966.099976,0,?,?,?,?,?,?,?,?,?
216,'2019/04/11 20:43:40:951',1,44.299999,274.200012,0,361.100006,966.200012,0,?,?,?,?,?,?,?,?,?
217,'2019/04/11 20:43:40:951',1,43.400002,271,0,360.799988,966.299988,0,?,?,?,?,?,?,?,?,?
218,'2019/04/11 20:43:40:952',1,42.5,267.799988,0,360.5,966.400024,0,?,?,?,?,?,?,?,?,?
219,'2019/04/11 20:43:40:952',1,42,264.600006,0,360.200012,966.5,0,?,?,?,?,?,?,?,?,?
220,'2019/04/11 20:43:40:952',1,41.099998,261.399994,0,360,966.599976,0,?,?,?,?,?,?,?,?,?
221,'2019/04/11 20:43:40:965',1,40.200001,257,0,359.5,966.700012,0,?,?,?,?,?,?,?,?,?
222,'2019/04/11 20:43:40:966',1,39.299999,253,0,359,966.799988,0,?,?,?,?,?,?,?,?,?
223,'2019/04/11 20:43:40:966',1,38.400002,249,0,358.5,966.900024,0,?,?,?,?,?,?,?,?,?
224,'2019/04/11 20:43:40:966',1,38,245,0,358,967,0,?,?,?,?,?,?,?,?,?
225,'2019/04/11 20:43:40:982',1,37.599998,241,0,357.399994,967,0,?,?,?,?,?,?,?,?,?
226,'2019/04/11 20:43:40:983',1,37.200001,241.300003,0,357,967,0,?,?,?,?,?,?,?,?,?
227,'2019/04/11 20:43:40:983',1,36.799999,246,0,356.600006,967,0,?,?,?,?,?,?,?,?,?
228,'2019/04/11 20:43:40:983',1,36.400002,250.699997,0,356.200012,967,0,?,?,?,?,?,?,?,?,?
229,'2019/04/11 20:43:40:983',1,36.099998,255.399994,0,355.799988,967,0,?,?,?,?,?,?,?,?,?
230,'2019/04/11 20:43:40:995',1,36.200001,260.100006,0,355.399994,967.099976,0,?,?,?,?,?,?,?,?,?
231,'2019/04/11 20:43:40:995',1,36.299999,262.100006,0,355.299988,967.200012,0,?,?,?,?,?,?,?,?,?
232,'2019/04/11 20:43:40:995',1,36.400002,263.700012,0,355.200012,967.299988,0,?,?,?,?,?,?,?,?,?
233,'2019/04/11 20:43:40:996',1,36.5,265.299988,0,355.100006,967.400024,0,?,?,?,?,?,?,?,?,?
234,'2019/04/11 20:43:40:996',1,36.900002,266.899994,0,355,967.5,0,?,?,?,?,?,?,?,?,?
235,'2019/04/11 20:43:41:012',1,37.299999,268.5,0,355,967.5,0,?,?,?,?,?,?,?,?,?
236,'2019/04/11 20:43:41:013',1,37.700001,265.799988,0,355.200012,967.5,0,?,?,?,?,?,?,?,?,?
237,'2019/04/11 20:43:41:013',1,38.099998,259.200012,0,355.399994,967.5,0,?,?,?,?,?,?,?,?,?
238,'2019/04/11 20:43:41:013',1,38.5,252.600006,0,355.600006,967.5,0,?,?,?,?,?,?,?,?,?
239,'2019/04/11 20:43:41:013',1,38.799999,246,0,355.799988,967.5,0,?,?,?,?,?,?,?,?,?
240,'2019/04/11 20:43:41:013',1,38.599998,239.399994,0,356,967.400024,0,?,?,?,?,?,?,?,?,?
241,'2019/04/11 20:43:41:025',1,38.400002,235.5,0,356.200012,967.400024,0,?,?,?,?,?,?,?,?,?
242,'2019/04/11 20:43:41:025',1,38.200001,231.199997,0,356.399994,967.400024,0,?,?,?,?,?,?,?,?,?
243,'2019/04/11 20:43:41:026',1,38,226.899994,0,356.600006,967.400024,0,?,?,?,?,?,?,?,?,?
244,'2019/04/11 20:43:41:026',1,37.400002,222.600006,0,356.799988,967.400024,0,?,?,?,?,?,?,?,?,?
245,'2019/04/11 20:43:41:041',1,36.799999,218,0,357,967.5,0,?,?,?,?,?,?,?,?,?
246,'2019/04/11 20:43:41:041',1,36.200001,213.399994,0,357,967.599976,0,?,?,?,?,?,?,?,?,?
247,'2019/04/11 20:43:41:041',1,35.599998,212.699997,0,357,967.700012,0,?,?,?,?,?,?,?,?,?
248,'2019/04/11 20:43:41:041',1,34.799999,212,0,357,967.799988,0,?,?,?,?,?,?,?,?,?
249,'2019/04/11 20:43:41:055',1,34,211.300003,0,357.200012,967.900024,0,?,?,?,?,?,?,?,?,?
250,'2019/04/11 20:43:41:055',1,33.700001,208.100006,0,357.399994,968,0,?,?,?,?,?,?,?,?,?
251,'2019/04/11 20:43:41:056',1,33.400002,204.899994,0,357.600006,968,0,?,?,?,?,?,?,?,?,?
252,'2019/04/11 20:43:41:056',1,33.099998,202.100006,0,357.799988,968,0,?,?,?,?,?,?,?,?,?
253,'2019/04/11 20:43:41:056',1,32.5,199.300003,0,358,968,0,?,?,?,?,?,?,?,?,?
254,'2019/04/11 20:43:41:070',1,32,196.600006,0,358.200012,968,0,?,?,?,?,?,?,?,?,?
255,'2019/04/11 20:43:41:070',1,31.5,194.199997,0,358.399994,968,0,?,?,?,?,?,?,?,?,?
256,'2019/04/11 20:43:41:070',1,31,191.800003,0,358.600006,968,0,?,?,?,?,?,?,?,?,?
257,'2019/04/11 20:43:41:070',1,30.299999,189.399994,0,358.799988,968,0,?,?,?,?,?,?,?,?,?
258,'2019/04/11 20:43:41:087',1,29.799999,187,0,359,967.900024,0,?,?,?,?,?,?,?,?,?
259,'2019/04/11 20:43:41:087',1,29.299999,184.600006,0,359.100006,967.799988,0,?,?,?,?,?,?,?,?,?
260,'2019/04/11 20:43:41:088',1,28.799999,187.800003,0,359.200012,967.700012,0,?,?,?,?,?,?,?,?,?
261,'2019/04/11 20:43:41:088',1,28.299999,191,0,359.299988,967.599976,0,?,?,?,?,?,?,?,?,?
262,'2019/04/11 20:43:41:088',1,27.799999,194.199997,0,359.299988,967.5,0,?,?,?,?,?,?,?,?,?
263,'2019/04/11 20:43:41:088',1,27.6,203.800003,0,359.299988,967.400024,0,?,?,?,?,?,?,?,?,?
264,'2019/04/11 20:43:41:088',1,27.4,213.300003,0,359.299988,967.299988,0,?,?,?,?,?,?,?,?,?
265,'2019/04/11 20:43:41:088',1,27.200001,222.800003,0,359.299988,967.200012,0,?,?,?,?,?,?,?,?,?
266,'2019/04/11 20:43:41:088',1,27.200001,232.300003,0,359.299988,967.099976,0,?,?,?,?,?,?,?,?,?
267,'2019/04/11 20:43:41:115',1,27.4,241.800003,0,359.299988,966.900024,0,?,?,?,?,?,?,?,?,?
268,'2019/04/11 20:43:41:115',1,27.6,251.300003,0,359.399994,966.799988,0,?,?,?,?,?,?,?,?,?
269,'2019/04/11 20:43:41:116',1,27.799999,267.700012,0,359.399994,966.700012,0,?,?,?,?,?,?,?,?,?
270,'2019/04/11 20:43:41:116',1,28,281,0,359.399994,966.599976,0,?,?,?,?,?,?,?,?,?
271,'2019/04/11 20:43:41:116',1,28.200001,294.299988,0,359.399994,966.5,0,?,?,?,?,?,?,?,?,?
272,'2019/04/11 20:43:41:116',1,28.5,307.600006,0,359.5,966.400024,0,?,?,?,?,?,?,?,?,?
273,'2019/04/11 20:43:41:130',1,28.799999,314.5,0,359.600006,966.200012,0,?,?,?,?,?,?,?,?,?
274,'2019/04/11 20:43:41:130',1,29.1,321.399994,0,359.799988,966,0,?,?,?,?,?,?,?,?,?
275,'2019/04/11 20:43:41:130',1,29.4,333.100006,0,360,965.799988,0,?,?,?,?,?,?,?,?,?
276,'2019/04/11 20:43:41:130',1,29.5,344.799988,0,360.200012,965.599976,0,?,?,?,?,?,?,?,?,?
277,'2019/04/11 20:43:41:130',1,29.6,356.5,0,360.399994,965.5,0,?,?,?,?,?,?,?,?,?
278,'2019/04/11 20:43:41:130',1,29.4,368.200012,0,360.5,965.400024,0,?,?,?,?,?,?,?,?,?
279,'2019/04/11 20:43:41:145',1,29.200001,373,0,360.600006,965.099976,0,?,?,?,?,?,?,?,?,?
280,'2019/04/11 20:43:41:145',1,29,377.799988,0,361.200012,964.799988,0,?,?,?,?,?,?,?,?,?
281,'2019/04/11 20:43:41:145',1,28.799999,384.899994,0,361.799988,964.5,0,?,?,?,?,?,?,?,?,?
282,'2019/04/11 20:43:41:145',1,28.5,392,0,362.399994,964.200012,0,?,?,?,?,?,?,?,?,?
283,'2019/04/11 20:43:41:145',1,28.200001,399.100006,0,363,964,0,?,?,?,?,?,?,?,?,?
284,'2019/04/11 20:43:41:145',1,27.799999,406.200012,0,363.5,963.799988,0,?,?,?,?,?,?,?,?,?
285,'2019/04/11 20:43:41:160',1,27.4,408.5,0,364.200012,963.599976,0,?,?,?,?,?,?,?,?,?
286,'2019/04/11 20:43:41:160',1,27,413.5,0,364.899994,963.400024,0,?,?,?,?,?,?,?,?,?
287,'2019/04/11 20:43:41:160',1,26.6,418.5,0,365.600006,963.200012,0,?,?,?,?,?,?,?,?,?
288,'2019/04/11 20:43:41:160',1,26.5,423.5,0,366.299988,963,0,?,?,?,?,?,?,?,?,?
289,'2019/04/11 20:43:41:160',1,27.1,428.5,0,367,963,0,?,?,?,?,?,?,?,?,?
290,'2019/04/11 20:43:41:176',1,27.700001,431.899994,0,367.200012,963,0,?,?,?,?,?,?,?,?,?
291,'2019/04/11 20:43:41:176',1,28.299999,433,0,367.399994,963,0,?,?,?,?,?,?,?,?,?
292,'2019/04/11 20:43:41:176',1,29.1,434.100006,0,367.600006,963,0,?,?,?,?,?,?,?,?,?
293,'2019/04/11 20:43:41:191',1,29.9,435.200012,0,367.799988,962.900024,0,?,?,?,?,?,?,?,?,?
294,'2019/04/11 20:43:41:191',1,30.799999,436.299988,0,368.100006,962.799988,0,?,?,?,?,?,?,?,?,?
295,'2019/04/11 20:43:41:191',1,31.700001,435,0,368.200012,962.700012,0,?,?,?,?,?,?,?,?,?
296,'2019/04/11 20:43:41:191',1,32.599998,431,0,368.299988,962.599976,0,?,?,?,?,?,?,?,?,?
297,'2019/04/11 20:43:41:191',1,33.5,427,0,368.399994,962.5,0,?,?,?,?,?,?,?,?,?
298,'2019/04/11 20:43:41:191',1,35.299999,423,0,368.5,962.400024,0,?,?,?,?,?,?,?,?,?
299,'2019/04/11 20:43:41:206',1,36.400002,419,0,368.600006,962.400024,0,?,?,?,?,?,?,?,?,?
300,'2019/04/11 20:43:41:206',1,37.5,416.600006,0,368.600006,962.400024,0,?,?,?,?,?,?,?,?,?
301,'2019/04/11 20:43:41:207',1,38.599998,409.700012,0,368.600006,962.400024,0,?,?,?,?,?,?,?,?,?
302,'2019/04/11 20:43:41:207',1,39.5,402.799988,0,368.600006,962.400024,0,?,?,?,?,?,?,?,?,?
303,'2019/04/11 20:43:41:207',1,40.400002,395.899994,0,368.600006,962.5,0,?,?,?,?,?,?,?,?,?
304,'2019/04/11 20:43:41:207',1,42.5,389,0,368.5,962.599976,0,?,?,?,?,?,?,?,?,?
305,'2019/04/11 20:43:41:220',1,44.599998,384.5,0,368.399994,962.599976,0,?,?,?,?,?,?,?,?,?
306,'2019/04/11 20:43:41:220',1,46.700001,380,0,368.399994,962.599976,0,?,?,?,?,?,?,?,?,?
307,'2019/04/11 20:43:41:220',1,48.799999,372,0,368.399994,962.599976,0,?,?,?,?,?,?,?,?,?
308,'2019/04/11 20:43:41:220',1,50,364,0,368.399994,962.599976,0,?,?,?,?,?,?,?,?,?
309,'2019/04/11 20:43:41:221',1,51.200001,356,0,368.399994,962.5,0,?,?,?,?,?,?,?,?,?
310,'2019/04/11 20:43:41:221',1,53,348,0,368.5,962.400024,0,?,?,?,?,?,?,?,?,?
311,'2019/04/11 20:43:41:235',1,54.799999,344.5,0,368.600006,962.400024,0,?,?,?,?,?,?,?,?,?
312,'2019/04/11 20:43:41:235',1,56.599998,341,0,368.5,962.400024,0,?,?,?,?,?,?,?,?,?
313,'2019/04/11 20:43:41:235',1,58.400002,336.299988,0,368.399994,962.400024,0,?,?,?,?,?,?,?,?,?
314,'2019/04/11 20:43:41:235',1,59,331.600006,0,368.299988,962.400024,0,?,?,?,?,?,?,?,?,?
315,'2019/04/11 20:43:41:235',1,59.599998,326.899994,0,368.200012,962.5,0,?,?,?,?,?,?,?,?,?
316,'2019/04/11 20:43:41:236',1,60,322.200012,0,368,962.599976,0,?,?,?,?,?,?,?,?,?
317,'2019/04/11 20:43:41:252',1,60.400002,321,0,367.899994,962.700012,0,?,?,?,?,?,?,?,?,?
318,'2019/04/11 20:43:41:252',1,60.799999,319.600006,0,367.799988,962.799988,0,?,?,?,?,?,?,?,?,?
319,'2019/04/11 20:43:41:252',1,61.200001,318.200012,0,367.700012,962.900024,0,?,?,?,?,?,?,?,?,?
320,'2019/04/11 20:43:41:252',1,61,316.799988,0,367.600006,963,0,?,?,?,?,?,?,?,?,?
321,'2019/04/11 20:43:41:253',1,60.799999,316.799988,0,367.5,963,0,?,?,?,?,?,?,?,?,?
322,'2019/04/11 20:43:41:253',1,60.599998,316.799988,0,367.600006,963,0,?,?,?,?,?,?,?,?,?
323,'2019/04/11 20:43:41:253',1,60.400002,318,0,367.700012,963,0,?,?,?,?,?,?,?,?,?
324,'2019/04/11 20:43:41:253',1,61.799999,319.200012,0,367.799988,963,0,?,?,?,?,?,?,?,?,?
325,'2019/04/11 20:43:41:280',1,63.200001,320.399994,0,367.899994,963.099976,0,?,?,?,?,?,?,?,?,?
326,'2019/04/11 20:43:41:280',1,64.800003,321.600006,0,367.899994,963.200012,0,?,?,?,?,?,?,?,?,?
327,'2019/04/11 20:43:41:281',1,66.400002,325.899994,0,367.799988,963.299988,0,?,?,?,?,?,?,?,?,?
328,'2019/04/11 20:43:41:281',1,68,330.399994,0,367.700012,963.400024,0,?,?,?,?,?,?,?,?,?
329,'2019/04/11 20:43:41:281',1,69.599998,334.899994,0,367.600006,963.5,0,?,?,?,?,?,?,?,?,?
330,'2019/04/11 20:43:41:281',1,73.900002,339.399994,0,367.5,963.599976,0,?,?,?,?,?,?,?,?,?
331,'2019/04/11 20:43:41:294',1,78.199997,342.5,0,367.5,963.700012,0,?,?,?,?,?,?,?,?,?
332,'2019/04/11 20:43:41:294',1,82.5,347.5,0,367.5,963.799988,0,?,?,?,?,?,?,?,?,?
333,'2019/04/11 20:43:41:294',1,86.800003,352.5,0,367.5,963.900024,0,?,?,?,?,?,?,?,?,?
334,'2019/04/11 20:43:41:294',1,89.5,357.5,0,367.5,964,0,?,?,?,?,?,?,?,?,?
335,'2019/04/11 20:43:41:295',1,94,362.5,0,367.5,964,0,?,?,?,?,?,?,?,?,?
336,'2019/04/11 20:43:41:312',1,98.5,365.600006,0,367.600006,964,0,?,?,?,?,?,?,?,?,?
337,'2019/04/11 20:43:41:312',1,103,365.600006,0,367.700012,964,0,?,?,?,?,?,?,?,?,?
338,'2019/04/11 20:43:41:312',1,107.5,365.600006,0,367.799988,964,0,?,?,?,?,?,?,?,?,?
339,'2019/04/11 20:43:41:312',1,113.199997,365.600006,0,367.899994,964,0,?,?,?,?,?,?,?,?,?
340,'2019/04/11 20:43:41:326',1,116.199997,365.600006,0,368,964.200012,0,?,?,?,?,?,?,?,?,?
341,'2019/04/11 20:43:41:326',1,119.199997,365.600006,0,367.799988,964.400024,0,?,?,?,?,?,?,?,?,?
342,'2019/04/11 20:43:41:327',1,122.199997,357.700012,0,367.600006,964.599976,0,?,?,?,?,?,?,?,?,?
343,'2019/04/11 20:43:41:327',1,125.199997,349.799988,0,367.399994,964.799988,0,?,?,?,?,?,?,?,?,?
344,'2019/04/11 20:43:41:327',1,128.199997,341.899994,0,367.200012,965,0,?,?,?,?,?,?,?,?,?
345,'2019/04/11 20:43:41:327',1,131.399994,334,0,367,965.200012,0,?,?,?,?,?,?,?,?,?
346,'2019/04/11 20:43:41:340',1,134.600006,328,0,367.100006,965.400024,0,?,?,?,?,?,?,?,?,?
347,'2019/04/11 20:43:41:340',1,137.800003,322.5,0,367.200012,965.599976,0,?,?,?,?,?,?,?,?,?
348,'2019/04/11 20:43:41:341',1,141,317,0,367.299988,965.799988,0,?,?,?,?,?,?,?,?,?
349,'2019/04/11 20:43:41:341',1,143,311.5,0,367.399994,966,0,?,?,?,?,?,?,?,?,?
350,'2019/04/11 20:43:41:341',1,146.899994,306,0,367.5,966,0,?,?,?,?,?,?,?,?,?
351,'2019/04/11 20:43:41:355',1,150.800003,300.5,0,367.799988,966.099976,0,?,?,?,?,?,?,?,?,?
352,'2019/04/11 20:43:41:355',1,154.699997,301,0,368.200012,966.200012,0,?,?,?,?,?,?,?,?,?
353,'2019/04/11 20:43:41:356',1,158.600006,301.799988,0,368.600006,966.299988,0,?,?,?,?,?,?,?,?,?
354,'2019/04/11 20:43:41:356',1,162.5,302.600006,0,369,966.400024,0,?,?,?,?,?,?,?,?,?
355,'2019/04/11 20:43:41:356',1,164.399994,303.399994,0,369.399994,966.5,0,?,?,?,?,?,?,?,?,?
356,'2019/04/11 20:43:41:356',1,166.600006,304.200012,0,369.5,966.599976,0,?,?,?,?,?,?,?,?,?
357,'2019/04/11 20:43:41:370',1,168.800003,304.5,0,369.600006,966.599976,0,?,?,?,?,?,?,?,?,?
358,'2019/04/11 20:43:41:370',1,171,304.799988,0,369.5,966.599976,0,?,?,?,?,?,?,?,?,?
359,'2019/04/11 20:43:41:370',1,173.199997,302,0,369.399994,966.599976,0,?,?,?,?,?,?,?,?,?
360,'2019/04/11 20:43:41:371',1,173.5,299.200012,0,369.299988,966.599976,0,?,?,?,?,?,?,?,?,?
361,'2019/04/11 20:43:41:371',1,173.800003,296.399994,0,369.200012,966.5,0,?,?,?,?,?,?,?,?,?
362,'2019/04/11 20:43:41:371',1,173.600006,293.600006,0,369,966.400024,0,?,?,?,?,?,?,?,?,?
363,'2019/04/11 20:43:41:386',1,173.399994,290.5,0,368.799988,966.400024,0,?,?,?,?,?,?,?,?,?
364,'2019/04/11 20:43:41:386',1,173.199997,287.399994,0,368.5,966.400024,0,?,?,?,?,?,?,?,?,?
365,'2019/04/11 20:43:41:386',1,173,281.399994,0,368.200012,966.400024,0,?,?,?,?,?,?,?,?,?
366,'2019/04/11 20:43:41:386',1,172.5,275.399994,0,367.899994,966.400024,0,?,?,?,?,?,?,?,?,?
367,'2019/04/11 20:43:41:386',1,172,269.399994,0,367.600006,966.5,0,?,?,?,?,?,?,?,?,?
368,'2019/04/11 20:43:41:386',1,170.899994,263.399994,0,367.5,966.599976,0,?,?,?,?,?,?,?,?,?
369,'2019/04/11 20:43:41:399',1,169.800003,260.5,0,367.200012,966.700012,0,?,?,?,?,?,?,?,?,?
370,'2019/04/11 20:43:41:400',1,168.699997,255.600006,0,366.899994,966.799988,0,?,?,?,?,?,?,?,?,?
371,'2019/04/11 20:43:41:400',1,167.600006,250.699997,0,366.600006,966.900024,0,?,?,?,?,?,?,?,?,?
372,'2019/04/11 20:43:41:400',1,167,245.800003,0,366.299988,967,0,?,?,?,?,?,?,?,?,?
373,'2019/04/11 20:43:41:400',1,165.300003,240.899994,0,366,967,0,?,?,?,?,?,?,?,?,?
374,'2019/04/11 20:43:41:416',1,163.600006,236,0,365.799988,967.099976,0,?,?,?,?,?,?,?,?,?
375,'2019/04/11 20:43:41:417',1,161.899994,234,0,365.100006,967.200012,0,?,?,?,?,?,?,?,?,?
376,'2019/04/11 20:43:41:417',1,160.199997,231.600006,0,364.399994,967.299988,0,?,?,?,?,?,?,?,?,?
377,'2019/04/11 20:43:41:417',1,158.5,229.199997,0,363.700012,967.400024,0,?,?,?,?,?,?,?,?,?
378,'2019/04/11 20:43:41:417',1,157.399994,226.800003,0,363,967.5,0,?,?,?,?,?,?,?,?,?
379,'2019/04/11 20:43:41:417',1,155,224.399994,0,362.5,967.599976,0,?,?,?,?,?,?,?,?,?
380,'2019/04/11 20:43:41:429',1,152.600006,224,0,361.799988,967.700012,0,?,?,?,?,?,?,?,?,?
381,'2019/04/11 20:43:41:429',1,150.199997,220.399994,0,361.100006,967.799988,0,?,?,?,?,?,?,?,?,?
382,'2019/04/11 20:43:41:429',1,147.800003,216.800003,0,360.399994,967.900024,0,?,?,?,?,?,?,?,?,?
383,'2019/04/11 20:43:41:429',1,146.5,213.199997,0,359.700012,968,0,?,?,?,?,?,?,?,?,?
384,'2019/04/11 20:43:41:430',1,144.5,209.600006,0,359,968,0,?,?,?,?,?,?,?,?,?
385,'2019/04/11 20:43:41:444',1,142.5,206,0,358.799988,968.099976,0,?,?,?,?,?,?,?,?,?
386,'2019/04/11 20:43:41:445',1,140.5,200.199997,0,358.600006,968.200012,0,?,?,?,?,?,?,?,?,?
387,'2019/04/11 20:43:41:445',1,138.5,194.399994,0,358.399994,968.299988,0,?,?,?,?,?,?,?,?,?
388,'2019/04/11 20:43:41:445',1,136.5,188.600006,0,358.200012,968.400024,0,?,?,?,?,?,?,?,?,?
389,'2019/04/11 20:43:41:445',1,136,182.800003,0,358,968.5,0,?,?,?,?,?,?,?,?,?
390,'2019/04/11 20:43:41:461',1,135.5,177,0,357.899994,968.599976,0,?,?,?,?,?,?,?,?,?
391,'2019/04/11 20:43:41:461',1,135,173,0,357.799988,968.700012,0,?,?,?,?,?,?,?,?,?
392,'2019/04/11 20:43:41:462',1,134.5,169,0,357.700012,968.799988,0,?,?,?,?,?,?,?,?,?
393,'2019/04/11 20:43:41:462',1,134,165,0,357.600006,968.900024,0,?,?,?,?,?,?,?,?,?
394,'2019/04/11 20:43:41:462',1,134.600006,161,0,357.5,969,0,?,?,?,?,?,?,?,?,?
395,'2019/04/11 20:43:41:475',1,135.199997,157,0,357.399994,969.099976,0,?,?,?,?,?,?,?,?,?
396,'2019/04/11 20:43:41:475',1,135.800003,155.600006,0,357.5,969.200012,0,?,?,?,?,?,?,?,?,?
397,'2019/04/11 20:43:41:475',1,136.399994,151.800003,0,357.600006,969.299988,0,?,?,?,?,?,?,?,?,?
398,'2019/04/11 20:43:41:475',1,137,148,0,357.700012,969.400024,0,?,?,?,?,?,?,?,?,?
399,'2019/04/11 20:43:41:475',1,137.399994,144.199997,0,357.799988,969.5,0,?,?,?,?,?,?,?,?,?
400,'2019/04/11 20:43:41:475',1,138.699997,140.399994,0,358,969.599976,0,?,?,?,?,?,?,?,?,?
401,'2019/04/11 20:43:41:490',1,140,136.600006,0,358.200012,969.700012,0,?,?,?,?,?,?,?,?,?
402,'2019/04/11 20:43:41:490',1,141.300003,132.800003,0,358.399994,969.799988,0,?,?,?,?,?,?,?,?,?
403,'2019/04/11 20:43:41:490',1,142.600006,129,0,358.600006,969.900024,0,?,?,?,?,?,?,?,?,?
404,'2019/04/11 20:43:41:490',1,144.699997,125.199997,0,358.799988,970,0,?,?,?,?,?,?,?,?,?
405,'2019/04/11 20:43:41:505',1,146.800003,121.400002,0,358.899994,970,0,?,?,?,?,?,?,?,?,?
406,'2019/04/11 20:43:41:505',1,148.899994,118.300003,0,358.799988,970,0,?,?,?,?,?,?,?,?,?
407,'2019/04/11 20:43:41:505',1,151,117.599998,0,358.700012,970,0,?,?,?,?,?,?,?,?,?
408,'2019/04/11 20:43:41:505',1,153.100006,116.900002,0,358.600006,970,0,?,?,?,?,?,?,?,?,?
409,'2019/04/11 20:43:41:505',1,155.800003,116.199997,0,358.5,970,0,?,?,?,?,?,?,?,?,?
410,'2019/04/11 20:43:41:521',1,157.600006,115.5,0,358.399994,969.900024,0,?,?,?,?,?,?,?,?,?
411,'2019/04/11 20:43:41:521',1,159.399994,117.099998,0,358.299988,969.799988,0,?,?,?,?,?,?,?,?,?
412,'2019/04/11 20:43:41:521',1,161.199997,118.699997,0,358.200012,969.700012,0,?,?,?,?,?,?,?,?,?
413,'2019/04/11 20:43:41:521',1,163,120.300003,0,358.100006,969.599976,0,?,?,?,?,?,?,?,?,?
414,'2019/04/11 20:43:41:535',1,163.600006,121.900002,0,358,969.599976,0,?,?,?,?,?,?,?,?,?
415,'2019/04/11 20:43:41:535',1,164.199997,123.5,0,358.100006,969.599976,0,?,?,?,?,?,?,?,?,?
416,'2019/04/11 20:43:41:535',1,164.800003,127,0,358.200012,969.599976,0,?,?,?,?,?,?,?,?,?
417,'2019/04/11 20:43:41:535',1,165.399994,130.5,0,358.299988,969.599976,0,?,?,?,?,?,?,?,?,?
418,'2019/04/11 20:43:41:535',1,166,134,0,358.399994,969.599976,0,?,?,?,?,?,?,?,?,?
419,'2019/04/11 20:43:41:535',1,164.899994,137.5,0,358.5,969.599976,0,?,?,?,?,?,?,?,?,?
420,'2019/04/11 20:43:41:550',1,163.800003,141,0,358.5,969.700012,0,?,?,?,?,?,?,?,?,?
421,'2019/04/11 20:43:41:550',1,162.699997,142.699997,0,358.5,969.799988,0,?,?,?,?,?,?,?,?,?
422,'2019/04/11 20:43:41:550',1,161.600006,144.399994,0,358.5,969.900024,0,?,?,?,?,?,?,?,?,?
423,'2019/04/11 20:43:41:550',1,160.5,146.100006,0,358.5,970,0,?,?,?,?,?,?,?,?,?
424,'2019/04/11 20:43:41:550',1,158.199997,147.800003,0,358.5,970,0,?,?,?,?,?,?,?,?,?
425,'2019/04/11 20:43:41:566',1,155.899994,149.5,0,358.399994,969.900024,0,?,?,?,?,?,?,?,?,?
426,'2019/04/11 20:43:41:566',1,153.600006,148.600006,0,358.399994,969.799988,0,?,?,?,?,?,?,?,?,?
427,'2019/04/11 20:43:41:567',1,151.300003,149.5,0,358.399994,969.700012,0,?,?,?,?,?,?,?,?,?
428,'2019/04/11 20:43:41:567',1,149,150.399994,0,358.399994,969.599976,0,?,?,?,?,?,?,?,?,?
429,'2019/04/11 20:43:41:567',1,147.800003,151.300003,0,358.399994,969.5,0,?,?,?,?,?,?,?,?,?
430,'2019/04/11 20:43:41:567',1,145.800003,152.199997,0,358.5,969.400024,0,?,?,?,?,?,?,?,?,?
431,'2019/04/11 20:43:41:580',1,143.800003,154,0,358.600006,969.400024,0,?,?,?,?,?,?,?,?,?
432,'2019/04/11 20:43:41:580',1,141.800003,155,0,358.700012,969.400024,0,?,?,?,?,?,?,?,?,?
433,'2019/04/11 20:43:41:580',1,139.800003,156,0,358.799988,969.400024,0,?,?,?,?,?,?,?,?,?
434,'2019/04/11 20:43:41:580',1,139,157,0,358.899994,969.400024,0,?,?,?,?,?,?,?,?,?
435,'2019/04/11 20:43:41:581',1,137.800003,158,0,359,969.5,0,?,?,?,?,?,?,?,?,?
436,'2019/04/11 20:43:41:595',1,136.600006,156.699997,0,359,969.599976,0,?,?,?,?,?,?,?,?,?
437,'2019/04/11 20:43:41:595',1,135.399994,153.600006,0,359,969.700012,0,?,?,?,?,?,?,?,?,?
438,'2019/04/11 20:43:41:595',1,134.199997,150.5,0,359,969.799988,0,?,?,?,?,?,?,?,?,?
439,'2019/04/11 20:43:41:595',1,132.600006,147.399994,0,359,969.900024,0,?,?,?,?,?,?,?,?,?
