@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
21173,'2019/02/25 20:25:47:450',21,115.699997,73.5,0,0,?,?,0,10,2,16,13,29,962
21174,'2019/02/25 20:25:47:450',21,114.900002,73.300003,0,0,?,?,0,10,2,16,13,29,962
21175,'2019/02/25 20:25:47:479',21,114.099998,73.5,0,0,?,?,0,10,2,16,13,29,962
21176,'2019/02/25 20:25:47:479',21,113.300003,73.699997,0,0,?,?,0,10,2,16,13,29,962
21177,'2019/02/25 20:25:47:479',21,112.5,73.900002,0,0,?,?,0,10,2,16,13,29,962
21178,'2019/02/25 20:25:47:479',21,111.5,74.099998,0,0,?,?,0,10,2,16,13,29,962
21179,'2019/02/25 20:25:47:495',21,110.5,74.099998,0,0,?,?,0,10,2,16,13,29,962
21180,'2019/02/25 20:25:47:495',21,109.5,74.099998,0,0,?,?,0,10,2,16,13,29,962
21181,'2019/02/25 20:25:47:495',21,109,74.099998,0,0,?,?,0,10,2,16,13,29,962
21182,'2019/02/25 20:25:47:495',21,108.5,74,0,0,?,?,0,10,2,16,13,29,962
21183,'2019/02/25 20:25:47:495',21,108,73.900002,0,0,?,?,0,10,2,16,13,29,962
21184,'2019/02/25 20:25:47:495',21,107.199997,73.800003,0,0,?,?,0,10,2,16,13,29,962
21185,'2019/02/25 20:25:47:523',21,106.400002,73.599998,0,0,?,?,0,10,2,16,13,29,962
21186,'2019/02/25 20:25:47:523',21,105.900002,73.400002,0,0,?,?,0,10,2,16,13,29,962
21187,'2019/02/25 20:25:47:538',21,105.400002,73.400002,0,0,?,?,0,10,2,16,13,29,962
21188,'2019/02/25 20:25:47:538',21,105.400002,73.400002,0,0,?,?,0,10,2,16,13,29,962
21189,'2019/02/25 20:25:47:538',21,105.400002,73.599998,0,0,?,?,0,10,2,16,13,29,962
21190,'2019/02/25 20:25:47:538',21,104.900002,73.800003,0,0,?,?,0,10,2,16,13,29,962
21191,'2019/02/25 20:25:47:554',21,104.400002,73.699997,0,0,?,?,0,10,2,16,13,29,962
21192,'2019/02/25 20:25:47:554',21,103.900002,73.599998,0,0,?,?,0,10,2,16,13,29,962
21193,'2019/02/25 20:25:47:554',21,103.400002,73.5,0,0,?,?,0,10,2,16,13,29,962
21194,'2019/02/25 20:25:47:554',21,103.699997,73.400002,0,0,?,?,0,10,2,16,13,29,962
21195,'2019/02/25 20:25:47:569',21,103.800003,73.300003,0,0,?,?,0,10,2,16,13,29,962
21196,'2019/02/25 20:25:47:583',21,103.599998,73.300003,0,0,?,?,0,10,2,16,13,29,962
21197,'2019/02/25 20:25:47:583',21,103.699997,73.099998,0,0,?,?,0,10,2,16,13,29,962
21198,'2019/02/25 20:25:47:600',21,103.800003,72.900002,0,0,?,?,0,10,2,16,13,29,962
21199,'2019/02/25 20:25:47:600',21,103.900002,72.699997,0,0,?,?,0,10,2,16,13,29,962
21200,'2019/02/25 20:25:47:600',21,105.099998,72.5,0,0,?,?,0,10,2,16,13,29,962
21201,'2019/02/25 20:25:47:613',21,106.300003,72.400002,0,0,?,?,0,10,2,16,13,29,962
21202,'2019/02/25 20:25:47:613',21,107.5,72.300003,0,0,?,?,0,10,2,16,13,29,962
21203,'2019/02/25 20:25:47:613',21,108.699997,72.199997,0,0,?,?,0,10,2,16,13,29,962
21204,'2019/02/25 20:25:47:613',21,109.800003,72.099998,0,0,?,?,0,10,2,16,13,29,962
21205,'2019/02/25 20:25:47:628',21,111.099998,72,0,0,?,?,0,10,2,16,13,29,962
21206,'2019/02/25 20:25:47:628',21,112.400002,71.800003,0,0,?,?,0,10,2,16,13,29,962
21207,'2019/02/25 20:25:47:628',21,112.800003,71.599998,0,0,?,?,0,10,2,16,13,29,962
21208,'2019/02/25 20:25:47:643',21,113.199997,71.400002,0,0,?,?,0,10,2,16,13,29,962
21209,'2019/02/25 20:25:47:643',21,113.599998,71.199997,0,0,?,?,0,10,2,16,13,29,962
21210,'2019/02/25 20:25:47:660',21,113.400002,71.099998,0,0,?,?,0,10,2,16,13,29,962
21211,'2019/02/25 20:25:47:660',21,113.199997,71.199997,0,0,?,?,0,10,2,16,13,29,962
21212,'2019/02/25 20:25:47:660',21,113.199997,71.300003,0,0,?,?,0,10,2,16,13,29,962
21213,'2019/02/25 20:25:47:662',21,113.199997,71.199997,0,0,?,?,0,10,2,16,13,29,962
21214,'2019/02/25 20:25:47:662',21,112.800003,71.099998,0,0,?,?,0,10,2,16,13,29,962
21215,'2019/02/25 20:25:47:662',21,112.400002,71,0,0,?,?,0,10,2,16,13,29,962
21216,'2019/02/25 20:25:47:662',21,112.400002,70.900002,0,0,?,?,0,10,2,16,13,29,962
21217,'2019/02/25 20:25:47:688',21,113,70.699997,0,0,?,?,0,10,2,16,13,29,962
21218,'2019/02/25 20:25:47:688',21,113.599998,70.5,0,0,?,?,0,10,2,16,13,29,962
21219,'2019/02/25 20:25:47:688',21,114.199997,70.300003,0,0,?,?,0,10,2,16,13,29,962
21220,'2019/02/25 20:25:47:688',21,114,70,0,0,?,?,0,10,2,16,13,29,962
21221,'2019/02/25 20:25:47:703',21,113.800003,69.699997,0,0,?,?,0,10,2,16,13,29,962
21222,'2019/02/25 20:25:47:703',21,113.800003,69.400002,0,0,?,?,0,10,2,16,13,29,962
21223,'2019/02/25 20:25:47:718',21,113.800003,69.400002,0,0,?,?,0,10,2,16,13,29,962
21224,'2019/02/25 20:25:47:718',21,113.800003,69.400002,0,0,?,?,0,10,2,16,13,29,962
21225,'2019/02/25 20:25:47:718',21,113.800003,69.400002,0,0,?,?,0,10,2,16,13,29,962
21226,'2019/02/25 20:25:47:718',21,112.699997,69.400002,0,0,?,?,0,10,2,16,13,29,962
21227,'2019/02/25 20:25:47:735',21,111.599998,69.400002,0,0,?,?,0,10,2,16,13,29,962
21228,'2019/02/25 20:25:47:735',21,110.5,69.400002,0,0,?,?,0,10,2,16,13,29,962
21229,'2019/02/25 20:25:47:735',21,109.400002,69.400002,0,0,?,?,0,10,2,16,13,29,962
21230,'2019/02/25 20:25:47:735',21,109.400002,69.400002,0,0,?,?,0,10,2,16,13,29,962
21231,'2019/02/25 20:25:47:735',21,109.400002,69.300003,0,0,?,?,0,10,2,16,13,29,962
21232,'2019/02/25 20:25:47:735',21,109,69.199997,0,0,?,?,0,10,2,16,13,29,962
21233,'2019/02/25 20:25:47:735',21,108.599998,69,0,0,?,?,0,10,2,16,13,29,962
21234,'2019/02/25 20:25:47:735',21,107.800003,68.800003,0,0,?,?,0,10,2,16,13,29,962
21235,'2019/02/25 20:25:47:764',21,107.199997,68.599998,0,0,?,?,0,10,2,16,13,29,962
21236,'2019/02/25 20:25:47:778',21,107.300003,68.599998,0,0,?,?,0,10,2,16,13,29,962
21237,'2019/02/25 20:25:47:778',21,107.400002,68.699997,0,0,?,?,0,10,2,16,13,29,962
21238,'2019/02/25 20:25:47:778',21,107.699997,68.800003,0,0,?,?,0,10,2,16,13,29,962
21239,'2019/02/25 20:25:47:793',21,108,68.599998,0,0,?,?,0,10,2,16,13,29,962
21240,'2019/02/25 20:25:47:810',21,108,68.300003,0,0,?,?,0,10,2,16,13,29,962
21241,'2019/02/25 20:25:47:810',21,108,68.099998,0,0,?,?,0,10,2,16,13,29,962
21242,'2019/02/25 20:25:47:810',21,107.5,67.900002,0,0,?,?,0,10,2,16,13,29,962
21243,'2019/02/25 20:25:47:824',21,107,67.800003,0,0,?,?,0,10,2,16,13,29,962
21244,'2019/02/25 20:25:47:824',21,107.099998,67.699997,0,0,?,?,0,10,2,16,13,29,962
21245,'2019/02/25 20:25:47:841',21,107,67.699997,0,0,?,?,0,10,2,16,13,29,962
21246,'2019/02/25 20:25:47:841',21,106.900002,67.5,0,0,?,?,0,10,2,16,13,29,962
21247,'2019/02/25 20:25:47:841',21,106.800003,67.300003,0,0,?,?,0,10,2,16,13,29,962
21248,'2019/02/25 20:25:47:841',21,106,67.099998,0,0,?,?,0,10,2,16,13,29,962
21249,'2019/02/25 20:25:47:841',21,105.199997,67.099998,0,0,?,?,0,10,2,16,13,29,962
21250,'2019/02/25 20:25:47:841',21,104.400002,67.199997,0,0,?,?,0,10,2,16,13,29,962
21251,'2019/02/25 20:25:47:841',21,103.599998,67.300003,0,0,?,?,0,10,2,16,13,29,962
21252,'2019/02/25 20:25:47:841',21,103,67.400002,0,0,?,?,0,10,2,16,13,29,962
21253,'2019/02/25 20:25:47:869',21,102.400002,67.300003,0,0,?,?,0,10,2,16,13,29,962
21254,'2019/02/25 20:25:47:869',21,101.800003,67.199997,0,0,?,?,0,10,2,16,13,29,962
21255,'2019/02/25 20:25:47:883',21,101.300003,67,0,0,?,?,0,10,2,16,13,29,962
21256,'2019/02/25 20:25:47:898',21,100.800003,66.900002,0,0,?,?,0,10,2,16,13,29,962
21257,'2019/02/25 20:25:47:898',21,100.300003,66.800003,0,0,?,?,0,10,2,16,13,29,962
21258,'2019/02/25 20:25:47:898',21,100.300003,66.699997,0,0,?,?,0,10,2,16,13,29,962
21259,'2019/02/25 20:25:47:898',21,99.800003,66.699997,0,0,?,?,0,10,2,16,13,29,962
21260,'2019/02/25 20:25:47:914',21,99.300003,66.5,0,0,?,?,0,10,2,16,13,29,962
21261,'2019/02/25 20:25:47:914',21,98.800003,66.300003,0,0,?,?,0,10,2,16,13,29,962
21262,'2019/02/25 20:25:47:914',21,98.599998,66.099998,0,0,?,?,0,10,2,16,13,29,962
21263,'2019/02/25 20:25:47:914',21,98.800003,66,0,0,?,?,0,10,2,16,13,29,962
21264,'2019/02/25 20:25:47:929',21,98.800003,65.800003,0,0,?,?,0,10,2,16,13,29,962
21265,'2019/02/25 20:25:47:929',21,98.699997,65.599998,0,0,?,?,0,10,2,16,13,29,962
21266,'2019/02/25 20:25:47:929',21,98.300003,65.300003,0,0,?,?,0,10,2,16,13,29,962
21267,'2019/02/25 20:25:47:943',21,97.900002,65.199997,0,0,?,?,0,10,2,16,13,29,962
21268,'2019/02/25 20:25:47:943',21,97.800003,65.099998,0,0,?,?,0,10,2,16,13,29,962
21269,'2019/02/25 20:25:47:958',21,98.199997,65.099998,0,0,?,?,0,10,2,16,13,29,962
21270,'2019/02/25 20:25:47:974',21,98.599998,65.099998,0,0,?,?,0,10,2,16,13,29,962
21271,'2019/02/25 20:25:47:974',21,99,65.099998,0,0,?,?,0,10,2,16,13,29,962
21272,'2019/02/25 20:25:47:974',21,99.400002,65.099998,0,0,?,?,0,10,2,16,13,29,962
21273,'2019/02/25 20:25:47:974',21,99.599998,65.099998,0,0,?,?,0,10,2,16,13,29,962
21274,'2019/02/25 20:25:47:988',21,99.800003,65.099998,0,0,?,?,0,10,2,16,13,29,962
21275,'2019/02/25 20:25:47:988',21,100,65.099998,0,0,?,?,0,10,2,16,13,29,962
21276,'2019/02/25 20:25:47:988',21,100.300003,65.099998,0,0,?,?,0,10,2,16,13,29,962
21277,'2019/02/25 20:25:48:003',21,100.599998,65.099998,0,0,?,?,0,10,2,16,13,29,962
21278,'2019/02/25 20:25:48:003',21,100.599998,65.099998,0,0,?,?,0,10,2,16,13,29,962
21279,'2019/02/25 20:25:48:003',21,100.800003,65,0,0,?,?,0,10,2,16,13,29,962
21280,'2019/02/25 20:25:48:018',21,100.900002,65.099998,0,0,?,?,0,10,2,16,13,29,962
21281,'2019/02/25 20:25:48:033',21,101,65.099998,0,0,?,?,0,10,2,16,13,29,962
21282,'2019/02/25 20:25:48:033',21,101.099998,65.099998,0,0,?,?,0,10,2,16,13,29,962
21283,'2019/02/25 20:25:48:033',21,101,65.099998,0,0,?,?,0,10,2,16,13,29,962
21284,'2019/02/25 20:25:48:033',21,101.900002,65.199997,0,0,?,?,0,10,2,16,13,29,962
21285,'2019/02/25 20:25:48:049',21,102.800003,65.400002,0,0,?,?,0,10,2,16,13,29,962
21286,'2019/02/25 20:25:48:049',21,103.900002,65.599998,0,0,?,?,0,10,2,16,13,29,962
21287,'2019/02/25 20:25:48:049',21,105,65.599998,0,0,?,?,0,10,2,16,13,29,962
21288,'2019/02/25 20:25:48:049',21,106,65.599998,0,0,?,?,0,10,2,16,13,29,962
21289,'2019/02/25 20:25:48:063',21,106.800003,65.599998,0,0,?,?,0,10,2,16,13,29,962
21290,'2019/02/25 20:25:48:063',21,107.699997,65.599998,0,0,?,?,0,10,2,16,13,29,962
21291,'2019/02/25 20:25:48:063',21,109.099998,65.699997,0,0,?,?,0,10,2,16,13,29,962
21292,'2019/02/25 20:25:48:078',21,110.5,65.800003,0,0,?,?,0,10,2,16,13,29,962
21293,'2019/02/25 20:25:48:078',21,111.900002,65.900002,0,0,?,?,0,10,2,16,13,29,962
21294,'2019/02/25 20:25:48:078',21,113,66,0,0,?,?,0,10,2,16,13,29,962
21295,'2019/02/25 20:25:48:093',21,114.099998,65.900002,0,0,?,?,0,10,2,16,13,29,962
21296,'2019/02/25 20:25:48:093',21,115.199997,65.800003,0,0,?,?,0,10,2,16,13,29,962
21297,'2019/02/25 20:25:48:093',21,116.300003,65.699997,0,0,?,?,0,10,2,16,13,29,962
21298,'2019/02/25 20:25:48:093',21,118.300003,65.599998,0,0,?,?,0,10,2,16,13,29,962
21299,'2019/02/25 20:25:48:109',21,120.300003,65.699997,0,0,?,?,0,10,2,16,13,29,962
21300,'2019/02/25 20:25:48:109',21,122.300003,65.800003,0,0,?,?,0,10,2,16,13,29,962
21301,'2019/02/25 20:25:48:109',21,123.800003,65.900002,0,0,?,?,0,10,2,16,13,29,962
21302,'2019/02/25 20:25:48:109',21,124.900002,66,0,0,?,?,0,10,2,16,13,29,962
21303,'2019/02/25 20:25:48:124',21,126,66.099998,0,0,?,?,0,10,2,16,13,29,962
21304,'2019/02/25 20:25:48:124',21,126.300003,66.199997,0,0,?,?,0,10,2,16,13,29,962
21305,'2019/02/25 20:25:48:139',21,126.599998,66.300003,0,0,?,?,0,10,2,16,13,29,962
21306,'2019/02/25 20:25:48:139',21,126.900002,66.400002,0,0,?,?,0,10,2,16,13,29,962
21307,'2019/02/25 20:25:48:139',21,127.400002,66.5,0,0,?,?,0,10,2,16,13,29,962
21308,'2019/02/25 20:25:48:155',21,127.099998,66.599998,0,0,?,?,0,10,2,16,13,29,962
21309,'2019/02/25 20:25:48:155',21,126.599998,66.5,0,0,?,?,0,10,2,16,13,29,962
21310,'2019/02/25 20:25:48:155',21,126.099998,66.400002,0,0,?,?,0,10,2,16,13,29,962
21311,'2019/02/25 20:25:48:155',21,125.599998,66.300003,0,0,?,?,0,10,2,16,13,29,962
21312,'2019/02/25 20:25:48:155',21,124.900002,66.199997,0,0,?,?,0,10,2,16,13,29,962
21313,'2019/02/25 20:25:48:184',21,124.199997,66.199997,0,0,?,?,0,10,2,16,13,29,962
21314,'2019/02/25 20:25:48:184',21,123.599998,66.199997,0,0,?,?,0,10,2,16,13,29,962
21315,'2019/02/25 20:25:48:184',21,123,66.300003,0,0,?,?,0,10,2,16,13,29,962
21316,'2019/02/25 20:25:48:184',21,122.099998,66.400002,0,0,?,?,0,10,2,16,13,29,962
21317,'2019/02/25 20:25:48:199',21,121,66.5,0,0,?,?,0,10,2,16,13,29,962
21318,'2019/02/25 20:25:48:199',21,119.900002,66.599998,0,0,?,?,0,10,2,16,13,29,962
21319,'2019/02/25 20:25:48:199',21,119.599998,66.699997,0,0,?,?,0,10,2,16,13,29,962
21320,'2019/02/25 20:25:48:215',21,119.300003,66.699997,0,0,?,?,0,10,2,16,13,29,962
21321,'2019/02/25 20:25:48:215',21,119,66.699997,0,0,?,?,0,10,2,16,13,29,962
21322,'2019/02/25 20:25:48:215',21,119.300003,66.699997,0,0,?,?,0,10,2,16,13,29,962
21323,'2019/02/25 20:25:48:215',21,120.800003,66.599998,0,0,?,?,0,10,2,16,13,29,962
21324,'2019/02/25 20:25:48:228',21,122.300003,66.599998,0,0,?,?,0,10,2,16,13,29,962
21325,'2019/02/25 20:25:48:228',21,123.800003,66.599998,0,0,?,?,0,10,2,16,13,29,962
21326,'2019/02/25 20:25:48:228',21,125.599998,66.599998,0,0,?,?,0,10,2,16,13,29,962
21327,'2019/02/25 20:25:48:228',21,126.699997,66.599998,0,0,?,?,0,10,2,16,13,29,962
21328,'2019/02/25 20:25:48:243',21,127.800003,66.599998,0,0,?,?,0,10,2,16,13,29,962
21329,'2019/02/25 20:25:48:243',21,128.300003,66.599998,0,0,?,?,0,10,2,16,13,29,962
21330,'2019/02/25 20:25:48:244',21,128.600006,66.699997,0,0,?,?,0,10,2,16,13,29,962
21331,'2019/02/25 20:25:48:259',21,128.899994,66.699997,0,0,?,?,0,10,2,16,13,29,962
21332,'2019/02/25 20:25:48:259',21,129.199997,66.699997,0,0,?,?,0,10,2,16,13,29,962
21333,'2019/02/25 20:25:48:259',21,128.300003,66.699997,0,0,?,?,0,10,2,16,13,29,962
21334,'2019/02/25 20:25:48:274',21,127.400002,66.699997,0,0,?,?,0,10,2,16,13,29,962
21335,'2019/02/25 20:25:48:288',21,126.5,66.599998,0,0,?,?,0,10,2,16,13,29,962
21336,'2019/02/25 20:25:48:288',21,125.599998,66.5,0,0,?,?,0,10,2,16,13,29,962
21337,'2019/02/25 20:25:48:288',21,125.400002,66.400002,0,0,?,?,0,10,2,16,13,29,962
21338,'2019/02/25 20:25:48:288',21,124.599998,66.300003,0,0,?,?,0,10,2,16,13,29,962
21339,'2019/02/25 20:25:48:303',21,123.800003,66.400002,0,0,?,?,0,10,2,16,13,29,962
21340,'2019/02/25 20:25:48:303',21,123.199997,66.5,0,0,?,?,0,10,2,16,13,29,962
21341,'2019/02/25 20:25:48:303',21,122.599998,66.699997,0,0,?,?,0,10,2,16,13,29,962
21342,'2019/02/25 20:25:48:303',21,121.900002,66.900002,0,0,?,?,0,10,2,16,13,29,962
21343,'2019/02/25 20:25:48:318',21,121.199997,67.199997,0,0,?,?,0,10,2,16,13,29,962
21344,'2019/02/25 20:25:48:318',21,120.5,67.400002,0,0,?,?,0,10,2,16,13,29,962
21345,'2019/02/25 20:25:48:318',21,119.800003,67.699997,0,0,?,?,0,10,2,16,13,29,962
21346,'2019/02/25 20:25:48:318',21,119,68,0,0,?,?,0,10,2,16,13,29,962
21347,'2019/02/25 20:25:48:333',21,118.199997,68.199997,0,0,?,?,0,10,2,16,13,29,962
21348,'2019/02/25 20:25:48:333',21,118,68.400002,0,0,?,?,0,10,2,16,13,29,962
21349,'2019/02/25 20:25:48:333',21,118.099998,68.400002,0,0,?,?,0,10,2,16,13,29,962
21350,'2019/02/25 20:25:48:349',21,118.199997,68.300003,0,0,?,?,0,10,2,16,13,29,962
21351,'2019/02/25 20:25:48:349',21,118.300003,68.199997,0,0,?,?,0,10,2,16,13,29,962
21352,'2019/02/25 20:25:48:349',21,118.5,68.099998,0,0,?,?,0,10,2,16,13,29,962
21353,'2019/02/25 20:25:48:349',21,118.199997,67.900002,0,0,?,?,0,10,2,16,13,29,962
21354,'2019/02/25 20:25:48:363',21,117.900002,67.900002,0,0,?,?,0,10,2,16,13,29,962
21355,'2019/02/25 20:25:48:363',21,117.599998,67.900002,0,0,?,?,0,10,2,16,13,29,962
21356,'2019/02/25 20:25:48:363',21,117.400002,67.900002,0,0,?,?,0,10,2,16,13,29,962
21357,'2019/02/25 20:25:48:378',21,117.199997,68.099998,0,0,?,?,0,10,2,16,13,29,962
21358,'2019/02/25 20:25:48:378',21,117,68.300003,0,0,?,?,0,10,2,16,13,29,962
21359,'2019/02/25 20:25:48:378',21,116.5,68.5,0,0,?,?,0,10,2,16,13,29,962
21360,'2019/02/25 20:25:48:378',21,116.5,68.800003,0,0,?,?,0,10,2,16,13,29,962
21361,'2019/02/25 20:25:48:393',21,116.5,69.099998,0,0,?,?,0,10,2,16,13,29,962
21362,'2019/02/25 20:25:48:393',21,116.5,69.400002,0,0,?,?,0,10,2,16,13,29,962
21363,'2019/02/25 20:25:48:393',21,117.599998,69.699997,0,0,?,?,0,10,2,16,13,29,962
21364,'2019/02/25 20:25:48:409',21,118.699997,69.699997,0,0,?,?,0,10,2,16,13,29,962
21365,'2019/02/25 20:25:48:409',21,119.800003,69.699997,0,0,?,?,0,10,2,16,13,29,962
21366,'2019/02/25 20:25:48:409',21,120.900002,69.699997,0,0,?,?,0,10,2,16,13,29,962
21367,'2019/02/25 20:25:48:409',21,121.699997,69.599998,0,0,?,?,0,10,2,16,13,29,962
21368,'2019/02/25 20:25:48:424',21,122.5,69.699997,0,0,?,?,0,10,2,16,13,29,962
21369,'2019/02/25 20:25:48:424',21,123.300003,69.800003,0,0,?,?,0,10,2,16,13,29,962
21370,'2019/02/25 20:25:48:424',21,123.5,69.900002,0,0,?,?,0,10,2,16,13,29,962
21371,'2019/02/25 20:25:48:438',21,123.699997,70.199997,0,0,?,?,0,10,2,16,13,29,962
21372,'2019/02/25 20:25:48:438',21,123.900002,70.5,0,0,?,?,0,10,2,16,13,29,962
21373,'2019/02/25 20:25:48:438',21,123.900002,70.800003,0,0,?,?,0,10,2,16,13,29,962
21374,'2019/02/25 20:25:48:453',21,123.900002,71,0,0,?,?,0,10,2,16,13,29,962
21375,'2019/02/25 20:25:48:453',21,123.900002,71.199997,0,0,?,?,0,10,2,16,13,29,962
21376,'2019/02/25 20:25:48:453',21,123.900002,71.400002,0,0,?,?,0,10,2,16,13,29,962
21377,'2019/02/25 20:25:48:453',21,124.599998,71.599998,0,0,?,?,0,10,2,16,13,29,962
21378,'2019/02/25 20:25:48:470',21,125.300003,71.599998,0,0,?,?,0,10,2,16,13,29,962
21379,'2019/02/25 20:25:48:470',21,125.5,71.599998,0,0,?,?,0,10,2,16,13,29,962
21380,'2019/02/25 20:25:48:470',21,125.800003,71.800003,0,0,?,?,0,10,2,16,13,29,962
21381,'2019/02/25 20:25:48:470',21,126.099998,71.800003,0,0,?,?,0,10,2,16,13,29,962
21382,'2019/02/25 20:25:48:470',21,126.400002,71.800003,0,0,?,?,0,10,2,16,13,29,962
21383,'2019/02/25 20:25:48:470',21,126.199997,71.800003,0,0,?,?,0,10,2,16,13,29,962
21384,'2019/02/25 20:25:48:498',21,126,72,0,0,?,?,0,10,2,16,13,29,962
21385,'2019/02/25 20:25:48:498',21,125.800003,72.199997,0,0,?,?,0,10,2,16,13,29,962
21386,'2019/02/25 20:25:48:498',21,125.199997,72.400002,0,0,?,?,0,10,2,16,13,29,962
21387,'2019/02/25 20:25:48:513',21,124.199997,72.599998,0,0,?,?,0,10,2,16,13,29,962
21388,'2019/02/25 20:25:48:513',21,123.5,72.800003,0,0,?,?,0,10,2,16,13,29,962
21389,'2019/02/25 20:25:48:530',21,123.300003,73,0,0,?,?,0,10,2,16,13,29,962
21390,'2019/02/25 20:25:48:530',21,122.800003,73,0,0,?,?,0,10,2,16,13,29,962
21391,'2019/02/25 20:25:48:530',21,122.300003,73.099998,0,0,?,?,0,10,2,16,13,29,962
21392,'2019/02/25 20:25:48:530',21,121.800003,73.199997,0,0,?,?,0,10,2,16,13,29,962
21393,'2019/02/25 20:25:48:530',21,121.400002,73.300003,0,0,?,?,0,10,2,16,13,29,962
21394,'2019/02/25 20:25:48:530',21,120.800003,73.400002,0,0,?,?,0,10,2,16,13,29,962
21395,'2019/02/25 20:25:48:559',21,120.199997,73.599998,0,0,?,?,0,10,2,16,13,29,962
21396,'2019/02/25 20:25:48:559',21,120,73.800003,0,0,?,?,0,10,2,16,13,29,962
21397,'2019/02/25 20:25:48:559',21,119.800003,74,0,0,?,?,0,10,2,16,13,29,962
21398,'2019/02/25 20:25:48:559',21,119.900002,74.199997,0,0,?,?,0,10,2,16,13,29,962
21399,'2019/02/25 20:25:48:575',21,120,74.400002,0,0,?,?,0,10,2,16,13,29,962
21400,'2019/02/25 20:25:48:575',21,120.400002,74.599998,0,0,?,?,0,10,2,16,13,29,962
21401,'2019/02/25 20:25:48:576',21,120.800003,74.699997,0,0,?,?,0,10,2,16,13,29,962
21402,'2019/02/25 20:25:48:576',21,120.5,74.800003,0,0,?,?,0,10,2,16,13,29,962
21403,'2019/02/25 20:25:48:604',21,120.199997,75,0,0,?,?,0,10,2,16,13,29,962
21404,'2019/02/25 20:25:48:604',21,120.099998,75.199997,0,0,?,?,0,10,2,16,13,29,962
21405,'2019/02/25 20:25:48:604',21,120,75.300003,0,0,?,?,0,10,2,16,13,29,962
21406,'2019/02/25 20:25:48:604',21,119.699997,75.400002,0,0,?,?,0,10,2,16,13,29,962
21407,'2019/02/25 20:25:48:618',21,119.400002,75.5,0,0,?,?,0,10,2,16,13,29,962
21408,'2019/02/25 20:25:48:618',21,118.5,75.599998,0,0,?,?,0,10,2,16,13,29,962
21409,'2019/02/25 20:25:48:618',21,117.300003,75.699997,0,0,?,?,0,10,2,16,13,29,962
21410,'2019/02/25 20:25:48:635',21,116.099998,75.900002,0,0,?,?,0,10,2,16,13,29,962
21411,'2019/02/25 20:25:48:635',21,114.900002,76.099998,0,0,?,?,0,10,2,16,13,29,962
21412,'2019/02/25 20:25:48:635',21,114.599998,76.300003,0,0,?,?,0,10,2,16,13,29,962
21413,'2019/02/25 20:25:48:648',21,114.300003,76.300003,0,0,?,?,0,10,2,16,13,29,962
21414,'2019/02/25 20:25:48:648',21,113.800003,76.300003,0,0,?,?,0,10,2,16,13,29,962
21415,'2019/02/25 20:25:48:663',21,113.300003,76.5,0,0,?,?,0,10,2,16,13,29,962
21416,'2019/02/25 20:25:48:663',21,113,76.699997,0,0,?,?,0,10,2,16,13,29,962
21417,'2019/02/25 20:25:48:663',21,112.699997,76.900002,0,0,?,?,0,10,2,16,13,29,962
21418,'2019/02/25 20:25:48:680',21,112.400002,77,0,0,?,?,0,10,2,16,13,29,962
21419,'2019/02/25 20:25:48:680',21,112.400002,77.099998,0,0,?,?,0,10,2,16,13,29,962
21420,'2019/02/25 20:25:48:680',21,112.400002,77.099998,0,0,?,?,0,10,2,16,13,29,962
21421,'2019/02/25 20:25:48:680',21,112.900002,77.099998,0,0,?,?,0,10,2,16,13,29,962
21422,'2019/02/25 20:25:48:693',21,113.199997,77.199997,0,0,?,?,0,10,2,16,13,29,962
21423,'2019/02/25 20:25:48:693',21,113.5,77.400002,0,0,?,?,0,10,2,16,13,29,962
21424,'2019/02/25 20:25:48:693',21,114,77.599998,0,0,?,?,0,10,2,16,13,29,962
21425,'2019/02/25 20:25:48:693',21,115.199997,77.599998,0,0,?,?,0,10,2,16,13,29,962
21426,'2019/02/25 20:25:48:710',21,116.400002,77.599998,0,0,?,?,0,10,2,16,13,29,962
21427,'2019/02/25 20:25:48:710',21,117.199997,77.599998,0,0,?,?,0,10,2,16,13,29,962
21428,'2019/02/25 20:25:48:710',21,118,77.699997,0,0,?,?,0,10,2,16,13,29,962
21429,'2019/02/25 20:25:48:738',21,118.800003,77.699997,0,0,?,?,0,10,2,16,13,29,962
21430,'2019/02/25 20:25:48:738',21,119.599998,77.699997,0,0,?,?,0,10,2,16,13,29,962
21431,'2019/02/25 20:25:48:738',21,119.900002,77.699997,0,0,?,?,0,10,2,16,13,29,962
21432,'2019/02/25 20:25:48:738',21,120.5,77.599998,0,0,?,?,0,10,2,16,13,29,962
21433,'2019/02/25 20:25:48:753',21,121.099998,77.599998,0,0,?,?,0,10,2,16,13,29,962
21434,'2019/02/25 20:25:48:753',21,121.699997,77.599998,0,0,?,?,0,10,2,16,13,29,962
21435,'2019/02/25 20:25:48:753',21,121.599998,77.599998,0,0,?,?,0,10,2,16,13,29,962
